fic,date,portret,portretx,n,country,currency
SGP,2005-07-18,-0.000651618,-0.000905567,175,SINGAPORE,SGD
SGP,2005-07-19,0.0173656221,0.0173656221,175,SINGAPORE,SGD
SGP,2005-07-20,0.0081474541,0.0081474541,175,SINGAPORE,SGD
SGP,2005-07-21,0.0005667974,0.0003653298,175,SINGAPORE,SGD
SGP,2005-07-22,0.0041854432,0.0041854432,175,SINGAPORE,SGD
SGP,2005-07-25,-0.001709237,-0.001835493,175,SINGAPORE,SGD
SGP,2005-07-26,0.0045175685,0.0045041476,175,SINGAPORE,SGD
SGP,2005-07-27,0.0048710731,0.0047203445,175,SINGAPORE,SGD
SGP,2005-07-28,0.0035437296,0.0033533976,175,SINGAPORE,SGD
SGP,2005-08-01,0.0073044001,0.0061202845,175,SINGAPORE,SGD
SGP,2005-08-02,0.0050634153,0.0049815278,175,SINGAPORE,SGD
SGP,2005-08-03,-0.004164668,-0.004335591,175,SINGAPORE,SGD
SGP,2005-08-04,-0.001760369,-0.001818463,175,SINGAPORE,SGD
SGP,2005-08-05,-0.003120507,-0.010199467,175,SINGAPORE,SGD
SGP,2005-08-10,-0.007063057,-0.00712057,175,SINGAPORE,SGD
SGP,2005-08-11,-0.012426962,-0.014405828,175,SINGAPORE,SGD
SGP,2005-08-12,0.0003981636,0.0003191948,175,SINGAPORE,SGD
SGP,2005-08-15,-0.008565456,-0.008684883,175,SINGAPORE,SGD
SGP,2005-08-16,0.0120062494,0.0119674068,175,SINGAPORE,SGD
SGP,2005-08-17,-0.009013979,-0.009071659,175,SINGAPORE,SGD
SGP,2005-08-18,0.0003420959,0.0002809824,175,SINGAPORE,SGD
SGP,2005-08-19,0.0022204522,0.0022204522,175,SINGAPORE,SGD
SGP,2005-08-22,0.0082978731,0.0080243074,175,SINGAPORE,SGD
SGP,2005-08-23,-0.005365621,-0.005428262,175,SINGAPORE,SGD
SGP,2005-08-24,-0.00424261,-0.004576869,175,SINGAPORE,SGD
SGP,2005-08-25,0.0026402432,0.0012328564,175,SINGAPORE,SGD
SGP,2005-08-26,0.0025195983,0.0010361678,175,SINGAPORE,SGD
SGP,2005-08-29,-0.00795405,-0.008037493,175,SINGAPORE,SGD
SGP,2005-08-30,-0.00198174,-0.00198995,175,SINGAPORE,SGD
SGP,2005-09-01,0.0098638792,0.0098638792,175,SINGAPORE,SGD
SGP,2005-09-02,0.0029630877,0.0027924115,175,SINGAPORE,SGD
SGP,2005-09-05,-0.004992684,-0.004992684,175,SINGAPORE,SGD
SGP,2005-09-06,-0.004590554,-0.004603102,175,SINGAPORE,SGD
SGP,2005-09-07,0.0033004927,0.0033004927,175,SINGAPORE,SGD
SGP,2005-09-08,0.0033248941,0.0033248941,175,SINGAPORE,SGD
SGP,2005-09-09,0.0022921688,0.0022921688,175,SINGAPORE,SGD
SGP,2005-09-12,0.0103419062,0.0102597339,175,SINGAPORE,SGD
SGP,2005-09-13,-0.005094619,-0.005094619,175,SINGAPORE,SGD
SGP,2005-09-14,0.0018467579,0.0018467579,175,SINGAPORE,SGD
SGP,2005-09-15,0.0010964376,0.0010964376,175,SINGAPORE,SGD
SGP,2005-09-16,-0.002602447,-0.002602447,175,SINGAPORE,SGD
SGP,2005-09-19,-0.006408299,-0.006408299,175,SINGAPORE,SGD
SGP,2005-09-20,0.004193126,0.004193126,175,SINGAPORE,SGD
SGP,2005-09-21,-0.005298304,-0.005298304,175,SINGAPORE,SGD
SGP,2005-09-22,-0.001451745,-0.001458885,175,SINGAPORE,SGD
SGP,2005-09-23,0.0014475291,0.0014475291,175,SINGAPORE,SGD
SGP,2005-09-26,0.0085449801,0.0083864756,175,SINGAPORE,SGD
SGP,2005-09-27,-0.004366205,-0.004366205,175,SINGAPORE,SGD
SGP,2005-09-28,-0.004585271,-0.004585271,175,SINGAPORE,SGD
SGP,2005-09-29,0.001524232,0.001524232,175,SINGAPORE,SGD
SGP,2005-10-03,-0.001483841,-0.001483841,175,SINGAPORE,SGD
SGP,2005-10-04,0.0100250782,0.0100250782,175,SINGAPORE,SGD
SGP,2005-10-05,0.0025756064,0.0025756064,175,SINGAPORE,SGD
SGP,2005-10-06,-0.013276829,-0.013276829,175,SINGAPORE,SGD
SGP,2005-10-07,0.0061198291,0.0061198291,175,SINGAPORE,SGD
SGP,2005-10-10,0.0138347757,0.0138347757,175,SINGAPORE,SGD
SGP,2005-10-11,0.0026119136,0.0026119136,174,SINGAPORE,SGD
SGP,2005-10-12,-0.010453026,-0.010453026,174,SINGAPORE,SGD
SGP,2005-10-13,-0.000597016,-0.000928714,174,SINGAPORE,SGD
SGP,2005-10-14,-0.006458445,-0.006458445,174,SINGAPORE,SGD
SGP,2005-10-17,-0.006971908,-0.006971908,174,SINGAPORE,SGD
SGP,2005-10-18,-0.003222972,-0.003295814,174,SINGAPORE,SGD
SGP,2005-10-19,-0.028549273,-0.028549273,174,SINGAPORE,SGD
SGP,2005-10-20,0.0033604936,0.003169121,174,SINGAPORE,SGD
SGP,2005-10-21,0.0063063148,0.0061205476,174,SINGAPORE,SGD
SGP,2005-10-24,-0.00641458,-0.00641458,174,SINGAPORE,SGD
SGP,2005-10-25,0.0016123097,0.0012006692,174,SINGAPORE,SGD
SGP,2005-10-26,0.0044389689,0.004293868,174,SINGAPORE,SGD
SGP,2005-10-27,-0.012962296,-0.012962296,174,SINGAPORE,SGD
SGP,2005-10-28,-0.002635456,-0.002635456,174,SINGAPORE,SGD
SGP,2005-10-31,0.0097807453,0.0097047233,174,SINGAPORE,SGD
SGP,2005-11-02,0.0145707108,0.0145707108,174,SINGAPORE,SGD
SGP,2005-11-04,0.0054496268,0.0054496268,174,SINGAPORE,SGD
SGP,2005-11-07,-0.004439671,-0.004649587,174,SINGAPORE,SGD
SGP,2005-11-08,0.0065325914,0.0062112995,174,SINGAPORE,SGD
SGP,2005-11-09,-0.00087365,-0.00089037,174,SINGAPORE,SGD
SGP,2005-11-10,-0.004613768,-0.004613768,174,SINGAPORE,SGD
SGP,2005-11-11,0.0063665877,0.0054298719,173,SINGAPORE,SGD
SGP,2005-11-14,-0.007654706,-0.010889314,173,SINGAPORE,SGD
SGP,2005-11-15,-0.005442648,-0.005938578,173,SINGAPORE,SGD
SGP,2005-11-16,0.0063201343,0.0063145461,173,SINGAPORE,SGD
SGP,2005-11-17,0.0025891543,0.0025230037,173,SINGAPORE,SGD
SGP,2005-11-18,0.0119907696,0.0115096331,173,SINGAPORE,SGD
SGP,2005-11-21,-0.005333187,-0.005333187,173,SINGAPORE,SGD
SGP,2005-11-22,-0.001412005,-0.003105309,173,SINGAPORE,SGD
SGP,2005-11-23,0.0061090214,0.0060832809,173,SINGAPORE,SGD
SGP,2005-11-24,0.0020781114,0.002058729,173,SINGAPORE,SGD
SGP,2005-11-25,-0.003307236,-0.003307236,173,SINGAPORE,SGD
SGP,2005-11-28,0.0078398307,0.0078398307,173,SINGAPORE,SGD
SGP,2005-11-29,-0.002187223,-0.003959552,173,SINGAPORE,SGD
SGP,2005-11-30,0.0036668101,0.0036585191,172,SINGAPORE,SGD
SGP,2005-12-01,0.003302671,0.003302671,172,SINGAPORE,SGD
SGP,2005-12-02,0.0073829763,0.0073494127,172,SINGAPORE,SGD
SGP,2005-12-05,0.0018215641,0.0018215641,172,SINGAPORE,SGD
SGP,2005-12-06,-0.010507024,-0.010507024,172,SINGAPORE,SGD
SGP,2005-12-07,0.0037413543,0.0037413543,172,SINGAPORE,SGD
SGP,2005-12-08,-0.001512599,-0.00250251,172,SINGAPORE,SGD
SGP,2005-12-09,0.0066533278,0.0066533278,172,SINGAPORE,SGD
SGP,2005-12-12,0.0009939956,0.0009939956,172,SINGAPORE,SGD
SGP,2005-12-13,-0.000208062,-0.000208062,172,SINGAPORE,SGD
SGP,2005-12-14,-0.001674684,-0.001674684,172,SINGAPORE,SGD
SGP,2005-12-15,0.0024177005,0.0024177005,172,SINGAPORE,SGD
SGP,2005-12-16,0.0001883366,0.000095021,172,SINGAPORE,SGD
SGP,2005-12-19,0.0035762516,0.0035762516,172,SINGAPORE,SGD
SGP,2005-12-20,-0.000644266,-0.000649297,172,SINGAPORE,SGD
SGP,2005-12-21,0.0021623439,0.0021623439,172,SINGAPORE,SGD
SGP,2005-12-22,-0.003690976,-0.003690976,172,SINGAPORE,SGD
SGP,2005-12-23,0.0036380115,0.0035688608,172,SINGAPORE,SGD
SGP,2005-12-27,0.0027289969,0.0027289969,172,SINGAPORE,SGD
SGP,2005-12-28,-0.000123871,-0.000123871,172,SINGAPORE,SGD
SGP,2005-12-29,0.0052189831,0.0032424489,172,SINGAPORE,SGD
SGP,2005-12-30,0.0031741027,0.0031741027,172,SINGAPORE,SGD
SGP,2006-01-03,0.0116596788,0.0116527099,172,SINGAPORE,SGD
SGP,2006-01-04,0.008110641,0.008110641,172,SINGAPORE,SGD
SGP,2006-01-05,0.005036685,0.005036685,172,SINGAPORE,SGD
SGP,2006-01-06,0.0039870065,0.0039525808,172,SINGAPORE,SGD
SGP,2006-01-09,0.0016730583,0.0016139185,172,SINGAPORE,SGD
SGP,2006-01-11,-0.000885657,-0.000885657,172,SINGAPORE,SGD
SGP,2006-01-12,-0.005730453,-0.005730453,172,SINGAPORE,SGD
SGP,2006-01-13,0.0011029965,0.0011029965,172,SINGAPORE,SGD
SGP,2006-01-16,-0.000569206,-0.000569206,171,SINGAPORE,SGD
SGP,2006-01-17,-0.007552909,-0.007552909,171,SINGAPORE,SGD
SGP,2006-01-18,-0.007841813,-0.007841813,171,SINGAPORE,SGD
SGP,2006-01-19,0.0076622191,0.0076622191,171,SINGAPORE,SGD
SGP,2006-01-20,0.0037805093,0.0037805093,171,SINGAPORE,SGD
SGP,2006-01-23,-0.006859399,-0.006970766,171,SINGAPORE,SGD
SGP,2006-01-24,0.0002262947,0.0002262947,171,SINGAPORE,SGD
SGP,2006-01-25,0.0069519995,0.0025879132,171,SINGAPORE,SGD
SGP,2006-01-26,0.0053603759,0.0053603759,171,SINGAPORE,SGD
SGP,2006-01-27,0.0115484044,0.0115484044,171,SINGAPORE,SGD
SGP,2006-02-01,0.0047394859,0.0045875612,171,SINGAPORE,SGD
SGP,2006-02-02,0.0049419509,0.0047037346,171,SINGAPORE,SGD
SGP,2006-02-03,-0.003698623,-0.004330815,171,SINGAPORE,SGD
SGP,2006-02-06,0.0055556314,0.0055556314,171,SINGAPORE,SGD
SGP,2006-02-07,0.0041113105,0.0040920755,171,SINGAPORE,SGD
SGP,2006-02-08,-0.005489834,-0.005489834,171,SINGAPORE,SGD
SGP,2006-02-09,0.0050690463,0.0050690463,171,SINGAPORE,SGD
SGP,2006-02-10,-0.003164,-0.003164,171,SINGAPORE,SGD
SGP,2006-02-13,0.0038813097,0.003863161,171,SINGAPORE,SGD
SGP,2006-02-14,0.0057029058,0.0055173218,171,SINGAPORE,SGD
SGP,2006-02-15,-0.007784216,-0.007784216,171,SINGAPORE,SGD
SGP,2006-02-16,0.0024488674,0.0024177223,171,SINGAPORE,SGD
SGP,2006-02-17,-0.00170555,-0.00170555,171,SINGAPORE,SGD
SGP,2006-02-20,-0.002411194,-0.002411194,171,SINGAPORE,SGD
SGP,2006-02-21,0.0049700532,0.0049700532,171,SINGAPORE,SGD
SGP,2006-02-22,-0.006905237,-0.006905237,171,SINGAPORE,SGD
SGP,2006-02-23,0.0027467263,0.0026648272,171,SINGAPORE,SGD
SGP,2006-02-24,0.0059462393,0.0059400208,171,SINGAPORE,SGD
SGP,2006-02-27,0.0074980778,0.0074980778,171,SINGAPORE,SGD
SGP,2006-02-28,0.0039379783,0.0038903077,171,SINGAPORE,SGD
SGP,2006-03-01,-0.000202024,-0.000202024,171,SINGAPORE,SGD
SGP,2006-03-02,-0.001093302,-0.001561585,171,SINGAPORE,SGD
SGP,2006-03-03,0.0044645306,0.0044645306,171,SINGAPORE,SGD
SGP,2006-03-06,0.0060955858,0.0060955858,171,SINGAPORE,SGD
SGP,2006-03-07,-0.008719357,-0.008734286,171,SINGAPORE,SGD
SGP,2006-03-08,0.0022187905,0.0022187905,171,SINGAPORE,SGD
SGP,2006-03-09,0.0014610641,0.0014610641,171,SINGAPORE,SGD
SGP,2006-03-10,-0.000935264,-0.00097748,171,SINGAPORE,SGD
SGP,2006-03-13,0.004586725,0.004586725,171,SINGAPORE,SGD
SGP,2006-03-14,0.0001029133,0.0001029133,171,SINGAPORE,SGD
SGP,2006-03-15,0.0018578973,0.0018578973,171,SINGAPORE,SGD
SGP,2006-03-16,0.0006170075,0.0006170075,171,SINGAPORE,SGD
SGP,2006-03-17,0.0022716513,0.0022716513,171,SINGAPORE,SGD
SGP,2006-03-20,0.0047055218,0.0047055218,171,SINGAPORE,SGD
SGP,2006-03-21,-0.010706328,-0.010706328,171,SINGAPORE,SGD
SGP,2006-03-22,-0.003218488,-0.003218488,170,SINGAPORE,SGD
SGP,2006-03-23,0.0048971265,0.0048971265,170,SINGAPORE,SGD
SGP,2006-03-24,0.0044082702,0.0044082702,170,SINGAPORE,SGD
SGP,2006-03-27,0.0022420377,0.0022420377,170,SINGAPORE,SGD
SGP,2006-03-28,0.0062258819,0.0062258819,170,SINGAPORE,SGD
SGP,2006-03-29,0.0001284379,0.0001284379,170,SINGAPORE,SGD
SGP,2006-03-30,0.0036469571,0.0036469571,170,SINGAPORE,SGD
SGP,2006-03-31,0.0058590322,0.0058590322,170,SINGAPORE,SGD
SGP,2006-04-03,0.0061046438,0.0054922454,170,SINGAPORE,SGD
SGP,2006-04-04,-0.005759164,-0.006501599,170,SINGAPORE,SGD
SGP,2006-04-05,0.0054580439,0.0043353634,170,SINGAPORE,SGD
SGP,2006-04-06,-0.001460951,-0.001477867,170,SINGAPORE,SGD
SGP,2006-04-07,0.003038615,0.003038615,170,SINGAPORE,SGD
SGP,2006-04-10,-0.003635303,-0.003635303,170,SINGAPORE,SGD
SGP,2006-04-11,0.003499383,0.003499383,170,SINGAPORE,SGD
SGP,2006-04-12,-0.000712905,-0.000731902,170,SINGAPORE,SGD
SGP,2006-04-13,0.0017212449,0.0017212449,170,SINGAPORE,SGD
SGP,2006-04-17,0.0020885684,0.0020885684,170,SINGAPORE,SGD
SGP,2006-04-18,0.0034650927,0.0034520687,170,SINGAPORE,SGD
SGP,2006-04-19,0.0121587655,0.010210006,170,SINGAPORE,SGD
SGP,2006-04-20,-0.000340103,-0.00038059,170,SINGAPORE,SGD
SGP,2006-04-21,0.0049570004,0.0049305083,170,SINGAPORE,SGD
SGP,2006-04-24,-0.003583129,-0.003865798,170,SINGAPORE,SGD
SGP,2006-04-25,-0.002134408,-0.002863892,170,SINGAPORE,SGD
SGP,2006-04-26,0.0021842997,0.0019608071,170,SINGAPORE,SGD
SGP,2006-04-27,0.002696094,0.0023208046,170,SINGAPORE,SGD
SGP,2006-04-28,0.0029889064,0.0015086483,170,SINGAPORE,SGD
SGP,2006-05-02,0.007851354,0.0069714244,170,SINGAPORE,SGD
SGP,2006-05-03,0.007929139,0.0068377141,169,SINGAPORE,SGD
SGP,2006-05-04,-0.003664445,-0.003965184,169,SINGAPORE,SGD
SGP,2006-05-05,-0.001758364,-0.004237537,169,SINGAPORE,SGD
SGP,2006-05-08,0.0094354261,0.0092924102,169,SINGAPORE,SGD
SGP,2006-05-09,-0.006389649,-0.007997907,169,SINGAPORE,SGD
SGP,2006-05-10,0.0006423672,-0.000469047,169,SINGAPORE,SGD
SGP,2006-05-11,-0.005658416,-0.0063882,169,SINGAPORE,SGD
SGP,2006-05-15,-0.032959805,-0.032980422,169,SINGAPORE,SGD
SGP,2006-05-16,-0.009785451,-0.009831922,169,SINGAPORE,SGD
SGP,2006-05-17,0.0180960506,0.0180960506,169,SINGAPORE,SGD
SGP,2006-05-18,-0.017660298,-0.017868076,169,SINGAPORE,SGD
SGP,2006-05-19,-0.00137023,-0.00137023,169,SINGAPORE,SGD
SGP,2006-05-22,-0.031104271,-0.031164024,169,SINGAPORE,SGD
SGP,2006-05-23,0.0051621425,0.0051545759,169,SINGAPORE,SGD
SGP,2006-05-24,0.0010094444,0.0010094444,169,SINGAPORE,SGD
SGP,2006-05-25,-0.015269345,-0.015456049,169,SINGAPORE,SGD
SGP,2006-05-26,0.0171405434,0.0171068962,169,SINGAPORE,SGD
SGP,2006-05-29,-0.004757428,-0.004757428,169,SINGAPORE,SGD
SGP,2006-05-30,0.0018379668,0.0016890813,169,SINGAPORE,SGD
SGP,2006-05-31,-0.019984498,-0.019984498,169,SINGAPORE,SGD
SGP,2006-06-01,-0.003032624,-0.00321283,169,SINGAPORE,SGD
SGP,2006-06-02,0.011656416,0.011656416,169,SINGAPORE,SGD
SGP,2006-06-05,-0.00525408,-0.00525408,169,SINGAPORE,SGD
SGP,2006-06-06,-0.005439681,-0.005439681,169,SINGAPORE,SGD
SGP,2006-06-07,-0.012249564,-0.012249564,169,SINGAPORE,SGD
SGP,2006-06-08,-0.025173653,-0.025216225,169,SINGAPORE,SGD
SGP,2006-06-09,0.0168389222,0.0168298384,169,SINGAPORE,SGD
SGP,2006-06-12,0.000299819,0.000299819,169,SINGAPORE,SGD
SGP,2006-06-13,-0.017416088,-0.017508504,169,SINGAPORE,SGD
SGP,2006-06-14,-0.002796287,-0.003372094,169,SINGAPORE,SGD
SGP,2006-06-15,0.0097336472,0.0097336472,169,SINGAPORE,SGD
SGP,2006-06-16,0.0326061072,0.0326061072,169,SINGAPORE,SGD
SGP,2006-06-19,-0.006553032,-0.006825307,169,SINGAPORE,SGD
SGP,2006-06-20,-0.013956435,-0.013956435,169,SINGAPORE,SGD
SGP,2006-06-21,0.0038695987,0.0038695987,169,SINGAPORE,SGD
SGP,2006-06-22,0.012793321,0.012793321,169,SINGAPORE,SGD
SGP,2006-06-23,-0.007091771,-0.007097,169,SINGAPORE,SGD
SGP,2006-06-26,0.0080573553,0.0080573553,169,SINGAPORE,SGD
SGP,2006-06-27,-0.002071833,-0.002071833,169,SINGAPORE,SGD
SGP,2006-06-28,-0.00326005,-0.00326005,169,SINGAPORE,SGD
SGP,2006-06-29,0.0116418356,0.0116418356,169,SINGAPORE,SGD
SGP,2006-06-30,0.0228683958,0.0228683958,169,SINGAPORE,SGD
SGP,2006-07-03,0.0016942249,0.0016942249,186,SINGAPORE,SGD
SGP,2006-07-04,0.0067375809,0.0066384728,186,SINGAPORE,SGD
SGP,2006-07-05,-0.008785698,-0.008785698,186,SINGAPORE,SGD
SGP,2006-07-06,0.0064740949,0.0064708069,186,SINGAPORE,SGD
SGP,2006-07-07,0.00045274,0.00045274,186,SINGAPORE,SGD
SGP,2006-07-10,-0.002264671,-0.002270306,186,SINGAPORE,SGD
SGP,2006-07-11,-0.008089726,-0.008108692,186,SINGAPORE,SGD
SGP,2006-07-12,0.0025997767,0.0025997767,186,SINGAPORE,SGD
SGP,2006-07-13,-0.009653493,-0.009684509,186,SINGAPORE,SGD
SGP,2006-07-14,-0.013872876,-0.013872876,186,SINGAPORE,SGD
SGP,2006-07-17,-0.021952502,-0.021985323,186,SINGAPORE,SGD
SGP,2006-07-18,0.006828781,0.006828781,186,SINGAPORE,SGD
SGP,2006-07-19,0.0021088489,0.0021088489,186,SINGAPORE,SGD
SGP,2006-07-20,0.0167425534,0.0167425534,186,SINGAPORE,SGD
SGP,2006-07-21,-0.006100079,-0.006214925,186,SINGAPORE,SGD
SGP,2006-07-24,0.0013958622,0.0011427984,186,SINGAPORE,SGD
SGP,2006-07-25,0.0116971241,0.0108728331,186,SINGAPORE,SGD
SGP,2006-07-26,-0.000825489,-0.000825489,186,SINGAPORE,SGD
SGP,2006-07-27,0.0163384218,0.0160866933,186,SINGAPORE,SGD
SGP,2006-07-28,-0.003586532,-0.003816306,186,SINGAPORE,SGD
SGP,2006-07-31,0.0071822507,0.00716937,186,SINGAPORE,SGD
SGP,2006-08-01,0.0008110307,0.0008110307,186,SINGAPORE,SGD
SGP,2006-08-02,0.0037134307,0.0021096613,186,SINGAPORE,SGD
SGP,2006-08-03,0.0019988448,0.0019556249,186,SINGAPORE,SGD
SGP,2006-08-04,0.0030923148,0.0023190555,186,SINGAPORE,SGD
SGP,2006-08-07,0.0003104313,0.0002836943,186,SINGAPORE,SGD
SGP,2006-08-08,0.0025596159,-0.002322075,186,SINGAPORE,SGD
SGP,2006-08-10,-0.005815617,-0.006836152,186,SINGAPORE,SGD
SGP,2006-08-11,0.0029226551,0.0028513602,186,SINGAPORE,SGD
SGP,2006-08-14,0.0043992537,0.0025933524,186,SINGAPORE,SGD
SGP,2006-08-15,-0.003226138,-0.003269021,186,SINGAPORE,SGD
SGP,2006-08-16,0.0074381125,0.0072893134,186,SINGAPORE,SGD
SGP,2006-08-17,0.0074983596,0.0074653727,186,SINGAPORE,SGD
SGP,2006-08-18,0.0059660959,0.0059499785,186,SINGAPORE,SGD
SGP,2006-08-21,-0.005723035,-0.005737148,186,SINGAPORE,SGD
SGP,2006-08-22,0.0048882948,0.0048265708,186,SINGAPORE,SGD
SGP,2006-08-23,-0.001517338,-0.001750706,186,SINGAPORE,SGD
SGP,2006-08-24,-0.009266584,-0.009337257,186,SINGAPORE,SGD
SGP,2006-08-25,0.0053253928,0.0046597912,186,SINGAPORE,SGD
SGP,2006-08-28,-0.008057079,-0.009125538,186,SINGAPORE,SGD
SGP,2006-08-29,0.0121152782,0.0118966867,186,SINGAPORE,SGD
SGP,2006-08-30,0.0048657583,-0.001644375,186,SINGAPORE,SGD
SGP,2006-08-31,0.0054596933,0.0054596933,186,SINGAPORE,SGD
SGP,2006-09-01,0.0009860177,0.000801516,186,SINGAPORE,SGD
SGP,2006-09-04,0.0098483875,0.0098181792,186,SINGAPORE,SGD
SGP,2006-09-05,0.000934362,0.0008962755,186,SINGAPORE,SGD
SGP,2006-09-06,0.0038143652,0.0038143652,186,SINGAPORE,SGD
SGP,2006-09-07,-0.008264635,-0.008264635,186,SINGAPORE,SGD
SGP,2006-09-08,0.002256851,0.002256851,186,SINGAPORE,SGD
SGP,2006-09-11,-0.007793063,-0.007793063,186,SINGAPORE,SGD
SGP,2006-09-12,-0.000896768,-0.000896768,186,SINGAPORE,SGD
SGP,2006-09-13,0.0087255216,0.0087255216,186,SINGAPORE,SGD
SGP,2006-09-14,0.0039423454,0.003927014,186,SINGAPORE,SGD
SGP,2006-09-15,0.0015138941,0.0015138941,186,SINGAPORE,SGD
SGP,2006-09-18,0.0083612878,0.0083594785,186,SINGAPORE,SGD
SGP,2006-09-19,-0.004412752,-0.004437503,186,SINGAPORE,SGD
SGP,2006-09-20,-0.002366643,-0.002366643,186,SINGAPORE,SGD
SGP,2006-09-21,0.0037129022,0.0036644228,186,SINGAPORE,SGD
SGP,2006-09-22,-0.006335458,-0.006335458,186,SINGAPORE,SGD
SGP,2006-09-25,0.000933365,0.0008922112,186,SINGAPORE,SGD
SGP,2006-09-26,-0.00031069,-0.00031069,186,SINGAPORE,SGD
SGP,2006-09-27,0.0135578556,0.0135578556,186,SINGAPORE,SGD
SGP,2006-09-28,0.0023052278,0.0023052278,186,SINGAPORE,SGD
SGP,2006-09-29,0.0025726199,0.0025726199,186,SINGAPORE,SGD
SGP,2006-10-02,0.0104616902,0.0100156025,186,SINGAPORE,SGD
SGP,2006-10-03,-0.002290863,-0.002290863,186,SINGAPORE,SGD
SGP,2006-10-04,0.0030531374,0.0030306159,186,SINGAPORE,SGD
SGP,2006-10-05,0.0128257817,0.0084852633,186,SINGAPORE,SGD
SGP,2006-10-06,0.0041507062,0.004141238,186,SINGAPORE,SGD
SGP,2006-10-09,-0.00824995,-0.00835106,186,SINGAPORE,SGD
SGP,2006-10-10,0.0107350864,0.0107350864,186,SINGAPORE,SGD
SGP,2006-10-11,0.0005338137,0.0005338137,186,SINGAPORE,SGD
SGP,2006-10-12,0.0034656053,0.0034656053,186,SINGAPORE,SGD
SGP,2006-10-13,0.0066191951,0.0066191951,186,SINGAPORE,SGD
SGP,2006-10-16,-0.000309747,-0.000309747,186,SINGAPORE,SGD
SGP,2006-10-17,-0.011589301,-0.011589301,186,SINGAPORE,SGD
SGP,2006-10-18,0.0028839895,0.0028839895,186,SINGAPORE,SGD
SGP,2006-10-19,0.0054780015,0.0054780015,186,SINGAPORE,SGD
SGP,2006-10-20,0.0080966069,0.0080966069,186,SINGAPORE,SGD
SGP,2006-10-23,0.0024617195,0.002405125,186,SINGAPORE,SGD
SGP,2006-10-25,0.0098566903,0.0098566903,186,SINGAPORE,SGD
SGP,2006-10-26,0.0078625198,0.0077461487,186,SINGAPORE,SGD
SGP,2006-10-27,-0.003038092,-0.003070227,186,SINGAPORE,SGD
SGP,2006-10-30,-0.012292578,-0.012292578,186,SINGAPORE,SGD
SGP,2006-10-31,0.005427397,0.0052856203,186,SINGAPORE,SGD
SGP,2006-11-01,0.0131395076,0.0130199623,186,SINGAPORE,SGD
SGP,2006-11-02,-0.00279978,-0.003245623,186,SINGAPORE,SGD
SGP,2006-11-03,-0.002149746,-0.002280816,186,SINGAPORE,SGD
SGP,2006-11-06,0.0038921101,0.003850944,186,SINGAPORE,SGD
SGP,2006-11-07,0.0065580293,0.0064293242,186,SINGAPORE,SGD
SGP,2006-11-08,-0.00071167,-0.001584609,186,SINGAPORE,SGD
SGP,2006-11-09,0.0048821377,0.0046581822,186,SINGAPORE,SGD
SGP,2006-11-10,0.0005106994,-0.000102147,186,SINGAPORE,SGD
SGP,2006-11-13,-0.001835149,-0.001979729,186,SINGAPORE,SGD
SGP,2006-11-14,0.0066183931,0.0065558546,186,SINGAPORE,SGD
SGP,2006-11-15,0.0053844228,0.0053844228,186,SINGAPORE,SGD
SGP,2006-11-16,0.0060455367,0.0060159191,186,SINGAPORE,SGD
SGP,2006-11-17,0.0070880989,0.0070880989,186,SINGAPORE,SGD
SGP,2006-11-20,-0.011936934,-0.01207446,185,SINGAPORE,SGD
SGP,2006-11-21,0.0103864824,0.0103738493,185,SINGAPORE,SGD
SGP,2006-11-22,0.0113825288,0.0113825288,185,SINGAPORE,SGD
SGP,2006-11-23,0.0031181832,0.0031181832,185,SINGAPORE,SGD
SGP,2006-11-24,-0.006163778,-0.006219017,185,SINGAPORE,SGD
SGP,2006-11-27,0.0079702202,0.0079529202,185,SINGAPORE,SGD
SGP,2006-11-28,-0.018451058,-0.018483512,184,SINGAPORE,SGD
SGP,2006-11-29,0.0118766999,0.0118639085,184,SINGAPORE,SGD
SGP,2006-11-30,0.0049492338,0.0049492338,184,SINGAPORE,SGD
SGP,2006-12-01,-0.00084591,-0.00084591,184,SINGAPORE,SGD
SGP,2006-12-04,0.0064978035,0.006391556,184,SINGAPORE,SGD
SGP,2006-12-05,0.0186411762,0.0184745525,184,SINGAPORE,SGD
SGP,2006-12-06,-0.005310612,-0.005310612,184,SINGAPORE,SGD
SGP,2006-12-07,0.001382119,0.001382119,184,SINGAPORE,SGD
SGP,2006-12-08,-0.007744765,-0.008392991,184,SINGAPORE,SGD
SGP,2006-12-11,0.0098832822,0.0098832822,184,SINGAPORE,SGD
SGP,2006-12-12,0.0025758625,0.0025758625,184,SINGAPORE,SGD
SGP,2006-12-13,-0.008301096,-0.00857468,184,SINGAPORE,SGD
SGP,2006-12-14,0.0092760665,0.0092760665,184,SINGAPORE,SGD
SGP,2006-12-15,0.0094840167,0.0094840167,184,SINGAPORE,SGD
SGP,2006-12-18,0.012861635,0.0093910242,184,SINGAPORE,SGD
SGP,2006-12-19,-0.019996755,-0.022000947,184,SINGAPORE,SGD
SGP,2006-12-20,0.0061836122,0.0049633487,184,SINGAPORE,SGD
SGP,2006-12-21,0.0005586155,0.0005586155,184,SINGAPORE,SGD
SGP,2006-12-22,0.0070855018,0.0070855018,184,SINGAPORE,SGD
SGP,2006-12-26,-0.000597214,-0.000597214,184,SINGAPORE,SGD
