gamma,regime_source,rebalance_month,strategy,success,objective,VaR_v,theta_used,robust_norm_value,robust_penalty_component,max_weight,effective_n_assets,predicted_state,predicted_state_prob,regime_weight_max,regime_weight_argmax,message
0.04,altdataonly_gmm,2015-12-01,RSDR-CVaR,True,0.17117181404577186,0.0783774,0.029421663512271167,0.1,0.058843327024542286,0.1,9.999999999999996,1,0.8359734613001921,0.3379728752841732,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-01-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9286159128280728,0.3044987340507485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-01-01,DR-CVaR,True,0.15140347289595857,0.0636187321871201,0.024782314650165428,0.10871017900194496,0.05388179723404009,0.1087101790019451,9.360837376980431,3,0.9286159128280728,0.3044987340507485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-01-01,RS-CVaR,True,0.07719603464426168,0.05745048208422443,0.0,1.0,0.0,0.7817057271804796,1.5683777644339143,3,0.9286159128280728,0.3044987340507485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-01-01,RSDR-CVaR,True,0.16608127639407477,0.07828927021237517,0.02949000992890178,0.1006701579215005,0.05937527913298314,0.1006701579215005,9.995959628362392,3,0.9286159128280728,0.3044987340507485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-02-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9432494813892125,0.31864669143258123,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-02-01,DR-CVaR,True,0.15140347289595857,0.0636187321871201,0.024782314650165428,0.10871017900194496,0.05388179723404009,0.1087101790019451,9.360837376980431,3,0.9432494813892125,0.31864669143258123,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-02-01,RS-CVaR,True,0.051530288005739125,0.02830342088055572,0.0,1.0,0.0,0.6765101130376291,1.9590614844454115,3,0.9432494813892125,0.31864669143258123,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-02-01,RSDR-CVaR,True,0.14843718768856362,0.0757753,0.029903373253897313,0.1,0.05980674650779458,0.1,10.0,3,0.9432494813892125,0.31864669143258123,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-03-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9642513660297726,0.3052553837956163,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-03-01,DR-CVaR,True,0.15140347289595857,0.0636187321871201,0.024782314650165428,0.10871017900194496,0.05388179723404009,0.1087101790019451,9.360837376980431,3,0.9642513660297726,0.3052553837956163,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-03-01,RS-CVaR,True,0.049171881401519804,0.026069498498722078,0.0,1.0,0.0,0.7525942219219318,1.6386231679417484,3,0.9642513660297726,0.3052553837956163,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-03-01,RSDR-CVaR,True,0.14704144003043185,0.0681092,0.029892938001658625,0.1,0.0597858760033172,0.1,10.0,3,0.9642513660297726,0.3052553837956163,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-04-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,1,0.8982904885302209,0.3279628856937651,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-04-01,DR-CVaR,True,0.15140347289595857,0.0636187321871201,0.024782314650165428,0.10871017900194496,0.05388179723404009,0.1087101790019451,9.360837376980431,1,0.8982904885302209,0.3279628856937651,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-04-01,RS-CVaR,True,0.05062485842158681,0.02830342088055572,0.0,1.0,0.0,0.6765101130376291,1.9590614844454115,1,0.8982904885302209,0.3279628856937651,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-04-01,RSDR-CVaR,True,0.14708182724893806,0.0681092,0.029825978526707212,0.1,0.059651957053414376,0.10000000000000007,10.0,1,0.8982904885302209,0.3279628856937651,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-05-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.7194040572944812,0.27127193467597027,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-05-01,DR-CVaR,True,0.15140347289595857,0.0636187321871201,0.024782314650165428,0.10871017900194496,0.05388179723404009,0.1087101790019451,9.360837376980431,4,0.7194040572944812,0.27127193467597027,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-05-01,RS-CVaR,True,0.07600679232140031,0.052841130391768895,0.0,1.0,0.0,0.7267950578199887,1.6587269035555297,4,0.7194040572944812,0.27127193467597027,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-05-01,RSDR-CVaR,True,0.1645868935981964,0.0783774,0.029571128976630813,0.09999999999999999,0.05914225795326157,0.10000000000000035,10.0,4,0.7194040572944812,0.27127193467597027,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-06-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.936841653665178,0.3086487997001982,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-06-01,DR-CVaR,True,0.15140347289595857,0.0636187321871201,0.024782314650165428,0.10871017900194496,0.05388179723404009,0.1087101790019451,9.360837376980431,4,0.936841653665178,0.3086487997001982,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-06-01,RS-CVaR,True,0.06895468814668,0.04702250493628684,0.0,1.0,0.0,0.6444902407181623,1.8458533094559986,4,0.936841653665178,0.3086487997001982,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-06-01,RSDR-CVaR,True,0.1580262206135961,0.0757753,0.029469063520491737,0.1,0.05893812704098342,0.1,9.999999999999998,4,0.936841653665178,0.3086487997001982,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-07-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,1,0.7164477885941593,0.281504590915401,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-07-01,DR-CVaR,True,0.15140347289595857,0.06361873218712008,0.024782314650165428,0.10871017900194498,0.053881797234040095,0.10871017900194557,9.360837376980434,1,0.7164477885941593,0.281504590915401,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-07-01,RS-CVaR,True,0.06902068793945504,0.04702250493628684,0.0,1.0,0.0,0.6444902407181623,1.8458533094559986,1,0.7164477885941593,0.281504590915401,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-07-01,RSDR-CVaR,True,0.15786518067566824,0.07186179999999998,0.029530428099829593,0.10000000000000002,0.059060856199659145,0.10000000000000006,10.0,1,0.7164477885941593,0.281504590915401,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-08-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.700411900682517,0.270260056136702,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-08-01,DR-CVaR,True,0.15140347289595857,0.06361873218712008,0.024782314650165428,0.10871017900194498,0.053881797234040095,0.10871017900194557,9.360837376980434,3,0.700411900682517,0.270260056136702,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-08-01,RS-CVaR,True,0.07611120163462747,0.052841130391768895,0.0,1.0,0.0,0.7267950578199887,1.6587269035555297,3,0.700411900682517,0.270260056136702,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-08-01,RSDR-CVaR,True,0.1647872329926981,0.07837740000000006,0.02959027163349802,0.10000000000000013,0.059180543266996066,0.10000000000000037,9.999999999999996,3,0.700411900682517,0.270260056136702,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-09-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.9876159804478236,0.33085092176631564,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-09-01,DR-CVaR,True,0.15140347289595857,0.06361873218712008,0.024782314650165428,0.10871017900194498,0.053881797234040095,0.10871017900194557,9.360837376980434,3,0.9876159804478236,0.33085092176631564,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-09-01,RS-CVaR,True,0.051529740405556655,0.02830342088055572,0.0,1.0,0.0,0.6765101130376291,1.9590614844454115,3,0.9876159804478236,0.33085092176631564,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-09-01,RSDR-CVaR,True,0.14798937511063567,0.06810920000000008,0.029707323452269684,0.10000000000000005,0.05941464690453934,0.10000000000000249,10.0,3,0.9876159804478236,0.33085092176631564,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-10-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,5,0.6971136804107537,0.2787263009242954,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-10-01,DR-CVaR,True,0.15140347289595854,0.06361873218712007,0.024782314650165428,0.10871017900194493,0.053881797234040074,0.108710179001945,9.360837376980433,5,0.6971136804107537,0.2787263009242954,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-10-01,RS-CVaR,True,0.05801680197742044,0.03264431936465631,0.0,1.0,0.0,0.7307521269275264,1.7532082181101667,5,0.6971136804107537,0.2787263009242954,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-10-01,RSDR-CVaR,True,0.15119653359766416,0.06810920000000001,0.0296411398989529,0.1,0.05928227979790574,0.1,9.999999999999996,5,0.6971136804107537,0.2787263009242954,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-11-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.6822938839234804,0.32249417668119323,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-11-01,DR-CVaR,True,0.15140347289595854,0.06361873218712007,0.024782314650165428,0.10871017900194493,0.053881797234040074,0.108710179001945,9.360837376980433,4,0.6822938839234804,0.32249417668119323,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-11-01,RS-CVaR,True,0.07446230817869579,0.049206117613636365,0.0,1.0,0.0,0.6751136363636364,1.781484623583847,4,0.6822938839234804,0.32249417668119323,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-11-01,RSDR-CVaR,True,0.1641766485508193,0.07828927021237518,0.029483474161405537,0.10067015792150048,0.059362119998063435,0.10067015792150062,9.995959628362387,4,0.6822938839234804,0.32249417668119323,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-12-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.9477059247814618,0.26053674625022777,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-12-01,DR-CVaR,True,0.15140347289595854,0.06361873218712007,0.024782314650165428,0.10871017900194493,0.053881797234040074,0.10871017900194493,9.360837376980436,4,0.9477059247814618,0.26053674625022777,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-12-01,RS-CVaR,True,0.06942928856182956,0.044206647933964914,0.0,1.0,0.0,0.5979583435485373,2.280839706115195,4,0.9477059247814618,0.26053674625022777,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2016-12-01,RSDR-CVaR,True,0.15952236856316146,0.07577530000000002,0.029574303978514956,0.1,0.059148607957029864,0.10000000000000003,9.999999999999996,4,0.9477059247814618,0.26053674625022777,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-01-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.9584855378620138,0.2448877171575088,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-01-01,DR-CVaR,True,0.15140347289595854,0.06361873218712008,0.024782314650165428,0.10871017900194495,0.05388179723404008,0.10871017900194495,9.360837376980431,4,0.9584855378620138,0.2448877171575088,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-01-01,RS-CVaR,True,0.06906676961273339,0.044206647933964914,0.0,1.0,0.0,0.5979583435485373,2.280839706115195,4,0.9584855378620138,0.2448877171575088,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-01-01,RSDR-CVaR,True,0.15922475033298228,0.07577530000000006,0.029596775861064312,0.09999999999999987,0.05919355172212849,0.10000000000000249,9.999999999999986,4,0.9584855378620138,0.2448877171575088,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-02-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.9339706438816314,0.27909287083518663,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-02-01,DR-CVaR,True,0.15140347289595854,0.06361873218712008,0.024782314650165428,0.10871017900194495,0.05388179723404008,0.10871017900194495,9.360837376980431,2,0.9339706438816314,0.27909287083518663,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-02-01,RS-CVaR,True,0.06802444985702344,0.044206647933964914,0.0,1.0,0.0,0.5979583435485373,2.280839706115195,2,0.9339706438816314,0.27909287083518663,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-02-01,RSDR-CVaR,True,0.1581437027791323,0.07577529999999999,0.029585386239764373,0.1,0.0591707724795287,0.1,10.0,2,0.9339706438816314,0.27909287083518663,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-03-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.8778851083013951,0.28579780598050514,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-03-01,DR-CVaR,True,0.15140347289595854,0.06361873218712008,0.024782314650165428,0.10871017900194495,0.05388179723404008,0.10871017900194495,9.360837376980431,3,0.8778851083013951,0.28579780598050514,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-03-01,RS-CVaR,True,0.06784545939039709,0.04702250493628684,0.0,1.0,0.0,0.6444902407181623,1.8458533094559986,3,0.8778851083013951,0.28579780598050514,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-03-01,RSDR-CVaR,True,0.15185707690751182,0.06158496770639533,0.029680231547114664,0.10559085091503984,0.06267921808830487,0.10559085091504189,9.726378941681745,3,0.8778851083013951,0.28579780598050514,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-04-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,5,0.9742151726831775,0.38179613365141485,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-04-01,DR-CVaR,True,0.15140347289595854,0.06361873218712008,0.024782314650165428,0.10871017900194495,0.05388179723404008,0.10871017900194495,9.360837376980431,5,0.9742151726831775,0.38179613365141485,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-04-01,RS-CVaR,True,0.051848624411756986,0.031316327777787034,0.0,1.0,0.0,0.7022097048954141,1.8480446229147596,5,0.9742151726831775,0.38179613365141485,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-04-01,RSDR-CVaR,True,0.143192336647421,0.06158496770639546,0.029742550123249764,0.10559085091504049,0.06281082351794365,0.10559085091504133,9.726378941681697,5,0.9742151726831775,0.38179613365141485,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-05-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,1,0.9678278501776363,0.3056126582527485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-05-01,DR-CVaR,True,0.15140347289595854,0.06361873218712008,0.024782314650165428,0.10871017900194495,0.05388179723404008,0.10871017900194495,9.360837376980431,1,0.9678278501776363,0.3056126582527485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-05-01,RS-CVaR,True,0.0722264612017003,0.049206117613636365,0.0,1.0,0.0,0.6751136363636364,1.781484623583847,1,0.9678278501776363,0.3056126582527485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-05-01,RSDR-CVaR,True,0.16242284681059171,0.07828927021237515,0.02950642422226767,0.10067015792150051,0.05940832772308943,0.10067015792150051,9.995959628362392,1,0.9678278501776363,0.3056126582527485,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-06-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.8963476244634612,0.315832095660029,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-06-01,DR-CVaR,True,0.15140347289595854,0.0636187321871201,0.024782314650165428,0.10871017900194493,0.053881797234040074,0.10871017900194493,9.360837376980434,2,0.8963476244634612,0.315832095660029,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-06-01,RS-CVaR,True,0.0769302373090093,0.052841130391768895,0.0,1.0,0.0,0.7267950578199887,1.6587269035555297,2,0.8963476244634612,0.315832095660029,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-06-01,RSDR-CVaR,True,0.16606059853636443,0.07828927021237517,0.029545911304326,0.10067015792150055,0.05948783113882288,0.10067015792150072,9.995959628362389,2,0.8963476244634612,0.315832095660029,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-07-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,5,0.9094886947627515,0.22559930064592573,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-07-01,DR-CVaR,True,0.15140347289595857,0.06361873218712008,0.024782314650165428,0.10871017900194496,0.05388179723404009,0.10871017900194496,9.360837376980431,5,0.9094886947627515,0.22559930064592573,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-07-01,RS-CVaR,True,0.07081749870189047,0.04702250493628684,0.0,1.0,0.0,0.6444902407181623,1.8458533094559986,5,0.9094886947627515,0.22559930064592573,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-07-01,RSDR-CVaR,True,0.15579363488651432,0.06158496770639539,0.029687658304846203,0.10559085091504045,0.0626949020416735,0.10559085091504045,9.726378941681713,5,0.9094886947627515,0.22559930064592573,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-08-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.8711846350836507,0.2777337435084734,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-08-01,DR-CVaR,True,0.15140347289595857,0.06361873218712008,0.024782314650165428,0.10871017900194498,0.053881797234040095,0.10871017900194752,9.360837376980403,4,0.8711846350836507,0.2777337435084734,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-08-01,RS-CVaR,True,0.07371655357590011,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.8711846350836507,0.2777337435084734,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-08-01,RSDR-CVaR,True,0.16427689861932898,0.07837739999999997,0.029521916045664853,0.1,0.05904383209132965,0.10000000000000006,10.0,4,0.8711846350836507,0.2777337435084734,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-09-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.5274069499949896,0.22743932275520368,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-09-01,DR-CVaR,True,0.15140347289595857,0.06361873218712014,0.024782314650165428,0.10871017900194492,0.05388179723404006,0.10871017900194493,9.360837376980436,4,0.5274069499949896,0.22743932275520368,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-09-01,RS-CVaR,True,0.06768325973473402,0.04243467873905101,0.0,1.0,0.0,0.6742386820173466,1.8721037948816752,4,0.5274069499949896,0.22743932275520368,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-09-01,RSDR-CVaR,True,0.15615538981289204,0.06810919999999995,0.02965409990718561,0.1,0.059308199814371174,0.10000000000000023,9.999999999999998,4,0.5274069499949896,0.22743932275520368,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-10-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,2,0.7537325481797776,0.2887223972633386,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-10-01,DR-CVaR,True,0.15140347289595857,0.06361873218712014,0.024782314650165428,0.10871017900194492,0.05388179723404006,0.10871017900194493,9.360837376980436,2,0.7537325481797776,0.2887223972633386,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-10-01,RS-CVaR,True,0.0643541583670864,0.04243467873905101,0.0,1.0,0.0,0.6742386820173466,1.8721037948816752,2,0.7537325481797776,0.2887223972633386,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-10-01,RSDR-CVaR,True,0.15416034382992397,0.07186180000000002,0.029625801801043284,0.1,0.05925160360208651,0.1,9.999999999999996,2,0.7537325481797776,0.2887223972633386,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-11-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,3,0.5667466629322505,0.2698662743087782,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-11-01,DR-CVaR,True,0.15140347289595857,0.06361873218712014,0.024782314650165428,0.10871017900194492,0.05388179723404006,0.10871017900194493,9.360837376980436,3,0.5667466629322505,0.2698662743087782,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-11-01,RS-CVaR,True,0.07642869190120291,0.049206117613636365,0.0,1.0,0.0,0.6751136363636364,1.781484623583847,3,0.5667466629322505,0.2698662743087782,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-11-01,RSDR-CVaR,True,0.16468811411673603,0.07186179999999973,0.029619088364223913,0.09999999999999992,0.05923817672844772,0.10000000000000013,10.000000000000082,3,0.5667466629322505,0.2698662743087782,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-12-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,0,0.8004186210618257,0.31578950065641903,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-12-01,DR-CVaR,True,0.15140347289595857,0.06361873218712014,0.024782314650165428,0.10871017900194492,0.05388179723404006,0.10871017900194493,9.360837376980436,0,0.8004186210618257,0.31578950065641903,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-12-01,RS-CVaR,True,0.061301604453083886,0.03294733534982894,0.0,1.0,0.0,0.7287799781484826,1.7552946221183499,0,0.8004186210618257,0.31578950065641903,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2017-12-01,RSDR-CVaR,True,0.14806075361599708,0.061584967706395176,0.029667356310928903,0.10559085091504028,0.0626520279454134,0.10559085091504224,9.726378941681697,0,0.8004186210618257,0.31578950065641903,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2018-01-01,SAA-CVaR,True,0.07222332707529935,0.04703974430210485,0.0,1.0,0.0,0.6443128499623921,1.8462024813922433,4,0.8163578173727728,0.3100900390454697,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2018-01-01,DR-CVaR,True,0.15140347289595857,0.06361873218712014,0.024782314650165428,0.10871017900194492,0.05388179723404006,0.10871017900194493,9.360837376980436,4,0.8163578173727728,0.3100900390454697,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2018-01-01,RS-CVaR,True,0.0822238537298727,0.049206117613636365,0.0,1.0,0.0,0.6751136363636364,1.781484623583847,4,0.8163578173727728,0.3100900390454697,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2018-01-01,RSDR-CVaR,True,0.17278437026769816,0.0783774,0.02957150703166081,0.1,0.05914301406332157,0.1,10.0,4,0.8163578173727728,0.3100900390454697,1,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.04,altdataonly_gmm,2018-02-01,SAA-CVaR,True,0.06974023683387101,0.04702250493628684,0.0,1.0,0.0,0.6444902407181623,1.8458533094559986,1,0.884620594014179,0.28138670126579174,4,Optimization terminated successfully. (HiGHS Status 7: Optimal)
