,RF
2016-09-08,1.5841479719114204e-05
2016-09-09,1.5841479719114204e-05
2016-09-12,1.5841479719114204e-05
2016-09-13,1.5841479719114204e-05
2016-09-14,1.5841479719114204e-05
2016-09-15,1.5841479719114204e-05
2016-09-16,1.5841479719114204e-05
2016-09-19,1.5841479719114204e-05
2016-09-20,1.5841479719114204e-05
2016-09-21,1.5841479719114204e-05
2016-09-22,1.5841479719114204e-05
2016-09-23,1.5841479719114204e-05
2016-09-26,1.5841479719114204e-05
2016-09-27,1.5841479719114204e-05
2016-09-28,1.5841479719114204e-05
2016-09-29,1.5841479719114204e-05
2016-09-30,1.1491348215653119e-05
2016-10-03,1.5841479719114204e-05
2016-10-04,1.5841479719114204e-05
2016-10-05,1.5841479719114204e-05
2016-10-06,1.5841479719114204e-05
2016-10-07,1.5841479719114204e-05
2016-10-10,1.5841479719114204e-05
2016-10-11,1.623671079520328e-05
2016-10-12,1.623671079520328e-05
2016-10-13,1.623671079520328e-05
2016-10-14,1.623671079520328e-05
2016-10-17,1.623671079520328e-05
2016-10-18,1.623671079520328e-05
2016-10-19,1.623671079520328e-05
2016-10-20,1.623671079520328e-05
2016-10-21,1.623671079520328e-05
2016-10-24,1.623671079520328e-05
2016-10-25,1.623671079520328e-05
2016-10-26,1.623671079520328e-05
2016-10-27,1.623671079520328e-05
2016-10-28,1.623671079520328e-05
2016-10-31,1.2282634586968655e-05
2016-11-01,1.623671079520328e-05
2016-11-02,1.623671079520328e-05
2016-11-03,1.623671079520328e-05
2016-11-04,1.623671079520328e-05
2016-11-07,1.623671079520328e-05
2016-11-08,1.623671079520328e-05
2016-11-09,1.623671079520328e-05
2016-11-10,1.623671079520328e-05
2016-11-11,1.623671079520328e-05
2016-11-14,1.623671079520328e-05
2016-11-15,1.623671079520328e-05
2016-11-16,1.623671079520328e-05
2016-11-17,1.623671079520328e-05
2016-11-18,1.623671079520328e-05
2016-11-21,1.623671079520328e-05
2016-11-22,1.623671079520328e-05
2016-11-23,1.623671079520328e-05
2016-11-24,1.623671079520328e-05
2016-11-25,1.623671079520328e-05
2016-11-28,1.623671079520328e-05
2016-11-29,1.623671079520328e-05
2016-11-30,1.2282634586968655e-05
2016-12-01,1.623671079520328e-05
2016-12-02,1.623671079520328e-05
2016-12-05,1.623671079520328e-05
2016-12-06,1.623671079520328e-05
2016-12-07,1.623671079520328e-05
2016-12-08,1.623671079520328e-05
2016-12-09,1.623671079520328e-05
2016-12-12,1.623671079520328e-05
2016-12-13,1.623671079520328e-05
2016-12-14,1.623671079520328e-05
2016-12-15,2.610476675579676e-05
2016-12-16,2.610476675579676e-05
2016-12-19,2.610476675579676e-05
2016-12-20,2.610476675579676e-05
2016-12-21,2.610476675579676e-05
2016-12-22,2.610476675579676e-05
2016-12-23,2.610476675579676e-05
2016-12-26,2.610476675579676e-05
2016-12-27,2.610476675579676e-05
2016-12-28,2.610476675579676e-05
2016-12-29,2.610476675579676e-05
2016-12-30,2.17658330252668e-05
2017-01-02,2.17658330252668e-05
2017-01-03,2.610476675579676e-05
2017-01-04,2.610476675579676e-05
2017-01-05,2.610476675579676e-05
2017-01-06,2.610476675579676e-05
2017-01-09,2.610476675579676e-05
2017-01-10,2.610476675579676e-05
2017-01-11,2.610476675579676e-05
2017-01-12,2.610476675579676e-05
2017-01-13,2.610476675579676e-05
2017-01-16,2.610476675579676e-05
2017-01-17,2.610476675579676e-05
2017-01-18,2.610476675579676e-05
2017-01-19,2.610476675579676e-05
2017-01-20,2.610476675579676e-05
2017-01-23,2.610476675579676e-05
2017-01-24,2.610476675579676e-05
2017-01-25,2.610476675579676e-05
2017-01-26,2.610476675579676e-05
2017-01-27,2.610476675579676e-05
2017-01-30,2.610476675579676e-05
2017-01-31,2.2160476864652168e-05
2017-02-01,2.610476675579676e-05
2017-02-02,2.610476675579676e-05
2017-02-03,2.610476675579676e-05
2017-02-06,2.610476675579676e-05
2017-02-07,2.610476675579676e-05
2017-02-08,2.610476675579676e-05
2017-02-09,2.610476675579676e-05
2017-02-10,2.610476675579676e-05
2017-02-13,2.610476675579676e-05
2017-02-14,2.610476675579676e-05
2017-02-15,2.610476675579676e-05
2017-02-16,2.610476675579676e-05
2017-02-17,2.610476675579676e-05
2017-02-20,2.610476675579676e-05
2017-02-21,2.610476675579676e-05
2017-02-22,2.610476675579676e-05
2017-02-23,2.610476675579676e-05
2017-02-24,2.610476675579676e-05
2017-02-27,2.610476675579676e-05
2017-02-28,2.255508161708164e-05
2017-03-01,2.610476675579676e-05
2017-03-02,2.610476675579676e-05
2017-03-03,2.610476675579676e-05
2017-03-06,2.610476675579676e-05
2017-03-07,2.610476675579676e-05
2017-03-08,2.610476675579676e-05
2017-03-09,2.610476675579676e-05
2017-03-10,2.610476675579676e-05
2017-03-13,2.610476675579676e-05
2017-03-14,2.610476675579676e-05
2017-03-15,2.610476675579676e-05
2017-03-16,3.594844171850298e-05
2017-03-17,3.594844171850298e-05
2017-03-20,3.594844171850298e-05
2017-03-21,3.594844171850298e-05
2017-03-22,3.594844171850298e-05
2017-03-23,3.594844171850298e-05
2017-03-24,3.594844171850298e-05
2017-03-27,3.594844171850298e-05
2017-03-28,3.594844171850298e-05
2017-03-29,3.594844171850298e-05
2017-03-30,3.594844171850298e-05
2017-03-31,3.240751982014345e-05
2017-04-03,3.594844171850298e-05
2017-04-04,3.594844171850298e-05
2017-04-05,3.594844171850298e-05
2017-04-06,3.594844171850298e-05
2017-04-07,3.594844171850298e-05
2017-04-10,3.594844171850298e-05
2017-04-11,3.594844171850298e-05
2017-04-12,3.594844171850298e-05
2017-04-13,3.594844171850298e-05
2017-04-14,3.594844171850298e-05
2017-04-17,3.594844171850298e-05
2017-04-18,3.594844171850298e-05
2017-04-19,3.594844171850298e-05
2017-04-20,3.594844171850298e-05
2017-04-21,3.594844171850298e-05
2017-04-24,3.594844171850298e-05
2017-04-25,3.594844171850298e-05
2017-04-26,3.594844171850298e-05
2017-04-27,3.594844171850298e-05
2017-04-28,3.280111102821337e-05
2017-05-01,3.594844171850298e-05
2017-05-02,3.594844171850298e-05
2017-05-03,3.594844171850298e-05
2017-05-04,3.594844171850298e-05
2017-05-05,3.594844171850298e-05
2017-05-08,3.594844171850298e-05
2017-05-09,3.594844171850298e-05
2017-05-10,3.594844171850298e-05
2017-05-11,3.594844171850298e-05
2017-05-12,3.594844171850298e-05
2017-05-15,3.594844171850298e-05
2017-05-16,3.594844171850298e-05
2017-05-17,3.594844171850298e-05
2017-05-18,3.594844171850298e-05
2017-05-19,3.594844171850298e-05
2017-05-22,3.594844171850298e-05
2017-05-23,3.594844171850298e-05
2017-05-24,3.594844171850298e-05
2017-05-25,3.594844171850298e-05
2017-05-26,3.594844171850298e-05
2017-05-29,3.594844171850298e-05
2017-05-30,3.594844171850298e-05
2017-05-31,3.280111102821337e-05
2017-06-01,3.594844171850298e-05
2017-06-02,3.594844171850298e-05
2017-06-05,3.594844171850298e-05
2017-06-06,3.594844171850298e-05
2017-06-07,3.594844171850298e-05
2017-06-08,3.594844171850298e-05
2017-06-09,3.594844171850298e-05
2017-06-12,3.594844171850298e-05
2017-06-13,3.594844171850298e-05
2017-06-14,3.594844171850298e-05
2017-06-15,4.576785610077572e-05
2017-06-16,4.576785610077572e-05
2017-06-19,4.576785610077572e-05
2017-06-20,4.576785610077572e-05
2017-06-21,4.576785610077572e-05
2017-06-22,4.576785610077572e-05
2017-06-23,4.576785610077572e-05
2017-06-26,4.576785610077572e-05
2017-06-27,4.576785610077572e-05
2017-06-28,4.576785610077572e-05
2017-06-29,4.576785610077572e-05
2017-06-30,4.184299394793811e-05
2017-07-03,4.576785610077572e-05
2017-07-04,4.576785610077572e-05
2017-07-05,4.576785610077572e-05
2017-07-06,4.576785610077572e-05
2017-07-07,4.576785610077572e-05
2017-07-10,4.576785610077572e-05
2017-07-11,4.576785610077572e-05
2017-07-12,4.576785610077572e-05
2017-07-13,4.576785610077572e-05
2017-07-14,4.576785610077572e-05
2017-07-17,4.576785610077572e-05
2017-07-18,4.576785610077572e-05
2017-07-19,4.576785610077572e-05
2017-07-20,4.576785610077572e-05
2017-07-21,4.576785610077572e-05
2017-07-24,4.576785610077572e-05
2017-07-25,4.576785610077572e-05
2017-07-26,4.576785610077572e-05
2017-07-27,4.576785610077572e-05
2017-07-28,4.576785610077572e-05
2017-07-31,4.223565419558817e-05
2017-08-01,4.576785610077572e-05
2017-08-02,4.576785610077572e-05
2017-08-03,4.576785610077572e-05
2017-08-04,4.576785610077572e-05
2017-08-07,4.576785610077572e-05
2017-08-08,4.576785610077572e-05
2017-08-09,4.576785610077572e-05
2017-08-10,4.576785610077572e-05
2017-08-11,4.576785610077572e-05
2017-08-14,4.576785610077572e-05
2017-08-15,4.576785610077572e-05
2017-08-16,4.576785610077572e-05
2017-08-17,4.576785610077572e-05
2017-08-18,4.576785610077572e-05
2017-08-21,4.576785610077572e-05
2017-08-22,4.576785610077572e-05
2017-08-23,4.576785610077572e-05
2017-08-24,4.576785610077572e-05
2017-08-25,4.576785610077572e-05
2017-08-28,4.576785610077572e-05
2017-08-29,4.576785610077572e-05
2017-08-30,4.576785610077572e-05
2017-08-31,4.223565419558817e-05
2017-09-01,4.576785610077572e-05
2017-09-04,4.576785610077572e-05
2017-09-05,4.576785610077572e-05
2017-09-06,4.576785610077572e-05
2017-09-07,4.576785610077572e-05
2017-09-08,4.576785610077572e-05
2017-09-11,4.576785610077572e-05
2017-09-12,4.576785610077572e-05
2017-09-13,4.576785610077572e-05
2017-09-14,4.576785610077572e-05
2017-09-15,4.576785610077572e-05
2017-09-18,4.576785610077572e-05
2017-09-19,4.576785610077572e-05
2017-09-20,4.576785610077572e-05
2017-09-21,4.576785610077572e-05
2017-09-22,4.576785610077572e-05
2017-09-25,4.576785610077572e-05
2017-09-26,4.576785610077572e-05
2017-09-27,4.576785610077572e-05
2017-09-28,4.576785610077572e-05
2017-09-29,4.184299394793811e-05
2017-10-02,4.576785610077572e-05
2017-10-03,4.576785610077572e-05
2017-10-04,4.576785610077572e-05
2017-10-05,4.576785610077572e-05
2017-10-06,4.576785610077572e-05
2017-10-09,4.576785610077572e-05
2017-10-10,4.576785610077572e-05
2017-10-11,4.576785610077572e-05
2017-10-12,4.576785610077572e-05
2017-10-13,4.576785610077572e-05
2017-10-16,4.576785610077572e-05
2017-10-17,4.576785610077572e-05
2017-10-18,4.576785610077572e-05
2017-10-19,4.576785610077572e-05
2017-10-20,4.576785610077572e-05
2017-10-23,4.576785610077572e-05
2017-10-24,4.576785610077572e-05
2017-10-25,4.576785610077572e-05
2017-10-26,4.576785610077572e-05
2017-10-27,4.576785610077572e-05
2017-10-30,4.576785610077572e-05
2017-10-31,4.223565419558817e-05
2017-11-01,4.576785610077572e-05
2017-11-02,4.576785610077572e-05
2017-11-03,4.576785610077572e-05
2017-11-06,4.576785610077572e-05
2017-11-07,4.576785610077572e-05
2017-11-08,4.576785610077572e-05
2017-11-09,4.576785610077572e-05
2017-11-10,4.576785610077572e-05
2017-11-13,4.576785610077572e-05
2017-11-14,4.576785610077572e-05
2017-11-15,4.576785610077572e-05
2017-11-16,4.576785610077572e-05
2017-11-17,4.576785610077572e-05
2017-11-20,4.576785610077572e-05
2017-11-21,4.576785610077572e-05
2017-11-22,4.576785610077572e-05
2017-11-23,4.576785610077572e-05
2017-11-24,4.576785610077572e-05
2017-11-27,4.576785610077572e-05
2017-11-28,4.576785610077572e-05
2017-11-29,4.576785610077572e-05
2017-11-30,4.223565419558817e-05
2017-12-01,4.576785610077572e-05
2017-12-04,4.576785610077572e-05
2017-12-05,4.576785610077572e-05
2017-12-06,4.576785610077572e-05
2017-12-07,4.576785610077572e-05
2017-12-08,4.576785610077572e-05
2017-12-11,4.576785610077572e-05
2017-12-12,4.616012974967276e-05
2017-12-13,4.616012974967276e-05
2017-12-14,5.5563129429891944e-05
2017-12-15,5.5563129429891944e-05
2017-12-18,5.595443991035509e-05
2017-12-19,5.595443991035509e-05
2017-12-20,5.595443991035509e-05
2017-12-21,5.595443991035509e-05
2017-12-22,5.595443991035509e-05
2017-12-25,5.595443991035509e-05
2017-12-26,5.595443991035509e-05
2017-12-27,5.595443991035509e-05
2017-12-28,5.595443991035509e-05
2017-12-29,5.243126126464048e-05
2018-01-01,5.243126126464048e-05
2018-01-02,5.595443991035509e-05
2018-01-03,5.595443991035509e-05
2018-01-04,5.595443991035509e-05
2018-01-05,5.595443991035509e-05
2018-01-08,5.595443991035509e-05
2018-01-09,5.595443991035509e-05
2018-01-10,5.595443991035509e-05
2018-01-11,5.595443991035509e-05
2018-01-12,5.595443991035509e-05
2018-01-15,5.595443991035509e-05
2018-01-16,5.595443991035509e-05
2018-01-17,5.595443991035509e-05
2018-01-18,5.595443991035509e-05
2018-01-19,5.595443991035509e-05
2018-01-22,5.595443991035509e-05
2018-01-23,5.595443991035509e-05
2018-01-24,5.595443991035509e-05
2018-01-25,5.595443991035509e-05
2018-01-26,5.595443991035509e-05
2018-01-29,5.595443991035509e-05
2018-01-30,5.595443991035509e-05
2018-01-31,5.2822879442970816e-05
2018-02-01,5.595443991035509e-05
2018-02-02,5.595443991035509e-05
2018-02-05,5.595443991035509e-05
2018-02-06,5.595443991035509e-05
2018-02-07,5.595443991035509e-05
2018-02-08,5.595443991035509e-05
2018-02-09,5.595443991035509e-05
2018-02-12,5.595443991035509e-05
2018-02-13,5.595443991035509e-05
2018-02-14,5.595443991035509e-05
2018-02-15,5.595443991035509e-05
2018-02-16,5.595443991035509e-05
2018-02-19,5.595443991035509e-05
2018-02-20,5.595443991035509e-05
2018-02-21,5.595443991035509e-05
2018-02-22,5.595443991035509e-05
2018-02-23,5.595443991035509e-05
2018-02-26,5.595443991035509e-05
2018-02-27,5.595443991035509e-05
2018-02-28,5.321445913253342e-05
2018-03-01,5.595443991035509e-05
2018-03-02,5.595443991035509e-05
2018-03-05,5.595443991035509e-05
2018-03-06,5.595443991035509e-05
2018-03-07,5.595443991035509e-05
2018-03-08,5.595443991035509e-05
2018-03-09,5.595443991035509e-05
2018-03-12,5.595443991035509e-05
2018-03-13,5.595443991035509e-05
2018-03-14,5.595443991035509e-05
2018-03-15,5.634571196244664e-05
2018-03-16,5.634571196244664e-05
2018-03-19,5.634571196244664e-05
2018-03-20,5.673694559393816e-05
2018-03-21,5.673694559393816e-05
2018-03-22,6.611504619025155e-05
2018-03-23,6.611504619025155e-05
2018-03-26,6.611504619025155e-05
2018-03-27,6.611504619025155e-05
2018-03-28,6.611504619025155e-05
2018-03-29,6.611504619025155e-05
2018-03-30,6.572473239052634e-05
2018-04-02,6.611504619025155e-05
2018-04-03,6.650532175767054e-05
2018-04-04,6.650532175767054e-05
2018-04-05,6.650532175767054e-05
2018-04-06,6.650532175767054e-05
2018-04-09,6.650532175767054e-05
2018-04-10,6.650532175767054e-05
2018-04-11,6.650532175767054e-05
2018-04-12,6.650532175767054e-05
2018-04-13,6.650532175767054e-05
2018-04-16,6.650532175767054e-05
2018-04-17,6.650532175767054e-05
2018-04-18,6.650532175767054e-05
2018-04-19,6.650532175767054e-05
2018-04-20,6.689555910033285e-05
2018-04-23,6.689555910033285e-05
2018-04-24,6.689555910033285e-05
2018-04-25,6.689555910033285e-05
2018-04-26,6.689555910033285e-05
2018-04-27,6.689555910033285e-05
2018-04-30,6.650532175767054e-05
2018-05-01,6.689555910033285e-05
2018-05-02,6.689555910033285e-05
2018-05-03,6.689555910033285e-05
2018-05-04,6.689555910033285e-05
2018-05-07,6.689555910033285e-05
2018-05-08,6.689555910033285e-05
2018-05-09,6.689555910033285e-05
2018-05-10,6.689555910033285e-05
2018-05-11,6.689555910033285e-05
2018-05-14,6.689555910033285e-05
2018-05-15,6.689555910033285e-05
2018-05-16,6.689555910033285e-05
2018-05-17,6.689555910033285e-05
2018-05-18,6.689555910033285e-05
2018-05-21,6.689555910033285e-05
2018-05-22,6.689555910033285e-05
2018-05-23,6.689555910033285e-05
2018-05-24,6.689555910033285e-05
2018-05-25,6.689555910033285e-05
2018-05-28,6.689555910033285e-05
2018-05-29,6.689555910033285e-05
2018-05-30,6.689555910033285e-05
2018-05-31,6.689555910033285e-05
2018-06-01,6.689555910033285e-05
2018-06-04,6.689555910033285e-05
2018-06-05,6.689555910033285e-05
2018-06-06,6.689555910033285e-05
2018-06-07,6.689555910033285e-05
2018-06-08,6.689555910033285e-05
2018-06-11,6.689555910033285e-05
2018-06-12,6.689555910033285e-05
2018-06-13,6.689555910033285e-05
2018-06-14,7.469229028500557e-05
2018-06-15,7.469229028500557e-05
2018-06-18,7.469229028500557e-05
2018-06-19,7.508172663661661e-05
2018-06-20,7.5471124928006e-05
2018-06-21,7.5471124928006e-05
2018-06-22,7.5471124928006e-05
2018-06-25,7.5471124928006e-05
2018-06-26,7.5471124928006e-05
2018-06-27,7.508172663661661e-05
2018-06-28,7.508172663661661e-05
2018-06-29,7.508172663661661e-05
2018-07-02,7.508172663661661e-05
2018-07-03,7.508172663661661e-05
2018-07-04,7.508172663661661e-05
2018-07-05,7.508172663661661e-05
2018-07-06,7.508172663661661e-05
2018-07-09,7.508172663661661e-05
2018-07-10,7.508172663661661e-05
2018-07-11,7.508172663661661e-05
2018-07-12,7.508172663661661e-05
2018-07-13,7.508172663661661e-05
2018-07-16,7.508172663661661e-05
2018-07-17,7.508172663661661e-05
2018-07-18,7.508172663661661e-05
2018-07-19,7.508172663661661e-05
2018-07-20,7.508172663661661e-05
2018-07-23,7.508172663661661e-05
2018-07-24,7.508172663661661e-05
2018-07-25,7.508172663661661e-05
2018-07-26,7.508172663661661e-05
2018-07-27,7.508172663661661e-05
2018-07-30,7.508172663661661e-05
2018-07-31,7.508172663661661e-05
2018-08-01,7.508172663661661e-05
2018-08-02,7.508172663661661e-05
2018-08-03,7.508172663661661e-05
2018-08-06,7.508172663661661e-05
2018-08-07,7.508172663661661e-05
2018-08-08,7.508172663661661e-05
2018-08-09,7.508172663661661e-05
2018-08-10,7.508172663661661e-05
2018-08-13,7.508172663661661e-05
2018-08-14,7.508172663661661e-05
2018-08-15,7.508172663661661e-05
2018-08-16,7.5471124928006e-05
2018-08-17,7.5471124928006e-05
2018-08-20,7.5471124928006e-05
2018-08-21,7.5471124928006e-05
2018-08-22,7.5471124928006e-05
2018-08-23,7.5471124928006e-05
2018-08-24,7.5471124928006e-05
2018-08-27,7.5471124928006e-05
2018-08-28,7.5471124928006e-05
2018-08-29,7.5471124928006e-05
2018-08-30,7.5471124928006e-05
2018-08-31,7.508172663661661e-05
2018-09-03,7.508172663661661e-05
2018-09-04,7.5471124928006e-05
2018-09-05,7.5471124928006e-05
2018-09-06,7.5471124928006e-05
2018-09-07,7.5471124928006e-05
2018-09-10,7.5471124928006e-05
2018-09-11,7.5471124928006e-05
2018-09-12,7.5471124928006e-05
2018-09-13,7.5471124928006e-05
2018-09-14,7.5471124928006e-05
2018-09-17,7.5471124928006e-05
2018-09-18,7.5471124928006e-05
2018-09-19,7.5471124928006e-05
2018-09-20,7.5471124928006e-05
2018-09-21,7.5471124928006e-05
2018-09-24,7.586048516672328e-05
2018-09-25,7.586048516672328e-05
2018-09-26,7.586048516672328e-05
2018-09-27,8.558214573084477e-05
2018-09-28,8.558214573084477e-05
2018-10-01,8.558214573084477e-05
2018-10-02,8.558214573084477e-05
2018-10-03,8.558214573084477e-05
2018-10-04,8.558214573084477e-05
2018-10-05,8.558214573084477e-05
2018-10-08,8.558214573084477e-05
2018-10-09,8.558214573084477e-05
2018-10-10,8.558214573084477e-05
2018-10-11,8.558214573084477e-05
2018-10-12,8.558214573084477e-05
2018-10-15,8.558214573084477e-05
2018-10-16,8.558214573084477e-05
2018-10-17,8.597051920578025e-05
2018-10-18,8.597051920578025e-05
2018-10-19,8.597051920578025e-05
2018-10-22,8.597051920578025e-05
2018-10-23,8.635885482832784e-05
2018-10-24,8.635885482832784e-05
2018-10-25,8.635885482832784e-05
2018-10-26,8.635885482832784e-05
2018-10-29,8.635885482832784e-05
2018-10-30,8.635885482832784e-05
2018-10-31,8.635885482832784e-05
2018-11-01,8.635885482832784e-05
2018-11-02,8.597051920578025e-05
2018-11-05,8.635885482832784e-05
2018-11-06,8.635885482832784e-05
2018-11-07,8.635885482832784e-05
2018-11-08,8.635885482832784e-05
2018-11-09,8.597051920578025e-05
2018-11-12,8.597051920578025e-05
2018-11-13,8.635885482832784e-05
2018-11-14,8.635885482832784e-05
2018-11-15,8.635885482832784e-05
2018-11-16,8.635885482832784e-05
2018-11-19,8.635885482832784e-05
2018-11-20,8.635885482832784e-05
2018-11-21,8.635885482832784e-05
2018-11-22,8.635885482832784e-05
2018-11-23,8.635885482832784e-05
2018-11-26,8.635885482832784e-05
2018-11-27,8.635885482832784e-05
2018-11-28,8.635885482832784e-05
2018-11-29,8.635885482832784e-05
2018-11-30,8.635885482832784e-05
2018-12-03,8.597051920578025e-05
2018-12-04,8.635885482832784e-05
2018-12-05,8.635885482832784e-05
2018-12-06,8.635885482832784e-05
2018-12-07,8.597051920578025e-05
2018-12-10,8.635885482832784e-05
2018-12-11,8.597051920578025e-05
2018-12-12,8.597051920578025e-05
2018-12-13,8.597051920578025e-05
2018-12-14,8.597051920578025e-05
2018-12-17,8.635885482832784e-05
2018-12-18,8.635885482832784e-05
2018-12-19,8.635885482832784e-05
2018-12-20,9.411762964850467e-05
2018-12-21,9.411762964850467e-05
2018-12-24,9.411762964850467e-05
2018-12-25,9.411762964850467e-05
2018-12-26,9.411762964850467e-05
