sasdate,state,crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2011-04-01,2,0,0.4847569777568239,0.02275491028672518,0.4895879901310306,0.0004888857956757029,9.875466290182141e-09,0.002411226154277607
2011-05-01,0,0,0.72623986627108,0.2045612743068634,0.06829717864791333,0.0006323776838334812,2.3649048979082857e-08,0.00026927944126069414
2011-06-01,0,0,0.9422168183117203,0.04449018008291411,0.012020767659529284,0.00016632558680355704,2.6658914241145e-08,0.0011058817001185172
2011-07-01,2,0,0.22620841752669998,0.3013939221873412,0.46792306653500354,0.002834421059031199,1.1083548336364536e-07,0.0016400618564414106
2011-08-01,1,0,0.002319285731416597,0.7565211270268828,0.23093095387270876,0.010131983956701349,1.0737348226350691e-07,9.654203880759802e-05
2011-09-01,1,0,3.451320888777728e-07,0.9844675378570842,1.1696590125049099e-05,0.015519704444119842,7.010091542430359e-07,1.4967428641011107e-08
2011-10-01,0,0,0.8541132423320116,0.07221650284972629,0.07100296405727781,0.0024062039670775747,5.097766350848776e-08,0.0002610358162436783
2011-11-01,0,0,0.9869683464618072,0.005246941633371345,0.007239935557495463,1.634765337122735e-05,1.1854461814400704e-09,0.0005284275085086317
2011-12-01,0,0,0.793337751725422,0.14475730419542385,0.05963890653238268,0.0005137469352546322,1.5779462596615813e-08,0.0017522748320544428
2012-01-01,0,0,0.9833564194520544,0.003474959402275585,0.012904010213748493,2.4464330780112704e-05,1.0259923294063868e-09,0.00024014557514937524
2012-02-01,0,0,0.9061193227291799,0.003174154473903113,0.0880597994363216,8.782945050924276e-05,1.423685994869675e-08,0.002558879673225865
2012-03-01,0,0,0.9839550865843991,0.009503382830767898,0.006285450679112107,4.137863184977833e-05,6.02581774632472e-09,0.00021469524805330697
2012-04-01,0,0,0.9579822158103272,0.013474013874777665,0.027811089767811548,4.789211813833147e-05,1.9742286516417977e-09,0.0006847864547169946
2012-05-01,1,0,0.00023512381929132535,0.9901715713232988,0.0033122160637114235,0.006157886435437712,1.2266630425919593e-07,0.0001230796919566338
2012-06-01,0,0,0.9718147180580409,0.002684872594026925,0.023753158918950433,4.380971801615741e-05,2.930678598391747e-09,0.0017034377802868594
2012-07-01,2,0,0.03556692704253567,0.024433878417168126,0.9244375153310412,0.002651345944902207,1.1114213260396171e-07,0.012910222122220563
2012-08-01,0,0,0.9926930935999279,0.0008777295458020038,0.0061215834324965185,5.7893468576733385e-06,4.3048447024721337e-10,0.000301803644431448
2012-09-01,0,0,0.9946523615735069,0.001534100910260391,0.0035889913535717237,7.953027266042824e-06,4.598975622370356e-10,0.00021659267549757583
2012-10-01,0,0,0.6963592522729101,0.27696370697815204,0.023798562214159023,0.0010978186571526632,7.161278085831221e-08,0.0017805882648443787
2012-11-01,0,0,0.9905386693463663,0.0017820966204364352,0.007264375200957812,7.16225176091582e-06,3.6246285164042906e-10,0.0004076962180161139
2012-12-01,0,0,0.9690173418514039,0.02454467062736665,0.0055378592274929195,8.625315427887142e-05,4.367924364151742e-09,0.0008138707715325518
2013-01-01,0,0,0.9907079739489919,0.002730882816238657,0.006373322877189505,2.472620918085338e-05,1.916423031496835e-09,0.00016309223197646542
2013-02-01,0,0,0.9613149362409441,0.020854574054746427,0.017415909216657328,6.802031723922106e-05,3.650270926455882e-09,0.0003465565201419191
2013-03-01,0,0,0.994010838266882,0.0010665163919622981,0.004721770118571569,5.423273339193315e-06,2.3365623680200565e-10,0.00019545171558914146
2013-04-01,0,0,0.9809909465572958,0.004867350172725923,0.01404640497728547,2.1161575853469062e-05,1.078410770511949e-09,7.413563842839855e-05
2013-05-01,0,0,0.9384584961977577,0.04577384740536954,0.011382950548170935,0.00032267964498490216,6.524662638041812e-08,0.004061960957090359
2013-06-01,0,0,0.8403575642880564,0.12389812414215182,0.014476967506471334,0.0006672277727019394,2.0449293599877827e-07,0.02059991179768183
2013-07-01,0,0,0.9949173927077617,0.001416447480259187,0.003573442086604497,7.326704748450565e-06,2.665616782986364e-10,8.539075406491521e-05
2013-08-01,2,0,0.1430336710868757,0.0965997859337715,0.6042306624996368,0.004716214147602403,1.550741866911561e-06,0.1514181155902461
2013-09-01,0,0,0.9013875326169781,0.05024901416562005,0.047420022978908,0.00019582967272609432,4.684529782766006e-09,0.0007475958812383232
2013-10-01,0,0,0.8825644970556543,0.025492609622268028,0.09090671247518893,0.00022251269883688868,1.3313736637582104e-08,0.0008136548343146865
2013-11-01,0,0,0.9943016540634598,0.0014589115205292046,0.0037279916788571627,6.0063724627057056e-06,6.872415706967907e-10,0.0005054356774498064
2013-12-01,0,0,0.9468699597461485,0.00479247612772281,0.040060207071337485,9.142322527012139e-05,2.32459811768778e-08,0.008185910583539735
2014-01-01,1,0,0.007925163903148324,0.7890429255789434,0.18680968235545264,0.014573616484299246,2.4326954314370784e-07,0.0016483684086135405
2014-02-01,0,0,0.7775956472969825,0.007339295483043882,0.20757314563347412,0.0002809924376457782,1.8197383443922212e-08,0.007210900951470122
2014-03-01,0,0,0.9446677553369349,0.02792447962008429,0.024194035547501158,0.00020654564163310186,1.6650061030656465e-08,0.0030071672037849935
2014-04-01,2,0,0.2983861244496407,0.04514749028914882,0.646853508732172,0.002138155012019574,1.0769161700089933e-07,0.007474613825401605
2014-05-01,0,0,0.9776211080844531,0.004864088443359521,0.017429016915601534,2.212676770530753e-05,1.2536891308041235e-09,6.365853519169668e-05
2014-06-01,0,0,0.9901126116954675,0.0038114362890883675,0.005367162592444849,1.8812818577234485e-05,1.5632882049175225e-09,0.0006899750411334331
2014-07-01,0,0,0.9521728157598441,0.031451232369092516,0.01596476028732286,0.00021819435783590184,3.9259590491526566e-08,0.00019295796631381784
2014-08-01,0,0,0.979921093805976,0.003738339341448439,0.01621017520707731,1.741814934826752e-05,6.069158802151689e-10,0.00011297288923415726
2014-09-01,0,0,0.9425331121755979,0.045021619248777164,0.011899364783210714,0.0003476332745036876,9.85556539349996e-08,0.00019817196225740364
2014-10-01,0,0,0.9418917006416507,0.03396876244658227,0.022697876250087425,0.00010571042878022357,2.6575147922116836e-09,0.0013359475753840031
2014-11-01,0,0,0.9762305144001537,0.007535893406406629,0.016157890445507528,3.6878342412436914e-05,2.718484250854853e-09,3.882068703566476e-05
2014-12-01,1,0,0.006040400825220851,0.9614742487360931,0.015146355589910211,0.008974135861771513,7.619919878471513e-07,0.00836409699501612
2015-01-01,1,0,0.048021077772682025,0.8057057595732664,0.14281824767762114,0.003368739677126598,4.044029033278102e-08,8.613485901302786e-05
2015-02-01,0,0,0.6285600267812084,0.022368054707907193,0.3289496477397405,0.0011960500052237678,2.5898429973680335e-07,0.018925961781620333
2015-03-01,1,0,0.41391328115810716,0.5122878317412267,0.06157179986575602,0.0018072742517969192,9.492765327547497e-08,0.010419718055460306
2015-04-01,2,0,0.052526730071922906,0.012926121929903781,0.8947656847759302,0.002039822530422204,1.5862966986881085e-07,0.03774148206215091
2015-05-01,0,0,0.9899915597068774,0.004394349148763871,0.0052170594669738645,1.988610057398666e-05,2.0662241321475953e-09,0.0003771435105865807
2015-06-01,0,0,0.9582494853750345,0.016894488030761264,0.016327737991734093,8.102885343660746e-05,1.72020241907072e-08,0.008447242547010188
2015-07-01,1,0,0.10710941483289368,0.8819733234811195,0.005838872277917449,0.005077677575500584,5.855527050220985e-07,1.2627986422181718e-07
2015-08-01,0,0,0.8651600245556333,0.10852754871518724,0.016105240989238292,0.0002901091622258381,3.2437032778480193e-08,0.009917044140682861
2015-09-01,0,0,0.8733031520077078,0.057832844426260285,0.06813089017084432,0.0003163406658640078,8.232843109513318e-09,0.00041676449648008363
2015-10-01,0,0,0.889353179530341,0.010734017173226959,0.09938569444541828,0.0001867844654396482,3.538017743667185e-08,0.0003402890053958941
2015-11-01,1,0,0.008072101779757722,0.9499388081794288,0.020966297368117774,0.01035045440873616,2.073606885942845e-06,0.010670264657073833
2015-12-01,0,0,0.9536809706096329,0.018360198485335363,0.02648447548814501,0.0001761671271395439,5.4012912289554435e-08,0.0012981342768357644
2016-01-01,1,0,0.0018902944336756493,0.9579876136410763,0.034412320413219795,0.005607785738247775,4.815475006312286e-08,0.00010193761902989302
2016-02-01,0,0,0.8887613004610568,0.06548095753221013,0.041462155933581636,0.00020348139226573488,1.6388747149282686e-08,0.004092088292138769
2016-03-01,0,0,0.8892805553413502,0.008279142071502597,0.10112572702075096,0.00019063418966481873,4.356424898607565e-09,0.001123937020306656
2016-04-01,0,0,0.5735155826549657,0.2824945441269914,0.1260558188617718,0.007541664296953534,2.551889495654414e-07,0.010392134870368103
2016-05-01,0,0,0.9777230415357365,0.002798236292744334,0.01866285801191364,2.465042305288487e-05,8.060619971852183e-09,0.0007912056759329571
2016-06-01,2,0,0.14540576891471657,0.22224072294724223,0.625657839219349,0.0023615323958941226,1.3486023631287514e-08,0.004334123036773587
2016-07-01,0,0,0.6381861230472049,0.27554254599031375,0.0811790426853169,0.0013237075298646096,1.428120612156074e-07,0.003768437935237974
2016-08-01,0,0,0.9823753563269393,0.009714106683927231,0.00547313274898063,3.393716035966325e-05,6.527806837713613e-09,0.002403460551986673
2016-09-01,0,0,0.9489217886476994,0.012990808563705441,0.03434258361783887,0.00011498724267890859,5.847283422095128e-09,0.00362982608079368
2016-10-01,0,0,0.8623738651989472,0.02998514043900479,0.10021513185402568,0.000420782295333701,1.2713206039839952e-07,0.007004953080628268
2016-11-01,1,0,4.5642722915641943e-07,0.9837527069814325,2.6237070041381776e-05,0.016205835240486747,9.173885293459888e-07,1.3846892282029575e-05
2016-12-01,0,0,0.97825785153035,0.003361059382299827,0.015301555138126583,2.334955680905968e-05,3.3208505903820227e-09,0.0030561810715638766
2017-01-01,0,0,0.9402051465834391,0.003336488074997594,0.05550500477287292,4.3797756293824266e-05,6.549283634441244e-09,0.0009095562631131294
2017-02-01,0,0,0.8815474825297855,0.0035030941058452197,0.1142252490162849,6.808467750325739e-05,1.0724861009126766e-08,0.0006560789457200916
2017-03-01,0,0,0.9812513072935763,0.009299988506303569,0.008146951000941153,2.7627480615764812e-05,1.7220443515356458e-08,0.0012741084981199673
2017-04-01,0,0,0.9694701454894948,0.006532638334237958,0.023348104764253527,2.902966834008427e-05,4.538234543528981e-09,0.0006200772054393104
2017-05-01,0,0,0.8778627799504368,0.013598481100336506,0.1078220724054939,0.000186812297582597,6.888670333291539e-08,0.0005297853594462485
2017-06-01,0,0,0.9773577116363958,0.009545481214941694,0.008546443094607802,4.249844488859906e-05,7.16069332643547e-09,0.004507858448472533
2017-07-01,0,0,0.860677240590656,0.004332776758939084,0.1318834494744935,7.418044088404157e-05,9.134146083860483e-09,0.0030323436008812097
2017-08-01,2,0,0.4716383827425249,0.018651666623456437,0.5056400112919313,0.0004082920380879789,4.127592215022074e-08,0.003661606028076881
2017-09-01,0,0,0.8229367995718112,0.1512261463831327,0.012975950349468343,0.0005836350802122809,8.34264973349844e-08,0.01227738518887787
2017-10-01,2,0,0.2505964890665844,0.007931670404124418,0.7133957049373386,0.00042781705164913233,2.2514927830619153e-07,0.027648093391025825
