,state,crisis,p_crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2015-06-01,5,0,0.007971186719332526,0.007971186719332526,0.19145433082043412,0.18156614654700012,0.22149129135466514,0.16401913549511365,0.23349790906246223
2015-07-01,0,1,0.2421910670769731,0.2421910670769731,0.1440213098225963,0.1425443042552648,0.14100176493026376,0.1507541519101,0.1794874020040441
2015-08-01,1,0,0.03449243885661115,0.03449243885661115,0.2163700207725055,0.1990390921466854,0.16868373617754176,0.17933637259797122,0.20207833944771939
2015-09-01,1,0,0.0360648215488108,0.0360648215488108,0.2387956709340132,0.17429102258258805,0.19938476760814408,0.16741182912235242,0.18405188820312735
2015-10-01,2,0,0.029182199747507354,0.029182199747507354,0.16657054887806416,0.2266877769329913,0.18480480841908228,0.18229655198018246,0.2104581140412016
2015-11-01,2,0,0.058394952590292745,0.058394952590292745,0.1921931650849702,0.20734718643816266,0.1834893482703081,0.16270598727608765,0.19586936033923702
2015-12-01,3,0,0.025554113185710516,0.025554113185710516,0.18924291995159978,0.17711974205134612,0.2378660801646363,0.19086223535877592,0.17935490928695694
2016-01-01,2,0,0.05586991508284802,0.05586991508284802,0.1904740459653662,0.22615683838001951,0.17752067196356966,0.1691095597680681,0.18086896883918432
2016-02-01,1,0,0.022108271713494727,0.022108271713494727,0.2177065704462044,0.1944594206157949,0.18245423054257856,0.17572855387352598,0.2075429528074235
2016-03-01,3,0,0.040472109233080554,0.040472109233080554,0.2048608231560455,0.1695610241329369,0.2295040951935452,0.1700301696255701,0.18557177865786215
2016-04-01,1,0,0.07513086871388727,0.07513086871388727,0.22273741709684408,0.17866323988999747,0.18152479345681727,0.16551309609721818,0.17643058474431078
2016-05-01,5,0,0.013087678729105557,0.013087678729105557,0.20738997266791334,0.17386852290733,0.19882914115511116,0.17167890676524394,0.23514577777430906
2016-06-01,2,0,0.008801703150867488,0.008801703150867488,0.17683312848335614,0.22466129385911582,0.16018681497294862,0.21491142247843872,0.21460563705428187
2016-07-01,2,0,0.06114192024095286,0.06114192024095286,0.17223473514379214,0.21692428519213344,0.18428719679195224,0.17168128920992118,0.19373057342030933
2016-08-01,4,0,0.012226310276782308,0.012226310276782308,0.20078169405980703,0.1917137516953606,0.18929108263292793,0.23523436899317346,0.1707527923409608
2016-09-01,4,0,0.016624590969182132,0.016624590969182132,0.18239495420503649,0.18409377983267394,0.18924553720189122,0.23810193627555848,0.18953920151467435
2016-10-01,4,0,0.00702039763170651,0.00702039763170651,0.174975285322399,0.2132150207014597,0.20116274469250406,0.23721668935031615,0.16640986230062138
2016-11-01,2,0,0.014894566090501337,0.014894566090501337,0.18252897057529135,0.2384148680756806,0.16185946461181744,0.20225752555264367,0.20004460509308022
2016-12-01,2,0,0.0134274016537138,0.0134274016537138,0.20987715446480412,0.22881506092340453,0.16825413066390313,0.18497799809435705,0.19464825419883075
2017-01-01,2,0,0.005051952577514789,0.005051952577514789,0.17580243487261885,0.23525914406719733,0.17588198956866966,0.21246429515842596,0.19554018375457827
2017-02-01,4,0,0.0065172204210891494,0.0065172204210891494,0.18115411224532543,0.17470434855626196,0.20934180582018103,0.2386016493010216,0.18968086365512718
2017-03-01,1,0,0.00918063469210114,0.00918063469210114,0.23280348036477058,0.208774658720882,0.1804106954499823,0.20809698956071654,0.1607335412105564
2017-04-01,4,0,0.006127419009954655,0.006127419009954655,0.2122268986353512,0.1760395937811267,0.188850886157766,0.2375108953983736,0.17924430701643382
2017-05-01,1,0,0.0060390127519662894,0.0060390127519662894,0.23414525009059445,0.2171669800983285,0.19906019724643279,0.16791887585173126,0.1756696839599527
2017-06-01,3,0,0.010398649450934622,0.010398649450934622,0.1932837226316146,0.2036169425914832,0.22797495220692332,0.17326586016209236,0.19145987295596212
2017-07-01,1,0,0.006283676161114808,0.006283676161114808,0.24670378060290668,0.1894560420179545,0.18545455594381133,0.18695227339726597,0.18514967187595296
2017-08-01,3,0,0.003445914441495349,0.003445914441495349,0.18547344303103658,0.1726092302361716,0.22754689858495442,0.222683056605732,0.18824145709961354
2017-09-01,3,0,0.0064361955729025705,0.0064361955729025705,0.18464655568321497,0.20276189787066595,0.24346013480942696,0.19345789660779653,0.1692373194549994
2017-10-01,3,0,0.005843135100211074,0.005843135100211074,0.20740555036702385,0.16576888019051308,0.23752464202172818,0.1987159365982975,0.1847418557212321
2017-11-01,3,0,0.016620368712543365,0.016620368712543365,0.1671826958598104,0.2094932135261469,0.21466678442466483,0.20711241320543528,0.1849245242704156
2017-12-01,4,0,0.005466839273067208,0.005466839273067208,0.20331982045984728,0.2127422416906487,0.16548181028147838,0.2364013466438024,0.17658794165016137
2018-01-01,3,0,0.00904924184494577,0.00904924184494577,0.1629787827202468,0.20456410046115425,0.2391639384212254,0.20442918913945754,0.1798147474119792
2018-02-01,3,0,0.014940635012103338,0.014940635012103338,0.21261954443722808,0.2011050444724482,0.2231951714620936,0.16837058521900694,0.17976901939613465
2018-03-01,5,0,0.006972901253069142,0.006972901253069142,0.18691152996355773,0.20428929275860594,0.2208618430181351,0.15708694604498058,0.2238774869606582
2018-04-01,4,0,0.0118901115194507,0.0118901115194507,0.21444687986258487,0.1812397904994207,0.1715568490692586,0.23355711384791494,0.1873092552003819
2018-05-01,3,0,0.006045043319476427,0.006045043319476427,0.20086229681579298,0.18926506016954808,0.23653806921413245,0.1816204699336713,0.1856690605463847
2018-06-01,5,0,0.0030194757217941793,0.0030194757217941793,0.22562690626266993,0.1763308689775703,0.16478280525794847,0.2029875173775781,0.22725242640144183
2018-07-01,3,0,0.010072974747386968,0.010072974747386968,0.20147502035338352,0.19742640214040907,0.21954578862323038,0.20783469379773534,0.16364512033686468
2018-08-01,3,0,0.0038257346955902056,0.0038257346955902056,0.19141626860274163,0.16926121388145177,0.23364063769794544,0.2175073772594845,0.18434876786179008
