caldt,b30ret,b30ind,b20ret,b20ind,b10ret,b10ind,b7ret,b7ind,b5ret,b5ind,b2ret,b2ind,b1ret,b1ind,t90ret,t90ind,t30ret,t30ind,cpiret,cpiind
1962-03-30,0.034968,71.254250,0.023450,73.863020,0.040407,68.534110,0.035986,63.261360,0.019899,61.291470,0.016298,60.113530,0.011108,58.400120,0.006999,59.790590,0.006357,62.541130,0.003333,70.8
1962-06-29,0.000053,71.258020,0.020602,75.384740,0.006812,69.000910,0.000055,63.264840,0.004561,61.571010,0.005912,60.468890,0.004903,58.686440,0.006786,60.196330,0.006525,62.949230,0.003322,71.1
1962-09-28,0.039319,74.059820,0.016484,76.627400,0.018973,70.310070,0.017005,64.340660,0.013990,62.432360,0.015861,61.427960,0.009480,59.242810,0.007901,60.671930,0.006995,63.389580,0.006622,71.5
1962-12-31,0.010030,74.802670,0.015260,77.796690,0.019217,71.661220,0.018423,65.526050,0.016110,63.438150,0.006041,61.799100,0.007870,59.709060,0.007410,61.121500,0.007090,63.838930,0.000000,71.5
1963-03-29,-0.001033,74.725410,0.007932,78.413780,0.003663,71.923670,0.002450,65.686570,0.001575,63.538040,0.009506,62.386550,0.007845,60.177500,0.007348,61.570620,0.007050,64.289050,0.003289,71.8
1963-06-28,0.005719,75.152760,-0.006818,77.879170,0.004907,72.276600,0.005302,66.034860,0.005812,63.907310,0.008422,62.912000,0.007578,60.633510,0.007536,62.034610,0.007391,64.764190,0.003279,72.0
1963-09-30,0.003005,75.378530,0.009897,78.649930,0.003674,72.542100,0.009591,66.668190,0.004029,64.164800,0.000968,62.972900,0.005721,60.980350,0.008319,62.550680,0.008044,65.285200,0.003268,72.2
1963-12-31,-0.018584,73.977680,-0.018670,77.181520,0.007553,73.089980,0.005894,67.061090,0.005721,64.531870,0.005968,63.348710,0.008000,61.468200,0.008975,63.112050,0.008663,65.850770,0.006515,72.7
1964-03-31,-0.007497,73.423090,0.000713,77.236560,0.004017,73.383580,-0.002496,66.893740,0.006138,64.927940,0.007122,63.799890,0.010602,62.119840,0.009338,63.701380,0.008826,66.431940,0.000000,72.7
1964-06-30,0.047053,76.877910,0.024373,79.119020,0.017677,74.680750,0.017960,68.095130,0.015313,65.922230,0.014508,64.725500,0.011740,62.849130,0.009266,64.291660,0.008635,67.005570,0.003236,72.9
1964-09-30,-0.002833,76.660080,0.009904,79.902640,0.008860,75.342450,0.009668,68.753480,0.009679,66.560300,0.008506,65.276100,0.009259,63.431010,0.009057,64.873960,0.008289,67.560940,0.003227,73.2
1964-12-31,0.009462,77.385490,0.005685,80.356840,0.010278,76.116840,0.003881,69.020330,0.006544,66.995860,0.008678,65.842550,0.009148,64.011250,0.009516,65.491300,0.008979,68.167560,0.003215,73.4
1965-03-31,0.013134,78.401870,0.014138,81.492930,0.010466,76.913400,0.012110,69.856170,0.010828,67.721270,0.008645,66.411740,0.009333,64.608670,0.009757,66.130320,0.009630,68.823950,0.003205,73.6
1965-06-30,0.014348,79.526830,0.011991,82.470130,0.011425,77.792170,0.011362,70.649910,0.010681,68.444580,0.012805,67.262140,0.011365,65.342940,0.010304,66.811730,0.009813,69.499320,0.009584,74.4
1965-09-30,-0.031014,77.060390,-0.021824,80.670290,-0.004952,77.406970,-0.001841,70.519900,0.003164,68.661120,0.003376,67.489210,0.007236,65.815810,0.009783,67.465340,0.009672,70.171510,0.000000,74.4
1965-12-31,0.011245,77.926960,-0.006599,80.137940,-0.014139,76.312540,-0.010795,69.758660,-0.014488,67.666330,0.001233,67.572410,0.007515,66.310390,0.010245,68.156470,0.009930,70.868360,0.006330,74.8
1966-03-31,-0.015369,76.729260,0.005115,80.547860,0.007007,76.847260,0.006868,70.237760,0.010459,68.374030,0.015880,68.645490,0.014624,67.280100,0.011731,68.956050,0.010946,71.644010,0.009434,75.5
1966-06-30,0.003119,76.968650,-0.020862,78.867500,-0.018463,75.428420,-0.004527,69.919790,-0.002525,68.201400,0.006310,69.078640,0.011749,68.070590,0.012064,69.787950,0.011396,72.460480,0.009346,76.2
1966-09-30,0.017268,78.297710,0.016826,80.194500,0.007423,75.988360,0.008570,70.518970,0.008237,68.763190,0.007294,69.582540,0.005481,68.443690,0.011547,70.593800,0.011903,73.322930,0.009259,76.9
1966-12-30,0.045842,81.887050,0.038902,83.314250,0.047760,79.617590,0.038551,73.237540,0.035273,71.188680,0.024426,71.282180,0.018193,69.688880,0.015720,71.703560,0.011999,74.202710,0.006116,77.4
1967-03-31,0.016857,83.267440,0.012501,84.355740,0.019340,81.157400,0.028990,75.360660,0.028468,73.215300,0.024995,73.063890,0.018869,71.003840,0.013142,72.645830,0.011406,75.049020,0.003040,77.6
1967-06-30,-0.052229,78.918450,-0.052850,79.897610,-0.046384,77.392980,-0.038120,72.487940,-0.026571,71.269930,-0.000881,72.999510,0.000574,71.044600,0.010166,73.384380,0.009172,75.737430,0.009090,78.4
1967-09-29,0.008396,79.581070,0.009828,80.682810,-0.004859,77.016890,0.011700,73.336030,0.012096,72.131970,0.004455,73.324730,0.011509,71.862230,0.010748,74.173120,0.009601,76.464480,0.009009,79.1
1967-12-29,-0.026706,77.455770,-0.029532,78.300020,-0.021267,75.379000,-0.007621,72.777140,-0.003074,71.910260,0.002448,73.504230,0.012054,72.728470,0.012563,75.104970,0.010668,77.280130,0.008928,79.8
1968-03-29,0.002420,77.643280,0.001650,78.429250,0.005185,75.769790,0.009228,73.448750,0.016597,73.103790,0.018174,74.840140,0.015279,73.839670,0.012942,76.076990,0.011806,78.192550,0.011800,80.7
1968-06-28,0.044822,81.123330,0.044766,81.940190,0.039574,78.768280,0.016069,74.629000,0.021498,74.675370,0.013191,75.827400,0.013528,74.838580,0.013920,77.135970,0.013431,79.242670,0.011661,81.6
1968-09-30,0.006541,81.653940,0.007034,82.516540,0.026368,80.845200,0.029850,76.856700,0.025061,76.546810,0.022096,77.502850,0.019381,76.289050,0.014369,78.244340,0.013529,80.314740,0.011527,82.6
1968-12-31,-0.062326,76.564820,-0.062451,77.363320,-0.044944,77.211700,-0.014300,75.757680,-0.018015,75.167760,-0.006790,76.976610,0.003972,76.592100,0.013148,79.273110,0.013157,81.371440,0.011396,83.5
1969-03-28,-0.038888,73.587380,-0.038105,74.415380,-0.008696,76.540280,0.001780,75.892550,0.017063,76.450330,0.019310,78.462980,0.017397,77.924590,0.016592,80.588370,0.014516,82.552620,0.016902,84.9
1969-06-30,0.035767,76.219410,0.034617,76.991390,-0.000289,76.518150,-0.004895,75.521020,-0.008770,75.779900,-0.003646,78.176950,0.005745,78.372270,0.015587,81.844520,0.015288,83.814730,0.013851,86.1
1969-09-30,-0.052770,72.197340,-0.058058,72.521490,-0.044214,73.134930,-0.032725,73.049580,-0.027364,73.706270,-0.000196,78.161640,0.016262,79.646790,0.017577,83.283080,0.017366,85.270270,0.013661,87.3
1969-12-31,-0.006878,71.700760,-0.002834,72.315990,-0.032599,70.750790,0.032070,75.392300,0.012545,74.630850,0.010138,78.954060,0.017860,81.069240,0.018264,84.804130,0.017176,86.734910,0.016172,88.7
1970-03-31,0.071895,76.855690,0.070577,77.419830,0.098374,77.710860,0.031707,77.782790,0.056532,78.849940,0.043470,82.386140,0.031778,83.645450,0.022387,86.702600,0.017592,88.260760,0.013263,89.9
1970-06-30,-0.023522,75.047900,-0.025319,75.459630,-0.036887,74.844320,-0.011802,76.864790,-0.005181,78.441410,0.008628,83.097020,0.013508,84.775330,0.019308,88.376660,0.016468,89.714200,0.015706,91.3
1970-09-30,0.042413,78.230900,0.044657,78.829460,0.041704,77.965610,0.050771,80.767250,0.041979,81.734300,0.036777,86.153090,0.023456,86.763810,0.017567,89.929170,0.015015,91.061170,0.010309,92.2
1970-12-31,0.029273,80.520940,0.033821,81.495540,0.078565,84.090970,0.079322,87.173900,0.070482,87.495090,0.038290,89.451900,0.030561,89.415360,0.016807,91.440600,0.013287,92.271140,0.015306,93.6
1971-03-31,0.086329,87.472240,0.082623,88.228910,0.105858,92.992670,0.061515,92.536360,0.061453,92.871970,0.039457,92.981420,0.026746,91.806850,0.012884,92.618720,0.010078,93.201110,0.005025,94.1
1971-06-30,-0.001728,87.321130,-0.002463,88.011630,-0.069609,86.519600,-0.067914,86.251890,-0.055151,87.749930,-0.023650,90.782390,-0.008716,91.006630,0.007764,93.337790,0.009466,94.083260,0.015000,95.5
1971-09-30,0.076465,93.998110,0.073733,94.500970,0.084717,93.849270,0.060715,91.488710,0.053826,92.473140,0.034227,93.889550,0.024145,93.204040,0.014224,94.665420,0.012399,95.249810,0.004926,96.0
1971-12-31,0.015790,95.482360,0.006395,95.105350,0.025375,96.230690,0.044890,95.595630,0.043253,96.472890,0.026115,96.341480,0.024654,95.501900,0.013660,95.958600,0.010550,96.254600,0.007353,96.7
1972-03-30,-0.001711,95.319030,0.002179,95.312620,-0.006583,95.597180,-0.003542,95.257080,-0.006149,95.879650,0.000360,96.376160,0.007607,96.228370,0.009190,96.840460,0.008121,97.036280,0.007299,97.4
1972-06-30,0.021375,97.356510,0.022727,97.478770,0.014350,96.969050,0.019082,97.074750,0.021611,97.951710,0.016076,97.925540,0.013125,97.491370,0.010127,97.821160,0.008729,97.883330,0.007246,98.1
1972-09-29,0.025357,99.825160,0.023555,99.774890,-0.000063,96.962940,0.013598,98.394710,0.009158,98.848720,0.007600,98.669750,0.008949,98.363860,0.010386,98.837110,0.009649,98.827770,0.009593,99.1
1972-12-29,0.001751,100.000000,0.002256,100.000000,0.031322,100.000000,0.016315,100.000000,0.011647,100.000000,0.013482,100.000000,0.016634,100.000000,0.011766,100.000000,0.011862,100.000000,0.009501,100.0
1973-03-30,-0.036094,96.390650,-0.037897,96.210250,-0.002614,99.738630,-0.006467,99.353250,-0.004561,99.543880,-0.003425,99.657450,0.003529,100.352900,0.012650,101.265000,0.013497,101.349700,0.018823,101.9
1973-06-29,-0.007445,95.673030,-0.007445,95.493980,0.002965,100.034400,0.015223,100.865800,0.013401,100.877900,0.015258,101.178000,0.011503,101.507200,0.015725,102.857400,0.015559,102.926600,0.020785,104.0
1973-09-28,0.029237,98.470260,0.029237,98.285940,0.027470,102.782300,0.032032,104.096700,0.025311,103.431300,0.022248,103.429000,0.022578,103.799000,0.022193,105.140200,0.020280,105.013900,0.022624,106.4
1973-12-31,-0.007912,97.691110,-0.007912,97.508280,0.012854,104.103400,0.015335,105.693000,0.010906,104.559300,0.019256,105.420600,0.019802,105.854500,0.019151,107.153700,0.019470,107.058700,0.022124,108.7
1974-03-29,-0.040769,93.708350,-0.029905,94.592310,-0.007130,103.361100,-0.027137,102.824900,-0.017802,102.698000,-0.000402,105.378200,0.006756,106.569600,0.017226,108.999500,0.017875,108.972300,0.034633,112.5
1974-06-28,0.002478,93.940550,-0.000538,94.541470,-0.011430,102.179800,0.004724,103.310600,-0.011406,101.526600,0.009819,106.412900,0.015401,108.210900,0.023730,111.586100,0.022239,111.395700,0.025104,115.3
1974-09-30,-0.014508,92.577700,-0.012997,93.312700,0.006532,102.847200,0.009064,104.247000,0.033014,104.878400,0.026317,109.213400,0.029503,111.403500,0.022817,114.132100,0.020835,113.716600,0.032653,119.1
1974-12-31,0.057334,97.885560,0.085656,101.305500,0.072322,110.285300,0.063522,110.868900,0.051610,110.291200,0.035200,113.057800,0.029078,114.642900,0.018770,116.274300,0.017502,115.707000,0.025692,122.1
1975-03-31,0.004288,98.305370,-0.010141,100.278100,0.015326,111.975500,0.016574,112.706400,0.012838,111.707200,0.024740,115.854800,0.025874,117.609100,0.018744,118.453800,0.013789,117.302600,0.015416,124.0
1975-06-30,0.036439,101.887500,0.038253,104.114100,-0.001648,111.791000,0.000151,112.723400,0.010236,112.850600,0.010087,117.023500,0.011952,119.014700,0.014034,120.116200,0.013552,118.892200,0.017078,126.1
1975-09-30,-0.025822,99.256490,-0.037889,100.169200,-0.035269,107.848200,-0.005831,112.066200,0.001399,113.008500,0.006418,117.774500,0.012361,120.485900,0.015897,122.025800,0.015278,120.708600,0.018657,128.5
1975-12-31,0.081978,107.393300,0.073030,107.484700,0.062637,114.603500,0.062169,119.033200,0.054724,119.192700,0.042528,122.783200,0.035176,124.724100,0.018279,124.256200,0.014363,122.442400,0.016484,130.6
1976-03-31,0.037067,111.374100,0.042229,112.023600,0.039064,119.080400,0.026640,122.204300,0.020948,121.689500,0.015813,124.724800,0.018201,126.994200,0.013954,125.990100,0.012247,123.942000,0.007207,131.5
1976-06-30,0.005928,112.034300,0.001340,112.173700,0.011629,120.465100,0.012711,123.757600,0.008014,122.664700,0.014938,126.588000,0.013626,128.724600,0.013100,127.640600,0.013066,125.561500,0.016101,133.6
1976-09-30,0.044862,117.060500,0.042033,116.888800,0.037077,124.931700,0.038802,128.559600,0.035123,126.973100,0.031039,130.517200,0.023574,131.759200,0.014479,129.488800,0.013116,127.208200,0.014085,135.5
1976-12-31,0.079845,126.407100,0.086756,127.029600,0.082568,135.247000,0.053914,135.490800,0.055170,133.978100,0.033484,134.887400,0.024244,134.953500,0.014055,131.308800,0.012160,128.755000,0.010416,136.9
1977-03-31,-0.032318,122.321900,-0.000096,127.017400,-0.021709,132.311000,-0.021402,132.591000,-0.011987,132.372100,0.003886,135.411500,0.010546,136.376800,0.011917,132.873500,0.010901,130.158600,0.022337,140.0
1977-06-30,0.038402,127.019300,0.023483,130.000100,0.007123,133.253500,0.023022,135.643600,0.031489,136.540300,0.015280,137.480600,0.015380,138.474300,0.012159,134.489100,0.011731,131.685400,0.020167,142.8
1977-09-30,0.007875,128.019600,-0.005022,129.347300,0.008622,134.402500,-0.000707,135.547700,0.000813,136.651300,0.003255,137.928100,0.007311,139.486700,0.012901,136.224200,0.013254,133.430700,0.011532,144.5
1977-12-30,-0.017221,125.815000,-0.009084,128.172400,-0.006184,133.571300,-0.002050,135.269700,-0.000469,136.587200,0.012093,139.596000,0.013526,141.373400,0.016101,138.417500,0.014673,135.388500,0.011400,146.1
1978-03-31,-0.009965,124.561200,-0.016400,126.070400,-0.003646,133.084300,0.001516,135.474800,0.005166,137.292800,0.009075,140.862900,0.015285,143.534200,0.016481,140.698700,0.015410,137.474900,0.020934,149.2
1978-06-30,-0.012055,123.059800,-0.033685,121.823700,-0.011453,131.560200,-0.002990,135.069700,-0.000362,137.243200,0.006219,141.739000,0.010146,144.990500,0.016871,143.072500,0.016488,139.741600,0.028391,153.4
1978-09-29,0.029325,126.668400,0.048913,127.782500,0.026071,134.990100,0.021926,138.031200,0.019598,139.932800,0.016095,144.020300,0.015383,147.220900,0.017208,145.534400,0.017203,142.145600,0.019939,156.5
1978-12-29,-0.011711,125.185000,-0.026325,124.418600,-0.016162,132.808400,-0.012151,136.354100,-0.010227,138.501800,-0.002373,143.678500,0.008352,148.450400,0.021111,148.606700,0.022071,145.282900,0.018046,159.3
1979-03-30,0.016868,127.296700,0.014001,126.160500,0.026146,136.280800,0.029796,140.416800,0.028549,142.455900,0.029448,147.909500,0.030873,153.033600,0.023878,152.155100,0.024328,148.817400,0.031019,164.2
1979-06-29,0.044940,133.017400,0.047312,132.129400,0.043003,142.141300,0.042611,146.400100,0.045202,148.895200,0.037605,153.471600,0.032070,157.941400,0.025705,156.066300,0.024709,152.494400,0.035817,170.1
1979-09-28,-0.019425,130.433500,-0.023733,128.993600,-0.016756,139.759500,-0.013377,144.441600,-0.009440,147.489600,0.001897,153.762700,0.007577,159.138100,0.022077,159.511800,0.023835,156.129000,0.031812,175.5
1979-12-31,-0.048559,124.099800,-0.050151,122.524500,-0.010189,138.335500,0.027198,148.370200,-0.007674,146.357700,0.004919,154.519100,0.018046,162.009900,0.030411,164.362700,0.030003,160.813300,0.028151,180.5
1980-03-31,-0.136173,107.200800,-0.145129,104.742600,-0.041908,132.538100,-0.076030,137.089600,-0.062953,137.144100,-0.027159,150.322500,-0.006027,161.033400,0.028047,168.972600,0.030941,165.789000,0.044329,188.5
1980-06-30,0.237083,132.616200,0.243379,130.234800,0.159115,153.626900,0.165429,159.768200,0.168053,160.191500,0.129495,169.788500,0.097737,176.772300,0.042495,176.153100,0.027293,170.313800,0.032459,194.6
1980-09-30,-0.111521,117.826700,-0.110647,115.824600,-0.075855,141.973500,-0.074006,147.944400,-0.062640,150.157000,-0.027598,165.102500,-0.004163,176.036400,0.018551,179.421000,0.020082,173.733900,0.015719,197.6
1980-12-31,0.021518,120.362100,0.020559,118.205800,0.013076,143.830000,0.005638,148.778500,0.011862,151.938100,0.014985,167.576600,0.021638,179.845600,0.031439,185.061800,0.032288,179.343400,0.027382,203.1
1981-03-31,-0.022093,117.702900,-0.019366,115.916700,-0.006133,142.947800,-0.015385,146.489600,0.006873,152.982300,0.024292,171.647300,0.034667,186.080200,0.040215,192.504000,0.034178,185.473100,0.025492,208.2
1981-06-30,-0.010402,116.478600,-0.010402,114.710900,-0.001752,142.697300,0.001953,146.775600,0.008598,154.297700,0.006832,172.819900,0.018366,189.497800,0.033443,198.942000,0.037001,192.335800,0.023729,213.2
1981-09-30,-0.089573,106.045200,-0.089573,104.435900,-0.058077,134.409900,-0.037746,141.235500,-0.039679,148.175300,0.006486,173.940800,0.024869,194.210500,0.041202,207.138900,0.037984,199.641500,0.028698,219.3
1981-12-31,0.145022,121.424100,0.145022,119.581400,0.126897,151.466200,0.112417,157.112700,0.092041,161.813600,0.085429,188.800500,0.068234,207.462300,0.040479,215.523800,0.031782,205.986500,0.008584,221.2
1982-03-31,0.042933,126.637300,0.042933,124.715500,0.027790,155.675400,0.036038,162.774800,0.024237,165.735400,0.029891,194.444000,0.031429,213.982500,0.029054,221.785600,0.027809,211.714800,0.005318,222.4
1982-06-30,0.016637,128.744200,0.016637,126.790400,0.021905,159.085500,0.029620,167.596100,0.024812,169.847600,0.029625,200.204400,0.034894,221.449300,0.035239,229.601000,0.031925,218.473900,0.026455,228.2
1982-09-30,0.198333,154.278400,0.198333,151.937100,0.164991,185.333200,0.152923,193.225400,0.133484,192.519600,0.087373,217.696800,0.071750,237.338400,0.040550,238.911200,0.023851,223.684600,0.009278,230.4
1982-12-31,0.099850,169.683000,0.099850,167.107900,0.128365,209.123500,0.086842,210.005500,0.078585,207.648700,0.060266,230.816600,0.039873,246.801800,0.021173,243.969700,0.019084,227.953600,-0.003065,229.6
1983-03-31,0.011811,171.687200,0.011811,169.081600,0.009627,211.136800,0.018917,213.978200,0.021706,212.155900,0.019538,235.326400,0.020356,251.825800,0.019758,248.790200,0.019501,232.398900,0.003073,230.4
1983-06-30,-0.001955,171.351500,-0.001955,168.751100,0.000152,211.168900,0.001856,214.375300,0.011698,214.637800,0.019115,239.824500,0.020010,256.864800,0.022551,254.400600,0.021312,237.351900,0.016343,234.1
1983-09-30,0.003115,171.885300,0.003115,169.276800,0.009353,213.144000,0.003171,215.055100,0.013111,217.452000,0.023370,245.429300,0.025949,263.530200,0.025145,260.797400,0.023040,242.820700,0.012060,236.9
1983-12-30,-0.000209,171.849500,-0.000209,169.241500,0.004646,214.134300,0.016037,218.503900,0.021674,222.165100,0.020990,250.580900,0.024028,269.862200,0.022772,266.736300,0.021828,248.120900,0.005958,238.4
