gamma,regime_source,rebalance_month,strategy,success,objective,VaR_v,theta_used,robust_norm_value,robust_penalty_component,max_weight,effective_n_assets,predicted_state,predicted_state_prob,regime_weight_max,regime_weight_argmax,message
0.02,altdata_bnmeanrank_hmm,2018-11-01,RS-CVaR,True,0.0525353040531299,0.03413249387157904,0.0,1.0,0.0,0.373632687979145,3.670571790797412,2,0.9999148571367661,0.9998870365028876,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2018-11-01,RSDR-CVaR,True,0.0991878522748783,0.05176,0.012389757576618003,0.125,0.03097439394154498,0.125,8.0,2,0.9999148571367661,0.9998870365028876,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2018-12-01,SAA-CVaR,True,0.0525353040531299,0.03413249387157904,0.0,1.0,0.0,0.373632687979145,3.670571790797412,2,0.9999148818994439,0.999887057137412,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2018-12-01,DR-CVaR,True,0.09917212247937342,0.05164462499999999,0.012391157325082714,0.125,0.03097789331270676,0.125,8.0,2,0.9999148818994439,0.999887057137412,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2018-12-01,RS-CVaR,True,0.0525353040531299,0.03413249387157904,0.0,1.0,0.0,0.373632687979145,3.670571790797412,2,0.9999148818994439,0.999887057137412,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2018-12-01,RSDR-CVaR,True,0.09916862374742574,0.05164462499999999,0.01238975783230364,0.125,0.030974394580759075,0.125,8.0,2,0.9999148818994439,0.999887057137412,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-01-01,SAA-CVaR,True,0.058037310085696396,0.042555452124904795,0.0,1.0,0.0,0.46545128870945984,2.7546815654426346,2,0.9992267600475949,0.9993136511720964,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-01-01,DR-CVaR,True,0.10388767921223843,0.055066300915569286,0.012391157325082714,0.13763520214017202,0.034109188863768625,0.13763520214017202,7.466012472082861,2,0.9992267600475949,0.9993136511720964,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-01-01,RS-CVaR,True,0.058037310085696396,0.042555452124904795,0.0,1.0,0.0,0.46545128870945984,2.7546815654426346,2,0.9992267600475949,0.9993136511720964,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-01-01,RSDR-CVaR,True,0.10386426841044104,0.055066300915569286,0.012382652668776273,0.13763520214017202,0.03408577806197123,0.13763520214017202,7.466012472082861,2,0.9992267600475949,0.9993136511720964,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-02-01,SAA-CVaR,True,0.058037310085696396,0.042555452124904795,0.0,1.0,0.0,0.46545128870945984,2.7546815654426346,2,0.9613290125655868,0.9677337871991385,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-02-01,DR-CVaR,True,0.10343364331270676,0.05214237499999999,0.012391157325082714,0.12500000000000003,0.030977893312706766,0.12500000000000003,8.000000000000002,2,0.9613290125655868,0.9677337871991385,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-02-01,RS-CVaR,True,0.058037310085696396,0.042555452124904795,0.0,1.0,0.0,0.46545128870945984,2.7546815654426346,2,0.9613290125655868,0.9677337871991385,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-02-01,RSDR-CVaR,True,0.10243410401495656,0.05214237499999999,0.011991341605982642,0.12500000000000003,0.029978354014956587,0.12500000000000003,8.000000000000002,2,0.9613290125655868,0.9677337871991385,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-03-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.981083627860538,0.9841951366275932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-03-01,DR-CVaR,True,0.09347696072240598,0.05042155555555556,0.012391157325082714,0.1111111111111111,0.02753590516685045,0.1111111111111111,9.0,2,0.981083627860538,0.9841951366275932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-03-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.981083627860538,0.9841951366275932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-03-01,RSDR-CVaR,True,0.09304175950340836,0.05042155555555556,0.012195316776533783,0.1111111111111111,0.027100703947852824,0.1111111111111111,9.0,2,0.981083627860538,0.9841951366275932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-04-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.966477537268405,0.9720240081378264,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-04-01,DR-CVaR,True,0.09347696072240598,0.05042155555555556,0.012391157325082714,0.1111111111111111,0.02753590516685045,0.1111111111111111,9.0,2,0.966477537268405,0.9720240081378264,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-04-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.966477537268405,0.9720240081378264,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-04-01,RSDR-CVaR,True,0.0927066164635406,0.05042155555555556,0.012044502408593288,0.1111111111111111,0.026765560907985056,0.1111111111111111,9.0,2,0.966477537268405,0.9720240081378264,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-05-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9625131126396871,0.9687204875112932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-05-01,DR-CVaR,True,0.09347696072240588,0.05042155555555554,0.012391157325082714,0.11111111111111104,0.027535905166850432,0.11111111111111291,8.999999999999975,2,0.9625131126396871,0.9687204875112932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-05-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9625131126396871,0.9687204875112932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-05-01,RSDR-CVaR,True,0.09261565103285153,0.05042155555555554,0.01200356796478326,0.11111111111111104,0.02667459547729609,0.11111111111111291,8.999999999999975,2,0.9625131126396871,0.9687204875112932,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-06-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9900571771573321,0.9916727173540444,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-06-01,DR-CVaR,True,0.09475501627796146,0.058089888888888795,0.012391157325082714,0.11111111111111101,0.02753590516685043,0.11111111111111202,9.00000000000001,2,0.9900571771573321,0.9916727173540444,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-06-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9900571771573321,0.9916727173540444,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-06-01,RSDR-CVaR,True,0.09452571701272486,0.058089888888888795,0.012287972655726247,0.11111111111111101,0.027306605901613833,0.11111111111111202,9.00000000000001,2,0.9900571771573321,0.9916727173540444,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-07-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.7622893029036784,0.8018757250722494,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-07-01,DR-CVaR,True,0.09475501627796146,0.058089888888888795,0.012391157325082714,0.11111111111111101,0.02753590516685043,0.11111111111111202,9.00000000000001,2,0.7622893029036784,0.8018757250722494,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-07-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.7622893029036784,0.8018757250722494,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-07-01,RSDR-CVaR,True,0.08882523316133739,0.05424724999999979,0.009936168264535016,0.12499999999999993,0.024840420661337504,0.12500000000000047,8.000000000000012,2,0.7622893029036784,0.8018757250722494,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-08-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9395598062162098,0.9495936965344114,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-08-01,DR-CVaR,True,0.09475501627796146,0.058089888888888795,0.012391157325082714,0.11111111111111101,0.02753590516685043,0.11111111111111202,9.00000000000001,2,0.9395598062162098,0.9495936965344114,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-08-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9395598062162098,0.9495936965344114,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-08-01,RSDR-CVaR,True,0.09336703308592151,0.058089888888888795,0.011766564888664744,0.11111111111111101,0.026147921974810494,0.11111111111111202,9.00000000000001,2,0.9395598062162098,0.9495936965344114,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-09-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9835272111029261,0.9862313533298618,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-09-01,DR-CVaR,True,0.09475501627796146,0.058089888888888795,0.012391157325082714,0.11111111111111101,0.02753590516685043,0.11111111111111202,9.00000000000001,2,0.9835272111029261,0.9862313533298618,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-09-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9835272111029261,0.9862313533298618,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-09-01,RSDR-CVaR,True,0.09437588412897666,0.058089888888888795,0.012220547858039554,0.11111111111111101,0.027156773017865628,0.11111111111111202,9.00000000000001,2,0.9835272111029261,0.9862313533298618,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-10-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.997667204638005,0.9980140871883393,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-10-01,DR-CVaR,True,0.09475501627796146,0.058089888888888795,0.012391157325082714,0.11111111111111101,0.02753590516685043,0.11111111111111202,9.00000000000001,2,0.997667204638005,0.9980140871883393,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-10-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.997667204638005,0.9980140871883393,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-10-01,RSDR-CVaR,True,0.09470033237110992,0.058089888888888795,0.012366549566999528,0.11111111111111101,0.027481221259998904,0.11111111111111202,9.00000000000001,2,0.997667204638005,0.9980140871883393,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-11-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9928366161697829,0.993988799753823,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-11-01,DR-CVaR,True,0.09475501627796155,0.05808988888888889,0.012391157325082714,0.11111111111111112,0.027535905166850453,0.11111111111111112,9.000000000000002,2,0.9928366161697829,0.993988799753823,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-11-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9928366161697829,0.993988799753823,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-11-01,RSDR-CVaR,True,0.09458949243804388,0.05808988888888889,0.01231667159711976,0.11111111111111112,0.02737038132693278,0.11111111111111112,9.000000000000002,2,0.9928366161697829,0.993988799753823,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-12-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9999554852304474,0.9999208915406452,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-12-01,DR-CVaR,True,0.09475501627796155,0.05808988888888889,0.012391157325082714,0.11111111111111112,0.027535905166850453,0.11111111111111112,9.000000000000002,2,0.9999554852304474,0.9999208915406452,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-12-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9999554852304474,0.9999208915406452,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2019-12-01,RSDR-CVaR,True,0.09475283795492687,0.05808988888888889,0.012390177079717105,0.11111111111111112,0.02753372684381577,0.11111111111111112,9.000000000000002,2,0.9999554852304474,0.9999208915406452,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-01-01,SAA-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9992694369187988,0.9993492134383776,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-01-01,DR-CVaR,True,0.09475501627796155,0.05808988888888889,0.012391157325082714,0.11111111111111112,0.027535905166850453,0.11111111111111112,9.000000000000002,2,0.9992694369187988,0.9993492134383776,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-01-01,RS-CVaR,True,0.04794800374561432,0.036695912304675546,0.0,1.0,0.0,0.5220744254238905,2.8327932607412225,2,0.9992694369187988,0.9993492134383776,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-01-01,RSDR-CVaR,True,0.09473709628091687,0.05808988888888889,0.012383093326412601,0.11111111111111112,0.027517985169805758,0.11111111111111112,9.000000000000002,2,0.9992694369187988,0.9993492134383776,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-02-01,SAA-CVaR,True,0.047089765333066594,0.03774531869941327,0.0,1.0,0.0,0.547946240017673,2.5726784810397176,2,0.9999677178891199,0.9999310849089211,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-02-01,DR-CVaR,True,0.09475501627796155,0.05808988888888889,0.012391157325082714,0.11111111111111112,0.027535905166850453,0.11111111111111112,9.0,2,0.9999677178891199,0.9999310849089211,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-02-01,RS-CVaR,True,0.047089765333066594,0.03774531869941327,0.0,1.0,0.0,0.547946240017673,2.5726784810397176,2,0.9999677178891199,0.9999310849089211,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-02-01,RSDR-CVaR,True,0.09475311863854904,0.05808988888888889,0.012390303387347083,0.11111111111111112,0.02753400752743794,0.11111111111111112,9.0,2,0.9999677178891199,0.9999310849089211,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-03-01,SAA-CVaR,True,0.05535832663627213,0.03774531869941327,0.0,1.0,0.0,0.547946240017673,2.5726784810397176,3,0.5789724563984872,0.6491193883180959,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-03-01,DR-CVaR,True,0.09935440516685044,0.058423666666666665,0.012391157325082714,0.1111111111111111,0.02753590516685045,0.1111111111111111,9.0,3,0.5789724563984872,0.6491193883180959,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-03-01,RS-CVaR,True,0.055358326636272145,0.03774531869941327,0.0,1.0,0.0,0.547946240017673,2.5726784810397176,3,0.5789724563984872,0.6491193883180959,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-03-01,RSDR-CVaR,True,0.08897148381499535,0.052586462940649205,0.008043340463410984,0.14644676718195462,0.023558424164206847,0.14644676718195462,7.313639113675971,3,0.5789724563984872,0.6491193883180959,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-04-01,SAA-CVaR,True,0.06320111387306314,0.04302126668840789,0.0,1.0,0.0,0.5028137179409183,2.1471768716161925,3,1.0,0.16666666666666669,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-04-01,DR-CVaR,True,0.10896490332140345,0.05836641894165779,0.012391157325082714,0.12875774172566246,0.03190914869090098,0.12875774172566246,7.94970982521904,3,1.0,0.16666666666666669,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-04-01,RS-CVaR,True,0.06233019220952304,0.04922721879850784,0.0,1.0,0.0,0.7236287236973344,1.7770138402103832,3,1.0,0.16666666666666669,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-04-01,RSDR-CVaR,True,0.09978765926568192,0.07067875,0.0054002551491214475,0.25,0.027001275745607213,0.25,4.0,3,1.0,0.16666666666666669,0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-05-01,SAA-CVaR,True,0.06320111387306314,0.04302126668840789,0.0,1.0,0.0,0.5028137179409183,2.1471768716161925,3,0.9997272359081029,0.9947614212942386,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-05-01,DR-CVaR,True,0.10896490332140345,0.05836641894165779,0.012391157325082714,0.12875774172566246,0.03190914869090098,0.12875774172566246,7.94970982521904,3,0.9997272359081029,0.9947614212942386,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-05-01,RS-CVaR,True,0.03962584249587381,0.039391,0.0,1.0,0.0,1.0,1.0,3,0.9997272359081029,0.9947614212942386,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-05-01,RSDR-CVaR,True,0.1528097167035306,0.09972814285714285,0.018578550846235727,0.14285714285714285,0.053081573846387745,0.14285714285714285,7.0,3,0.9997272359081029,0.9947614212942386,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-06-01,SAA-CVaR,True,0.058557576477903786,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.9992909002275309,0.9968117701634407,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-06-01,DR-CVaR,True,0.10664058822733827,0.053988031967074454,0.012391157325082714,0.13996383049774275,0.03468627687037478,0.13996383049774275,7.270648739810956,2,0.9992909002275309,0.9968117701634407,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-06-01,RS-CVaR,True,0.03952090287068111,0.039391,0.0,1.0,0.0,1.0,1.0,2,0.9992909002275309,0.9968117701634407,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-06-01,RSDR-CVaR,True,0.1508041430780578,0.09972814285714285,0.017876600077320254,0.14285714285714285,0.05107600022091496,0.14285714285714285,7.0,2,0.9992909002275309,0.9968117701634407,3,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-07-01,SAA-CVaR,True,0.058557576477903786,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.6924755520067152,0.7874846310843235,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-07-01,DR-CVaR,True,0.10664058822733827,0.053988031967074454,0.012391157325082714,0.13996383049774275,0.03468627687037478,0.13996383049774275,7.270648739810956,2,0.6924755520067152,0.7874846310843235,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-07-01,RS-CVaR,True,0.06041150067822903,0.04922721879850784,0.0,1.0,0.0,0.7236287236973344,1.7770138402103832,2,0.6924755520067152,0.7874846310843235,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-07-01,RSDR-CVaR,True,0.13552257602152007,0.0815916,0.013482744005380028,0.2,0.05393097602152007,0.2,4.999999999999999,2,0.6924755520067152,0.7874846310843235,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-08-01,SAA-CVaR,True,0.058557576477903786,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.9868303911014328,0.9826246720974461,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-08-01,DR-CVaR,True,0.10664058822733827,0.053988031967074454,0.012391157325082714,0.13996383049774275,0.03468627687037478,0.13996383049774275,7.270648739810956,2,0.9868303911014328,0.9826246720974461,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-08-01,RS-CVaR,True,0.056605584145908876,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.9868303911014328,0.9826246720974461,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-08-01,RSDR-CVaR,True,0.10429332816024381,0.058089888888888885,0.012514143020914262,0.1111111111111111,0.027809206713142777,0.1111111111111111,9.0,2,0.9868303911014328,0.9826246720974461,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-09-01,SAA-CVaR,True,0.058557576477903786,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.9711049992540692,0.9723122487443284,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-09-01,DR-CVaR,True,0.10664058822733827,0.053988031967074454,0.012391157325082714,0.13996383049774275,0.03468627687037478,0.13996383049774275,7.270648739810956,2,0.9711049992540692,0.9723122487443284,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-09-01,RS-CVaR,True,0.05920769049531661,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.9711049992540692,0.9723122487443284,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-09-01,RSDR-CVaR,True,0.10795054109444369,0.05398803196707453,0.012573340155585097,0.13996383049774333,0.035196257006535614,0.13996383049774475,7.270648739810933,2,0.9711049992540692,0.9723122487443284,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-10-01,SAA-CVaR,True,0.058557576477903786,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.9998330808208752,0.9912261764127939,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-10-01,DR-CVaR,True,0.10664058822733827,0.053988031967074454,0.012391157325082714,0.13996383049774275,0.03468627687037478,0.13996383049774275,7.270648739810956,2,0.9998330808208752,0.9912261764127939,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-10-01,RS-CVaR,True,0.05444721373813224,0.03197043103713935,0.0,1.0,0.0,0.44426411108150543,2.830724548678807,2,0.9998330808208752,0.9912261764127939,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-10-01,RSDR-CVaR,True,0.1007127382621739,0.058089888888888885,0.012470130954389255,0.1111111111111111,0.027711402120864984,0.11111111111111122,8.999999999999998,2,0.9998330808208752,0.9912261764127939,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-11-01,SAA-CVaR,True,0.058557576477903786,0.03421096280633614,0.0,1.0,0.0,0.41167777255458216,2.777950481533771,2,0.999997723069782,0.991335000995919,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-11-01,DR-CVaR,True,0.10664058822733827,0.053988031967074454,0.012391157325082714,0.13996383049774275,0.03468627687037478,0.13996383049774275,7.270648739810956,2,0.999997723069782,0.991335000995919,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-11-01,RS-CVaR,True,0.054416077037563786,0.03197043103713935,0.0,1.0,0.0,0.44426411108150543,2.830724548678807,2,0.999997723069782,0.991335000995919,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
0.02,altdata_bnmeanrank_hmm,2020-11-01,RSDR-CVaR,True,0.10066728027541447,0.058089888888888885,0.012469567768589962,0.1111111111111111,0.027710150596866556,0.11111111111111122,8.999999999999998,2,0.999997723069782,0.991335000995919,2,Optimization terminated successfully. (HiGHS Status 7: Optimal)
