Date,Regime_0,Regime_1,Regime_2,Regime_3
2009-08-14,0.1387893388574584,0.8611223155906707,8.834555187090171e-05,1.0730852870915813e-245
2009-08-17,0.36817034111477964,0.6318296588852189,4.463729626482003e-20,0.0
2009-08-18,0.00146038523967055,0.9985391943312454,4.204290849707734e-07,9.334987365332104e-116
2009-08-19,0.0006088575444281066,0.9971048443953516,0.002286298060221463,1.3530221696689896e-93
2009-08-20,0.009164010090594915,0.9908351892492586,8.006601470207136e-07,2.2173612361902384e-166
2009-08-21,0.006036824904082785,0.9939631749798941,1.16021934362504e-10,0.0
2009-08-24,0.00017851272711146238,0.9981933310071037,0.0016281562657860322,5.841301782206655e-30
2009-08-25,7.006833427767154e-05,0.477909097578499,0.5220208340872218,3.26929282395744e-47
2009-08-26,2.7005033307775463e-08,0.0035937083007720216,0.9956735371383586,0.000732727555835495
2009-08-27,1.4827185943148713e-05,0.360101821693597,0.6398830775947001,2.73525759404711e-07
2009-08-28,1.956375597724483e-06,0.05562348267678942,0.9443745609476124,1.442787063743436e-23
2009-08-31,2.934165863272287e-05,0.8173408611665026,0.18262979717486447,2.437579856453766e-106
2009-09-01,0.019519589254362923,0.9804804107456381,4.367513897085401e-19,0.0
2009-09-02,2.1098510608063083e-06,0.136075525541364,0.8639223646075753,3.9590208621512625e-26
2009-09-03,0.00022654446733089088,0.999492224145603,0.0002812313870665451,1.1806651955960331e-70
2009-09-04,0.0003021489250904599,0.9996978324613959,1.8613514291263612e-08,2.5648888412944206e-169
2009-09-07,8.932971399753596e-26,1.009184473946538e-254,0.0,1.0
2009-09-08,0.00020174046268535593,0.9989313372468749,0.0008669222904413676,6.5135097383435984e-139
2009-09-09,2.889043230781862e-07,0.019175100972815468,0.9808246101228617,2.416350006498519e-58
2009-09-10,7.401821393207099e-05,0.7882206992997851,0.2117052824862846,3.7004990873084596e-98
2009-09-11,0.0002734995917349713,0.9087832821327019,0.09094321827556365,1.3738812795745856e-62
2009-09-14,0.00026368598141426284,0.9931675965227629,0.006568717495823333,1.7789613281775319e-37
2009-09-15,9.658623575062693e-05,0.8293470777217177,0.17055633604253256,2.1034518265115562e-88
2009-09-16,0.004765237931701065,0.9952347460257746,1.6042525227998387e-08,5.8382660384436604e-297
2009-09-17,2.511335872504568e-06,0.15123001489817486,0.8487674737659534,1.3273717418364643e-30
2009-09-18,7.255889640619428e-07,0.021163374675494315,0.9788358997355422,1.1992286057072818e-56
2009-09-21,2.58254700861537e-06,0.138472236230343,0.8615251812226485,1.1700968887917603e-85
2009-09-22,8.801526606068214e-05,0.8979284157707612,0.1019835689631768,3.898147681447682e-86
2009-09-23,1.2405818401880337e-05,0.7744295804058705,0.22555801377572673,1.3802276383330963e-104
2009-09-24,0.0003000509117030855,0.9996980725626884,1.8765256067247725e-06,3.445621849151895e-142
2009-09-25,4.321044936872331e-06,0.18268448904882598,0.8173111899062364,9.599845439756283e-31
2009-09-28,0.0001262410676457844,0.9998468171681822,2.69417641733887e-05,4.0499044418204246e-190
2009-09-29,5.834941717451059e-06,0.10655579451196859,0.8934373555741789,1.0149721342703223e-06
2009-09-30,0.00012428445603198532,0.9351263893508935,0.06474932619307468,2.39762183309619e-241
2009-10-01,0.23910859004577117,0.7608914099542289,1.599740987203569e-33,0.0
2009-10-02,0.0026949093633364717,0.997305083774393,6.862270527014165e-09,4.21962881491179e-59
2009-10-05,0.0008686630255690028,0.9991313369744312,2.433438673518936e-18,1.1395802596614677e-195
2009-10-06,0.001246744500886177,0.9987532554991115,2.535980128857957e-15,1.4579771173083946e-194
2009-10-07,1.3314504541383446e-05,0.18863205933482982,0.8113546261606285,7.875482320746361e-27
2009-10-08,0.0002197143207723544,0.9989959704686843,0.0007843152105428036,4.320087515453368e-183
2009-10-09,0.00481187248613728,0.9944835444578568,0.0007045830560051457,4.060977973856113e-157
2009-10-12,1.354930479855742e-06,0.07686748449201973,0.9231311605774998,3.2012146560638067e-119
2009-10-13,2.8005356964949675e-05,0.16121345856798783,0.8387585360750466,3.1619982728035103e-41
2009-10-14,0.00176425144592997,0.9982297059126347,6.042641434692715e-06,2.1962598552841777e-291
2009-10-15,7.3145470126593574e-06,0.1359668510721609,0.8640258343808258,1.4792600512979507e-22
2009-10-16,0.0014562232390786473,0.9985437298292994,4.693162141192449e-08,1.2134658767009115e-167
2009-10-19,0.00016149577887764906,0.9972044807042145,0.0026340235169084784,8.437786889103893e-140
2009-10-20,4.834210092381088e-07,0.052544790464269416,0.9474547261147209,1.2160702784196397e-51
2009-10-21,0.0008413180422635117,0.9978399125402481,0.0013187694174898587,6.80524471550942e-191
2009-10-22,0.000176431390199349,0.9988583038747365,0.0009652647350624685,9.56915187771947e-97
2009-10-23,0.00019598512416485396,0.9987243870632235,0.0010796278126111482,3.54155323992826e-133
2009-10-26,0.00027589185643748035,0.9996816858979417,4.2422245620175025e-05,2.084265690171795e-177
2009-10-27,0.0003260486173545787,0.9901179148022599,0.009556036580383948,4.97417430810798e-56
2009-10-28,0.10801016723856646,0.8919898327614332,4.521220446404889e-26,0.0
2009-10-29,0.008967245789609954,0.9910327542103893,1.5767633669313906e-29,0.0
2009-10-30,0.008106092078298892,0.9918939079217012,3.902679854128837e-43,0.0
2009-11-02,2.7265370712612647e-05,0.9826085112793074,0.017364223349980477,5.594887046492912e-51
2009-11-03,0.0004932551502209154,0.9992029589515384,0.0003037858982407097,4.861609017131786e-47
2009-11-04,0.014342027956655966,0.9856578172956373,1.547477054787242e-07,1.4209723660092752e-18
2009-11-05,0.009952708995721331,0.9900472910042595,1.7610391178366328e-14,0.0
2009-11-06,2.799667816585199e-05,0.6993343599237665,0.30063764339806837,1.6906041901100448e-104
2009-11-09,0.025153062459708952,0.9748469375402917,5.3216632914678784e-18,0.0
2009-11-10,2.3424199795316847e-06,0.06171967210928305,0.938277985470686,5.181184425673835e-14
2009-11-11,1.1949016747223966e-05,0.285085702684112,0.7149023482991413,1.0612489208973664e-38
2009-11-12,7.569326170804863e-05,0.9962503699895704,0.0036739367487231287,5.991423385970872e-158
2009-11-13,3.5035018879787047e-07,0.04493663976213875,0.9550630098876723,5.746538674891727e-35
2009-11-16,0.9361717481099815,0.06382825189001601,2.731589320405125e-30,0.0
2009-11-17,1.9046637723547422e-05,0.11620378505561128,0.8837771682246462,8.201889170436649e-11
2009-11-18,1.900702865472515e-06,0.039761599418520505,0.9602364899763641,9.902248958164297e-09
2009-11-19,0.0032973793405564967,0.9967026122462024,8.413241904211456e-09,8.164714354027638e-306
2009-11-20,2.051050963019761e-05,0.8281141451512751,0.17186534433909362,6.522171694151291e-32
