,MXCXDMHR,LGY7TRUH,LUACTRUU,LF98TRUU,LP05TRUH,LP01TRUH,BCOMTR,MXEF,EMUSTRUU,BCIT5T,PUT,MXWD,LEGATRUU,RU30INTR,SPGSCITR,LBUSTRUU,JPEIGLBL,M1EF
2014-09-25,198.46,641.2383,2549.58,1641.77,221.14,338.93,239.825,1025.63,933.2746,286.508,1470.76,418.78,463.5897,5638.85,4521.24,1882.77,680.96,428.86
2014-09-26,199.42,640.9884,2543.21,1635.19,221.04,338.19,240.0302,1023.91,931.3034,285.042,1481.26,419.75,462.2,5687.85,4533.258,1880.4,679.55,428.17
2014-09-29,198.73,641.106,2546.23,1631.02,221.02,337.51,242.5273,1009.43,928.1477,285.412,1478.72,417.86,462.0966,5674.94,4567.823,1882.74,675.6,422.17
2014-09-30,198.43,641.6594,2542.53,1637.42,221.19,337.57,239.0387,1005.33,926.4525,285.39,1475.94,416.85,461.3169,5651.56,4469.267,1881.11,673.67,420.46
2014-10-01,196.4,643.6947,2560.42,1640.17,221.57,337.84,238.7657,996.86,927.3671,287.752,1457.71,412.26,462.3046,5575.44,4459.806,1890.44,674.54,416.93
2014-10-02,194.86,643.2992,2555.47,1640.71,221.58,337.56,238.0825,992.53,927.0965,286.897,1457.94,409.62,463.3671,5581.09,4435.858,1888.14,675.21,415.12
2014-10-03,196.63,642.9157,2558.79,1646.47,221.28,337.68,237.6815,997.27,926.782,286.064,1473.84,411.43,460.2715,5641.76,4403.13,1888.08,673.98,417.11
2014-10-06,196.94,643.4861,2563.68,1651.27,221.67,338.21,240.8322,1010.32,928.0533,286.431,1472.2,413.0,462.0228,5628.94,4437.551,1890.99,674.69,422.67
2014-10-07,194.6,644.3046,2574.97,1648.6,221.9,337.84,241.385,1010.86,929.342,287.897,1450.33,408.98,464.2092,5542.39,4414.507,1896.81,675.51,422.9
2014-10-08,195.61,645.1135,2576.08,1644.51,222.04,337.42,239.2623,998.76,929.5311,289.125,1475.09,411.1,465.1516,5638.09,4369.791,1899.33,676.66,417.84
2014-10-09,193.27,645.9277,2575.83,1641.42,222.04,337.52,239.3222,1008.33,930.8963,289.359,1445.12,407.02,466.1932,5518.23,4325.05,1899.13,678.58,421.87
2014-10-10,190.65,645.9089,2576.96,1633.62,222.13,336.85,238.0575,989.87,929.2906,290.06,1429.86,400.45,464.9439,5448.79,4315.901,1899.96,676.54,414.15
2014-10-13,189.02,646.1409,2576.96,1633.62,222.21,336.11,239.7416,991.49,929.2906,290.06,1406.27,397.66,466.1179,5362.7,4316.182,1899.96,676.54,414.84
2014-10-14,188.91,648.0457,2588.98,1629.02,222.52,335.99,238.4612,992.08,930.0482,291.188,1410.62,397.06,467.11,5378.92,4203.735,1907.91,676.28,415.08
2014-10-15,186.79,650.0893,2603.38,1619.99,223.18,335.24,235.6304,982.6,930.2331,292.461,1399.67,393.24,470.2166,5348.64,4154.855,1916.87,675.29,411.13
2014-10-16,186.15,647.3695,2588.22,1622.42,222.09,332.76,236.7328,970.65,928.2801,291.724,1397.2,392.13,469.048,5361.08,4194.063,1910.4,674.78,406.16
2014-10-17,188.46,646.9994,2586.95,1639.95,221.61,334.23,236.5288,976.76,930.5519,291.494,1406.55,396.99,468.2321,5422.05,4206.795,1908.52,678.24,408.84
2014-10-20,189.83,646.5016,2590.0,1641.94,221.94,334.55,234.8387,981.5,932.4604,291.381,1415.89,399.94,468.4165,5473.7,4183.461,1910.58,679.03,410.83
2014-10-21,192.46,646.8783,2588.78,1652.13,221.87,335.44,236.5753,981.78,931.7463,290.823,1426.72,405.45,468.1094,5582.93,4212.983,1909.34,678.58,410.95
2014-10-22,192.48,646.7065,2585.42,1654.05,221.92,336.28,234.9348,987.09,932.7309,290.24,1422.33,404.82,466.7859,5536.92,4165.752,1907.63,679.54,413.17
2014-10-23,194.01,646.0864,2576.91,1655.29,221.71,336.64,236.117,981.75,932.2179,289.263,1428.66,407.38,465.2194,5608.2,4220.028,1903.54,679.39,410.94
2014-10-24,194.72,646.2694,2577.01,1655.52,221.8,337.03,234.7875,984.38,932.6561,288.923,1431.37,409.23,465.6317,5644.76,4182.426,1903.64,679.07,412.05
2014-10-27,194.36,646.6417,2579.92,1654.92,222.07,337.61,235.2978,977.8,933.721,289.168,1432.02,408.7,466.8081,5635.64,4183.897,1905.43,679.68,409.3
2014-10-28,196.3,646.6829,2575.78,1655.33,222.0,337.63,237.1713,992.54,935.686,289.008,1435.83,413.24,466.9617,5712.04,4209.31,1903.45,682.57,415.52
2014-10-29,196.62,646.1582,2571.49,1655.66,221.9,337.85,239.8217,1004.88,936.5648,287.895,1436.03,414.19,466.7286,5702.05,4257.577,1900.15,684.14,420.71
2014-10-30,197.64,646.7832,2573.25,1655.05,222.2,337.51,237.5441,1007.54,936.9884,288.415,1437.25,414.94,464.6494,5737.31,4217.687,1901.67,684.51,421.84
2014-10-31,200.69,647.4045,2568.56,1656.89,222.25,337.76,237.1171,1016.07,937.5882,288.194,1438.72,419.45,461.3809,5807.05,4201.838,1899.6,684.77,425.42
2014-11-03,200.17,646.8797,2566.38,1657.35,222.18,338.02,237.0895,1010.37,937.1205,287.742,1439.04,417.22,459.1053,5806.57,4172.16,1898.28,684.02,423.05
2014-11-04,199.75,647.81,2565.89,1653.28,222.67,338.23,234.5889,1007.11,935.2134,287.637,1438.8,416.89,461.2279,5786.61,4102.523,1898.52,681.32,421.7
2014-11-05,200.94,646.9818,2564.16,1654.73,222.57,338.41,234.2327,998.44,934.4531,287.86,1439.66,418.32,458.9642,5815.48,4121.299,1898.05,680.3,418.08
2014-11-06,201.24,647.1541,2559.98,1654.39,222.68,338.83,235.6221,991.32,932.7821,287.776,1439.94,418.22,457.8934,5841.86,4124.924,1896.05,678.52,415.1
2014-11-07,201.29,647.6193,2568.54,1654.57,222.91,339.16,236.9964,987.65,932.4937,289.312,1440.27,417.95,457.9994,5845.5,4156.325,1901.06,677.59,413.57
2014-11-10,202.05,647.9335,2561.32,1655.0,223.07,339.6,234.7014,997.66,932.1568,288.277,1440.44,420.06,458.6219,5864.97,4115.03,1897.28,677.47,417.79
2014-11-11,202.47,647.4952,2561.32,1655.0,223.01,340.1,236.7555,993.69,932.1568,288.277,1440.31,420.37,457.5317,5869.03,4121.146,1897.28,677.47,416.17
2014-11-12,202.08,647.0559,2561.54,1654.97,223.3,340.17,236.2851,996.06,932.0686,288.041,1440.35,420.08,458.4905,5870.89,4102.563,1897.99,676.62,417.16
2014-11-13,202.4,647.6405,2561.87,1653.57,223.35,340.23,233.5037,992.72,931.0888,287.662,1440.48,420.19,458.1059,5867.98,3993.898,1898.88,675.99,415.77
2014-11-14,202.65,648.4481,2565.04,1649.97,223.5,339.61,235.3905,990.81,929.8147,288.352,1440.54,420.32,458.0559,5869.81,4044.636,1900.82,675.93,414.96
2014-11-17,202.35,648.8994,2561.9,1647.48,223.51,339.79,236.5991,985.88,928.0027,287.3,1440.72,419.61,457.9537,5868.39,4048.327,1899.77,674.51,412.9
2014-11-18,203.63,648.5137,2558.65,1643.95,223.43,339.79,235.2028,988.66,927.9973,287.424,1440.79,422.64,458.4601,5900.74,4016.603,1900.28,674.81,414.08
2014-11-19,203.52,648.133,2552.84,1639.97,223.05,339.41,235.843,989.91,927.7625,286.346,1440.81,421.93,457.4091,5886.78,4009.287,1897.79,676.35,414.61
2014-11-20,203.6,649.1612,2556.12,1638.38,223.25,339.05,237.4817,990.1,927.6471,287.14,1440.85,422.1,457.8083,5904.69,4049.444,1899.75,676.97,414.7
2014-11-21,205.26,650.5566,2564.24,1643.9,223.58,339.45,237.8803,1004.35,930.3489,288.07,1440.81,425.31,457.6042,5934.16,4077.476,1902.57,679.96,420.67
2014-11-24,205.83,650.9633,2568.51,1645.59,223.65,339.87,236.0897,1011.23,931.5406,288.336,1444.17,426.24,457.6016,5957.36,4046.007,1904.11,680.64,423.6
2014-11-25,205.9,652.5218,2577.85,1646.98,223.96,340.2,237.0278,1009.1,932.7839,288.816,1444.17,426.75,459.3181,5952.51,4010.847,1908.27,681.05,422.71
2014-11-26,206.29,653.2511,2581.58,1647.71,224.19,340.44,236.6239,1011.97,933.4444,289.03,1446.07,428.01,460.5575,5969.85,3997.789,1910.0,682.12,423.96
2014-11-27,206.22,654.4883,2581.58,1647.71,224.42,340.81,236.6239,1012.62,933.4444,289.03,1446.07,427.32,460.236,5969.85,3997.789,1910.0,682.12,424.23
2014-11-28,205.92,655.3037,2585.87,1644.82,224.43,341.02,227.4715,1004.72,933.9942,289.095,1443.43,425.82,459.6965,5947.78,3742.98,1913.08,682.12,420.92
2014-12-01,204.44,655.1901,2578.67,1633.59,224.29,340.93,231.2015,985.08,930.1535,288.628,1438.34,422.84,459.8866,5897.86,3827.075,1910.93,677.05,412.72
2014-12-02,205.52,653.9509,2567.36,1629.95,223.94,341.07,226.6033,984.49,926.8063,286.679,1444.42,424.14,457.4151,5936.17,3742.099,1905.15,674.89,412.49
2014-12-03,206.18,654.2014,2567.99,1630.31,223.97,341.34,225.8986,985.89,926.0399,286.846,1447.77,425.03,456.3893,5964.99,3726.876,1905.1,674.82,413.08
2014-12-04,205.68,653.9891,2573.22,1630.57,223.96,341.61,225.971,986.91,925.9451,287.135,1447.31,424.39,457.59,5956.79,3711.462,1907.69,676.48,413.51
2014-12-05,206.65,653.93,2566.07,1628.87,223.94,341.91,225.9731,985.68,922.8582,285.18,1448.48,424.75,454.3267,5970.04,3691.082,1902.92,673.77,413.01
2014-12-08,205.23,654.655,2575.25,1624.67,224.41,342.16,222.895,976.84,919.6593,285.36,1444.8,421.72,455.1574,5923.78,3592.701,1907.04,669.34,409.34
2014-12-09,203.76,655.3524,2577.21,1614.73,224.73,341.72,225.5569,965.41,916.5913,286.654,1444.49,420.22,458.4728,5931.57,3622.666,1908.97,665.19,404.55
2014-12-10,201.23,655.7918,2582.6,1608.36,224.64,341.12,223.3121,958.67,911.5667,287.019,1425.7,414.77,458.7923,5830.89,3530.65,1912.46,659.67,401.73
2014-12-11,201.36,655.8471,2579.59,1604.31,224.68,340.72,222.9157,946.04,908.9545,286.64,1432.23,414.33,457.8362,5858.65,3511.66,1911.12,658.16,396.44
2014-12-12,198.43,657.4003,2588.47,1594.47,225.19,340.24,223.0923,938.41,903.2503,286.734,1413.52,408.74,460.105,5767.6,3461.234,1916.65,649.76,393.26
2014-12-15,196.33,657.7718,2584.0,1586.92,225.17,339.99,221.0953,924.06,895.878,285.85,1404.06,403.61,459.2225,5728.22,3413.625,1913.76,640.82,387.24
2014-12-16,195.75,658.7029,2583.29,1577.36,225.3,338.97,218.0442,909.98,885.9188,287.315,1393.04,403.19,461.5063,5684.16,3375.119,1915.9,635.14,381.36
2014-12-17,198.04,658.3459,2575.07,1587.36,225.34,338.91,219.2333,918.15,890.3595,285.98,1421.46,407.27,459.6174,5806.11,3404.29,1911.28,647.02,384.8
2014-12-18,202.41,657.5411,2573.57,1606.59,225.0,339.81,218.5708,935.12,900.5311,283.942,1453.25,415.44,457.1502,5938.97,3348.933,1908.92,654.43,391.91
2014-12-19,203.84,658.0781,2580.82,1611.69,225.15,340.06,218.8446,944.6,905.136,285.411,1456.61,418.2,457.065,5966.06,3407.354,1911.42,660.3,395.95
2014-12-22,204.87,658.9213,2585.58,1615.97,225.33,340.35,215.5475,957.57,909.2854,286.038,1460.04,420.15,457.1478,5989.49,3349.498,1913.1,662.75,401.39
2014-12-23,205.34,658.092,2570.2,1618.18,225.25,340.38,216.7093,951.95,909.2854,284.094,1461.76,420.08,454.7603,6000.44,3400.878,1905.8,663.12,399.11
2014-12-24,205.49,658.0267,2572.59,1618.81,225.16,340.42,213.8206,951.19,909.7195,283.304,1462.44,420.51,455.0804,6003.03,3336.946,1906.38,662.74,398.8
2014-12-25,205.43,658.2335,2572.59,1618.81,225.16,340.42,213.8206,950.61,909.7195,283.304,1462.44,420.39,455.1942,6003.03,3336.946,1906.38,662.74,398.6
2014-12-26,205.87,658.1389,2575.67,1619.39,225.16,340.42,214.4679,952.53,910.0888,283.421,1464.83,421.27,455.331,6025.41,3318.118,1907.87,662.48,399.41
2014-12-29,206.32,659.4495,2583.14,1620.91,225.76,340.61,213.7177,958.7,910.65,283.657,1465.97,422.05,456.0563,6034.34,3279.682,1911.7,662.85,402.52
2014-12-30,204.86,660.3057,2585.64,1620.99,225.9,340.7,213.698,954.58,910.5338,283.718,1463.65,419.52,457.1887,6006.12,3276.981,1913.34,662.4,400.8
2014-12-31,203.93,660.6524,2587.44,1621.01,226.07,340.77,210.1242,956.31,910.4862,284.688,1455.01,417.12,456.5313,5947.71,3232.798,1914.87,662.57,401.52
2015-01-01,203.92,660.6524,2587.44,1621.01,226.07,340.77,210.1242,956.28,910.4862,284.688,1455.01,417.12,456.5313,5947.71,3232.798,1914.87,662.57,401.51
2015-01-02,203.96,662.4241,2596.58,1621.36,226.38,341.06,209.1838,953.72,911.0181,286.746,1457.29,415.92,455.936,5944.43,3208.34,1919.32,662.27,400.49
2015-01-05,200.56,663.0155,2607.69,1616.78,226.66,341.19,209.2079,940.69,907.8573,287.053,1440.47,408.01,455.639,5839.11,3128.334,1925.4,656.53,395.04
2015-01-06,198.57,665.0459,2618.48,1611.06,227.18,340.89,209.6301,934.73,902.6734,287.019,1428.57,404.05,457.3734,5783.21,3076.868,1931.52,653.31,392.53
2015-01-07,200.18,664.333,2621.04,1615.91,227.13,340.79,208.5078,941.18,904.6844,287.176,1444.08,406.06,455.1824,5852.48,3067.029,1931.91,657.05,395.24
2015-01-08,203.87,664.0052,2612.0,1622.66,226.9,341.18,208.7322,958.83,907.4578,286.835,1462.76,413.84,454.7009,5955.94,3066.083,1927.8,660.24,402.67
2015-01-09,202.43,664.593,2619.59,1624.72,227.3,341.49,208.7037,961.37,908.3529,287.91,1456.97,411.69,456.3424,5906.45,3045.629,1931.54,658.89,403.73
2015-01-12,201.65,666.1355,2628.97,1624.0,227.38,341.72,205.2254,955.53,907.4936,287.878,1447.94,409.87,456.9791,5862.04,2961.659,1936.14,656.59,401.29
2015-01-13,201.95,666.8295,2630.52,1624.02,227.43,341.9,204.0088,959.89,906.6235,287.604,1444.29,410.39,457.1202,5850.84,2927.4,1937.67,656.94,403.13
2015-01-14,200.2,668.9592,2633.95,1619.55,227.89,342.0,206.1411,955.73,907.1456,289.881,1436.47,407.4,459.2567,5818.2,2985.031,1941.08,658.14,401.38
2015-01-15,199.58,669.4933,2643.19,1621.07,227.98,342.06,204.8687,959.97,909.345,291.466,1423.43,406.95,458.1975,5759.21,2937.016,1945.93,660.15,403.16
2015-01-16,200.79,669.8813,2633.03,1619.67,227.94,341.79,208.0682,957.46,908.7206,290.699,1429.0,409.62,456.6238,5838.66,3003.947,1940.8,659.47,402.11
2015-01-19,201.26,670.5064,2633.03,1619.67,228.27,342.14,208.0682,952.51,908.7206,290.699,1429.0,410.87,458.3619,5838.66,3003.947,1940.8,659.47,400.03
2015-01-20,202.1,670.0771,2638.25,1621.05,228.36,342.54,204.4294,957.28,910.2293,290.822,1431.62,411.82,457.2412,5842.97,2925.618,1942.19,659.34,402.03
2015-01-21,203.37,668.6903,2631.56,1620.96,228.36,342.68,206.5402,976.07,909.2811,290.15,1436.32,414.66,456.9202,5868.55,2963.294,1938.8,658.28,409.93
2015-01-22,205.7,668.6729,2628.6,1624.0,228.6,343.21,204.6089,983.53,909.1929,289.922,1445.02,418.52,454.5694,5961.93,2929.003,1937.13,659.19,413.07
2015-01-23,206.16,672.0132,2643.57,1626.12,229.41,344.59,203.6881,990.89,915.3393,291.767,1443.38,418.25,454.1833,5933.27,2914.151,1943.59,664.92,416.16
2015-01-26,206.9,671.7529,2642.35,1627.89,229.14,344.64,202.9111,988.71,915.1306,291.741,1446.4,419.21,453.6292,5958.1,2898.127,1942.39,663.52,415.27
2015-01-27,205.59,671.1734,2642.73,1627.87,229.35,344.55,204.0716,989.83,915.1583,292.917,1439.08,417.74,456.0836,5886.54,2933.009,1943.1,663.66,415.76
2015-01-28,204.01,671.4866,2660.19,1631.3,229.51,344.29,201.9169,984.65,916.5217,294.121,1430.17,413.92,455.9706,5805.87,2891.067,1951.07,664.46,413.58
2015-01-29,204.79,671.3122,2653.12,1631.45,229.64,344.33,198.9192,973.19,915.4783,294.02,1437.27,414.41,454.9329,5861.32,2878.385,1948.51,664.57,408.77
2015-01-30,203.06,673.2341,2665.94,1631.71,230.19,344.48,203.1056,961.61,915.2505,296.188,1426.89,410.33,455.8092,5782.18,2990.452,1955.02,664.85,403.93
2015-02-02,204.73,673.1025,2666.55,1632.3,230.11,344.29,204.0747,963.8,916.1378,296.315,1438.94,414.1,456.7804,5852.26,3041.532,1955.55,667.35,404.95
2015-02-03,206.94,670.4939,2650.42,1637.31,229.75,345.11,209.5008,976.5,918.0933,294.998,1447.46,419.24,456.5171,5939.31,3167.074,1947.34,669.04,410.29
2015-02-04,206.99,669.7697,2650.51,1639.46,229.47,345.36,204.6558,980.82,918.0131,294.575,1446.11,419.42,455.9785,5917.43,3038.18,1946.46,667.94,412.11
2015-02-05,208.16,669.5835,2647.61,1643.16,229.42,345.33,206.4104,982.21,918.6347,293.973,1450.37,422.18,456.3415,5982.43,3100.79,1945.44,669.57,412.7
2015-02-06,207.87,667.7692,2631.24,1647.69,229.21,345.82,206.7467,978.57,918.082,291.219,1449.61,420.5,453.0467,5963.86,3139.969,1935.38,668.73,411.18
2015-02-09,207.08,667.0549,2630.91,1647.85,229.51,345.69,208.5954,972.83,918.1952,290.591,1449.68,418.86,452.9493,5936.03,3181.166,1935.22,668.17,408.78
2015-02-10,208.39,665.2684,2625.5,1648.48,229.18,345.98,205.687,966.83,914.4092,289.192,1453.39,421.13,451.4557,5996.28,3106.214,1931.74,663.14,406.28
2015-02-11,208.28,665.5061,2626.5,1648.47,229.2,346.02,204.6849,961.21,913.866,288.946,1453.92,419.95,450.3554,5998.07,3063.68,1932.0,662.51,404.06
2015-02-12,210.2,666.2385,2628.07,1650.26,229.38,346.34,207.4744,971.19,916.9716,288.526,1455.36,424.69,452.5661,6058.99,3151.572,1933.37,666.62,408.26
2015-02-13,211.4,665.8351,2621.85,1651.66,229.38,347.06,210.4196,986.65,920.1651,288.026,1455.81,427.79,452.9675,6086.33,3219.659,1930.84,669.92,414.79
2015-02-16,211.44,665.158,2621.85,1651.66,229.34,347.3,210.4196,984.09,920.1651,288.026,1455.81,427.83,452.7181,6086.33,3219.659,1930.84,669.92,413.72
2015-02-17,211.75,664.2533,2604.12,1653.98,228.98,347.34,209.4333,983.12,919.8844,285.884,1455.91,428.2,451.3523,6096.11,3221.644,1921.31,669.01,413.32
2015-02-18,212.34,664.3726,2619.58,1656.15,228.71,347.7,207.8782,985.01,922.1615,287.615,1456.0,429.21,451.409,6099.11,3178.666,1928.29,669.2,414.15
2015-02-19,212.59,664.6993,2615.46,1656.46,228.86,347.9,207.899,985.07,920.8298,286.956,1456.03,429.6,451.6786,6094.52,3161.979,1925.44,668.68,414.19
2015-02-20,213.4,665.1298,2614.44,1658.01,229.19,348.29,206.9083,984.42,920.8766,286.609,1461.56,431.17,451.575,6132.3,3145.426,1924.1,667.74,413.92
2015-02-23,213.73,666.5795,2628.75,1659.98,229.19,349.04,204.9004,983.47,920.2069,287.757,1462.45,431.62,452.1333,6130.22,3103.254,1930.34,666.69,413.54
2015-02-24,214.39,667.8794,2641.05,1663.0,229.44,349.74,205.374,987.89,922.5247,289.347,1465.63,432.82,452.7851,6145.05,3100.226,1937.1,669.16,415.41
2015-02-25,214.4,669.3155,2644.77,1665.64,229.91,350.21,207.0257,992.8,923.8352,290.052,1465.45,433.46,454.2561,6144.14,3162.318,1938.47,671.98,417.49
2015-02-26,214.66,669.7691,2637.59,1669.15,229.96,350.62,205.649,993.82,924.7679,290.214,1465.24,432.88,452.0495,6137.29,3111.844,1934.58,672.74,417.92
2015-02-27,214.41,669.4767,2638.92,1671.04,229.67,351.11,208.3382,990.28,926.0555,291.662,1464.5,432.47,452.1183,6116.97,3183.792,1936.64,673.13,416.43
2015-03-02,215.17,668.1767,2624.79,1671.73,229.43,351.44,205.213,988.26,926.1408,289.366,1468.46,433.21,450.2848,6156.12,3121.984,1929.91,673.06,415.66
2015-03-03,214.17,666.5394,2620.43,1669.97,229.14,351.59,205.6403,986.2,926.5322,289.298,1466.02,431.35,449.7471,6128.91,3153.361,1926.97,672.86,414.86
2015-03-04,213.64,666.2018,2620.79,1667.19,228.91,351.37,205.5518,976.27,925.8483,289.473,1464.33,429.23,448.0189,6103.17,3154.551,1927.5,671.6,410.69
2015-03-05,214.28,666.9605,2623.59,1667.5,229.11,351.8,204.8341,974.57,925.9719,288.593,1465.25,429.77,447.6152,6112.64,3134.4,1929.05,671.58,410.03
2015-03-06,212.83,665.3794,2602.21,1663.36,228.65,351.97,202.9642,971.23,923.4744,285.296,1454.09,424.86,443.2629,6028.25,3105.618,1917.72,668.13,408.62
2015-03-09,212.7,665.9827,2610.31,1661.57,229.13,351.94,202.108,959.22,922.1871,284.642,1459.92,424.29,443.5955,6052.11,3090.464,1921.59,666.12,403.6
2015-03-10,209.83,667.5205,2619.16,1655.66,229.79,351.82,199.6741,943.73,920.3235,285.242,1442.5,417.18,442.9397,5954.95,3026.902,1926.59,662.82,397.11
2015-03-11,210.29,669.5218,2621.77,1657.57,229.77,351.79,200.1623,943.03,919.7316,285.445,1439.43,416.76,441.7809,5953.28,3040.389,1928.09,663.18,396.81
2015-03-12,212.12,670.0967,2622.66,1658.86,229.76,351.88,199.3914,948.52,921.0191,285.467,1454.69,420.91,442.8786,6030.94,3017.307,1929.46,665.71,399.15
2015-03-13,211.62,669.2861,2618.89,1653.93,229.69,351.79,196.5362,939.56,917.9303,284.298,1449.0,418.58,441.1022,5996.73,2942.416,1928.0,661.49,395.38
2015-03-16,213.63,669.3603,2618.15,1651.99,229.56,351.51,196.0372,940.57,915.877,283.724,1463.67,423.06,442.0288,6072.05,2915.357,1928.78,660.25,395.83
2015-03-17,213.46,669.1011,2622.25,1648.19,229.29,350.67,195.2978,949.06,914.7217,284.38,1461.16,422.69,442.2709,6058.65,2894.217,1931.26,659.21,399.41
2015-03-18,215.38,671.7595,2640.72,1647.87,229.88,350.43,197.7636,956.73,916.7201,289.475,1473.17,426.85,444.5856,6129.16,2961.594,1941.3,661.71,402.65
2015-03-19,215.17,672.9093,2637.77,1652.87,230.13,350.32,197.3638,964.97,919.4265,289.895,1472.78,426.62,445.0231,6105.22,2932.481,1939.22,666.6,406.14
2015-03-20,216.77,673.859,2645.39,1654.64,230.21,350.46,200.5008,969.53,923.711,290.421,1475.92,431.91,448.3908,6159.36,2978.449,1943.29,671.2,408.06
2015-03-23,216.57,673.4298,2646.96,1656.15,230.0,350.47,201.6762,975.38,927.4467,290.373,1475.57,432.92,450.3513,6147.96,3005.755,1944.74,673.66,410.69
2015-03-24,216.0,673.3627,2653.87,1658.0,229.82,350.35,201.4247,978.25,929.6485,291.879,1470.96,431.83,450.3993,6114.62,2993.479,1948.11,675.57,411.92
2015-03-25,213.92,672.9709,2646.26,1659.62,230.02,350.52,202.0387,976.15,930.9924,291.607,1455.29,428.25,451.4327,6020.29,3027.467,1944.66,676.71,411.05
2015-03-26,212.66,671.7733,2630.8,1658.09,229.72,350.53,203.5242,962.46,928.8166,289.819,1452.63,425.1,449.6975,6007.07,3092.386,1937.23,674.87,405.32
2015-03-27,212.89,671.6581,2644.62,1659.25,230.04,351.11,200.1387,958.11,930.4086,289.883,1456.39,424.89,449.6165,6027.31,3012.487,1943.39,675.77,403.53
2015-03-30,215.08,671.7641,2642.11,1661.34,229.98,351.38,199.9826,968.91,930.9353,289.128,1470.29,428.11,448.1121,6102.66,3010.164,1942.62,676.29,408.11
2015-03-31,213.56,672.3846,2647.34,1661.89,230.12,351.47,197.6373,974.57,931.425,290.376,1461.32,424.76,447.7604,6054.79,2967.121,1945.63,676.22,410.51
2015-04-01,213.31,673.7917,2659.59,1662.27,230.29,351.64,201.2091,982.93,934.9877,292.942,1456.93,424.56,449.0041,6032.74,3042.351,1951.56,680.16,414.05
2015-04-02,214.35,673.5993,2653.76,1663.36,230.08,351.75,200.7887,992.86,936.2716,292.11,1462.39,427.45,450.0479,6054.72,2999.43,1948.32,682.03,418.27
2015-04-03,214.49,674.1639,2664.46,1663.37,230.08,351.75,200.7887,994.32,937.592,294.493,1462.39,427.72,450.5219,6054.72,2999.43,1954.21,682.61,418.88
2015-04-06,215.3,673.8812,2653.53,1666.82,230.08,351.75,203.336,1005.86,938.4486,293.384,1470.44,431.35,450.7975,6093.72,3090.531,1949.24,683.62,423.81
2015-04-07,216.2,674.1005,2660.44,1671.25,230.23,352.38,204.2035,1006.26,939.9231,293.807,1468.74,431.32,449.9592,6077.58,3125.87,1950.83,684.99,423.99
2015-04-08,216.89,674.2642,2662.54,1674.44,230.56,352.84,199.8577,1021.05,942.422,293.12,1472.5,432.47,449.7084,6099.96,3016.062,1951.44,687.41,430.22
2015-04-09,218.29,673.4634,2650.8,1674.56,230.57,353.32,198.9962,1028.63,944.2359,291.8,1478.74,434.0,447.1469,6120.85,3025.88,1946.07,688.74,433.45
2015-04-10,219.54,673.9859,2652.96,1675.97,230.63,353.62,200.3548,1034.59,946.2359,291.588,1484.91,435.93,446.6646,6150.7,3063.264,1946.45,689.56,435.99
2015-04-13,219.26,674.0084,2655.2,1677.94,230.7,353.86,199.5275,1041.46,946.8256,291.678,1481.4,434.63,445.9818,6126.13,3059.111,1948.46,689.99,438.94
2015-04-14,219.08,675.0369,2659.89,1677.72,231.06,353.62,200.7548,1036.77,948.218,292.419,1483.92,436.11,449.3174,6134.25,3090.845,1951.46,690.7,436.98
2015-04-15,219.84,675.5948,2659.91,1680.71,231.05,353.67,204.3271,1036.87,947.8591,293.262,1489.84,436.98,448.3932,6167.0,3186.083,1951.67,690.46,437.1
2015-04-16,219.7,674.8843,2662.5,1681.41,230.79,353.17,206.073,1052.25,948.0355,294.218,1490.77,438.29,449.9746,6162.28,3214.453,1953.08,690.4,443.59
2015-04-17,217.25,674.9579,2667.59,1679.81,230.76,352.55,205.0841,1042.68,947.5174,295.92,1482.58,434.01,451.2727,6089.6,3192.587,1954.96,688.37,439.59
2015-04-20,218.35,674.3607,2659.28,1681.61,230.84,352.67,203.7682,1033.77,946.9986,295.004,1490.03,435.82,450.4742,6144.72,3185.972,1951.12,687.91,435.87
2015-04-21,218.97,673.9509,2657.86,1682.65,230.63,352.39,202.9097,1042.21,946.4213,294.102,1489.85,436.82,449.8053,6138.29,3151.53,1950.36,688.78,439.46
2015-04-22,219.66,672.969,2647.74,1682.27,229.83,352.4,202.7139,1047.61,947.4025,292.851,1492.82,438.12,448.6813,6166.49,3154.503,1945.36,690.61,441.76
2015-04-23,220.08,673.0013,2652.85,1682.44,229.85,352.64,204.6717,1053.91,949.0833,293.81,1494.55,439.61,449.9486,6183.94,3217.416,1947.65,692.07,444.5
2015-04-24,220.59,673.667,2657.49,1683.94,230.08,352.82,204.6252,1060.5,951.4679,294.725,1495.93,441.57,451.7679,6191.61,3220.045,1950.27,694.43,447.31
2015-04-27,220.65,673.6048,2656.92,1684.73,229.98,353.19,204.9768,1065.62,952.8145,295.005,1494.23,442.17,451.995,6160.49,3209.693,1949.92,694.04,449.53
2015-04-28,220.24,673.1452,2645.78,1684.23,230.1,353.52,205.5731,1067.01,951.4682,293.52,1496.4,442.63,453.1484,6176.7,3214.464,1945.11,692.75,450.13
2015-04-29,218.5,669.7575,2631.75,1681.88,228.76,353.23,207.5923,1059.51,949.3982,292.725,1494.92,440.65,453.501,6150.69,3260.587,1939.83,690.81,447.0
2015-04-30,216.77,668.209,2628.8,1681.95,228.27,353.02,208.9695,1047.78,948.4021,293.193,1488.2,436.3,452.5223,6082.17,3295.219,1938.65,689.55,442.09
