,CVaR (Regime),DRO (Regime),CVaR (Unconditional),Equal Weight,Risk Parity,MVO
2025-04-23,0.0011143568772894502,0.0011143568772894502,1.6580506104210055e-05,0.0075336326355879574,0.005169593028831156,0.0033974347502919973
2025-04-24,0.004032899357432788,0.004032899357432788,0.003630635269328622,0.006949101817430926,0.005202852047910294,0.003206975864919625
2025-04-25,0.0003861494200822121,0.0003861494200822121,0.0002700825914798974,0.0029419297333192146,0.0024800995878774125,0.0017694224082530018
2025-04-28,0.0014418359107102401,0.0014418359107102401,0.0014700246403581024,0.002502014999111491,0.0020896695895443805,0.0009202072105937286
2025-04-29,0.0013640232133539962,0.0013640232133539962,0.0010311952238951198,0.0015809087490737004,0.001326489478871698,0.0009153483444978819
2025-04-30,-1.0839285168475106e-05,-1.0839285168475106e-05,0.000603325368093709,-0.0006839556293687207,-0.0008404771120864567,-0.0010255562268851738
2025-05-01,-6.571575407887041e-05,-6.571575407887041e-05,-0.00012775232600868917,0.0002792919355338656,-0.00035586055036559636,0.001090208824870991
2025-05-02,-0.001796317926741931,-0.001796317926741931,-0.0021023794879305264,0.004484005438381185,0.0007617262705701935,-3.787075179636175e-05
2025-05-05,-3.425216639286719e-05,-3.425216639286719e-05,-0.00016004698418920627,-0.0009615061416084488,-0.0007337328461855502,-1.036342459114101e-05
2025-05-06,0.0001347288049429417,0.0001347288049429417,0.00030121210958011335,0.0001627803685122401,0.0006845056229002371,-0.0002176176075585037
2025-05-07,0.0016114301056464574,0.0016114301056464574,0.0015240307097379858,0.0008314597005616873,0.0012122093442107833,0.0011222314750438328
2025-05-08,-0.0015165886730615793,-0.0015165886730615793,-0.002076513522201174,-0.00017194499145266483,-0.0012086306590593692,-0.0005626906120283371
2025-05-09,-0.0006118616919600817,-0.0006118616919600817,-0.0005426855316538577,0.0018777010408304337,0.0009723365925126484,-0.00026571674551488094
2025-05-12,-0.0011207053300209707,-0.0011207053300209707,-0.0023520211742435846,0.007013080785833153,0.0028340090262628124,0.00320267708706077
2025-05-13,-7.602051933547089e-06,-7.602051933547089e-06,-0.0007032899554607094,0.002370928123483311,0.0016087223579000088,0.000929332761642116
2025-05-14,-0.0012304891913778493,-0.0012304891913778493,-0.0015266801595289932,0.0001640771428411765,-0.0008705432932125043,-0.00138709138697463
2025-05-15,0.00095204435700552,0.00095204435700552,0.0016650658834359681,0.0010489832410700312,0.0013015500264797319,0.00012168162922370483
2025-05-16,0.001512221274104982,0.001512221274104982,0.0015198891146718544,0.001431021581238011,0.0013190249962247585,0.0013501360853500435
2025-05-19,-0.00017930954463557975,-0.00017930954463557975,-0.00019642680428370952,-0.00045295910435505705,-0.0002673575962526903,-0.0002156874677942091
2025-05-20,-0.0004696491939484244,-0.0004696491939484244,-0.0005610717095766002,0.000594892507823717,0.0001629277715285469,-0.00012507941750003384
2025-05-21,-0.003157202197144134,-0.003157202197144134,-0.0026708020641896166,-0.005020051698823889,-0.004331496782512887,-0.0029582827427650925
2025-05-22,-0.0001831402299914952,-0.0001831402299914952,-0.00018050762692910262,-0.0010812384521124057,-0.00015823213392492617,-0.00032436696352743756
2025-05-23,0.0017816601438742853,0.0017816601438742853,0.001643520013187464,6.619898488000579e-06,0.00044023601877107003,-8.464902240051125e-05
2025-05-26,0.0011668395387475275,0.0011668395387475275,0.0011570846966570904,0.0002612302907508498,0.0003252297193324352,0.000472266147217874
2025-05-27,0.004032942026422525,0.004032942026422525,0.0032485938826769807,0.006009946034008926,0.00493633963816763,0.004368732487914576
2025-05-28,-0.0018667489070348943,-0.0018667489070348943,-0.0014588710439887187,-0.0027810183251472886,-0.0017839103798958007,-0.0002991748165804727
2025-05-29,0.0018390446426855972,0.0018390446426855972,0.0018361375377210713,0.0025958436681373536,0.002374067841721686,0.0017923470873632483
2025-05-30,0.0008924062516586611,0.0008924062516586611,0.001023641907876372,-0.0011347582034269103,0.0002932004885910042,0.0006246929419977518
2025-06-02,0.00022101457318451706,0.00022101457318451706,-0.00012547633758755504,0.0018590864964538095,0.00022363123576077496,-0.0002687502777353666
2025-06-03,0.0011897290582993578,0.0011897290582993578,0.0007714304582432965,0.0023847041773547998,0.001446435925458576,0.0010332747745383898
2025-06-04,0.0012343204490464193,0.0012343204490464193,0.0011060036256810848,0.0033896322397337954,0.0030789708930246467,0.001379615610214538
2025-06-05,-0.0013895330340239294,-0.0013895330340239294,-0.0010530599799097313,-0.00032777411192184914,-0.0007279388853061905,-0.0003421194041257659
2025-06-06,-5.60281286431292e-06,-5.60281286431292e-06,-0.0007657461766705724,0.0013202654957288186,-0.0007730794762949082,-0.00043217159453631
2025-06-09,0.00018830134615061055,0.00018830134615061055,0.00027756156041976654,0.0017227443658232528,0.0011240139718345392,0.00015098234898299268
2025-06-10,0.000858913164427721,0.000858913164427721,0.0015843973918585345,0.002037600814881304,0.0016436850646066664,0.001151448530037617
