,MXCXDMHR,RU30INTR,MXEF,BCOMTR,LGY7TRUH,LUACTRUU,LF98TRUU,BCIT5T,EMUSTRUU,PUT
2021-02-10,0.0371264189102263,0.028677461546512968,0.04207662443583979,0.06023402756246365,0.3254032369619437,0.11938228995737886,0.0960430163882736,0.13211475041763399,0.12161253983085087,0.03732963398887614
2021-02-11,0.03726659337786,0.028742807850263744,0.042234880972695836,0.06042621761226157,0.32554405528016,0.11907879462375622,0.09601858225379976,0.13200768187555445,0.12130432537322097,0.03737606078042725
2021-02-12,0.03737619008256691,0.02882898627867845,0.04218018310801491,0.06045078849774683,0.3258199482469157,0.11890431480673765,0.09593621963597929,0.13181723650636656,0.12116458787186009,0.03752154496513355
2021-02-15,0.03739721765154542,0.0288441089931006,0.04226799875078157,0.060504131600370326,0.3255570774126899,0.11880773109995098,0.09599873470004974,0.13183876348046647,0.12124249535253906,0.03754174095850599
2021-02-16,0.03765965767138057,0.029041362653819475,0.04225781098343617,0.06064908521397578,0.3244237808505401,0.11874906353964564,0.0961681668112677,0.1316232481350576,0.12140200222782277,0.03802582191305427
2021-02-17,0.037598430535142766,0.028934503455724812,0.04233893732306124,0.06084676890175423,0.3261785884468022,0.11833514708857158,0.09596808135877112,0.1310724924264329,0.1208328572982233,0.03789419316551582
2021-02-18,0.03773096781256146,0.029098728720084725,0.04231323465375379,0.06121800798433888,0.3256744197724774,0.11809447594273305,0.09586542004452124,0.13085702864615698,0.12072893868106777,0.038418777742304816
2021-02-19,0.03767673515034925,0.029117908087195176,0.04214953791463201,0.06115770112096672,0.32557644943844,0.11796849378399991,0.09573104418497365,0.13131452524283369,0.12073731338853216,0.03857029168807771
2021-02-22,0.03781356269840685,0.02926796352526,0.042122768571141805,0.061083113556755504,0.3256268540341798,0.11767410646948953,0.09570627801836692,0.13086375423765806,0.12084128828287174,0.039000310605869865
2021-02-23,0.037915001594361376,0.02941301530798258,0.041907750181025244,0.060882122817485805,0.3256060277766908,0.11754158150461548,0.0958418936092766,0.13087995334987992,0.1206698791134469,0.0393427747452354
2021-02-24,0.0377543584627074,0.02920858770103526,0.04183658731809935,0.06119983420659504,0.3279567879519948,0.11720581083340423,0.09582669346109457,0.13026106265343357,0.11964281592562552,0.03910746148601037
2021-02-25,0.03851885823336764,0.029355607072032202,0.04240035755565335,0.061787714255220734,0.32208760240032247,0.11476565796770391,0.09830155536891091,0.12876511530405976,0.12376192939955441,0.0402556024431745
2021-02-26,0.03802865504439666,0.028998541326800492,0.04174475787465122,0.06115305868808964,0.3256169380116495,0.11658207888454435,0.09648388764869302,0.1294568286735955,0.12164736318072453,0.04028789066685505
2021-03-01,0.03828615063761,0.02930858776827703,0.04132368837787302,0.06065413243904275,0.3241605493116168,0.11640674827866239,0.09687058721615704,0.129120837483342,0.12271412573686387,0.041154592750555094
2021-03-02,0.03957251722349464,0.02959805575195696,0.041601964290305264,0.05946438493832479,0.3176499988696624,0.11612877961236157,0.09795649853184721,0.12408997035442501,0.12968243667558307,0.04425539375203907
2021-03-03,0.03972639614737962,0.030089182162740504,0.0407072481504643,0.058384508471897786,0.32311180451139465,0.11441239449629094,0.09582171339431136,0.12272817847745848,0.126957750762895,0.04806082342516736
2021-03-04,0.04252412913229356,0.032421589462712286,0.04127037242095167,0.05867151924598905,0.310397065332866,0.10991461992395908,0.09797699789387082,0.1181675333292395,0.12681249644315695,0.061843676814961064
2021-03-05,0.04152684680563521,0.03174134059958976,0.03938278510092284,0.05647499334946642,0.30951926914212446,0.1120427016759553,0.09524944866731738,0.12447695019644121,0.12500521485068708,0.06458044961186019
2021-03-08,0.03889139772015953,0.029735707640923772,0.03695659977338584,0.053704760862258186,0.3036092500215124,0.12138726882388433,0.0933993559099377,0.12011903449296094,0.13836915731670643,0.06382746743827088
2021-03-09,0.037962527012270694,0.029032953903707474,0.036169318286279686,0.05368152305598597,0.29824129985139325,0.12578519894862342,0.09706861986264029,0.11671787017588676,0.143100855094083,0.06223983380912944
2021-03-10,0.036548378252906466,0.028279644279225993,0.035594026031211506,0.0515835440032123,0.30610720875439723,0.12138496526718805,0.0935689293363025,0.1259387570676579,0.1407202922462082,0.06027425476168993
2021-03-11,0.035613704310228075,0.02737044344015988,0.03588456522539402,0.04979166644254444,0.3021824035139279,0.11726155106639773,0.09392063602344008,0.140857032218182,0.13869860822007568,0.05841938953965022
2021-03-12,0.0378739516400198,0.028744777185019256,0.036470459316251216,0.04971589602691765,0.29670493716046414,0.1167986424885371,0.09234280613428353,0.14030050636798957,0.13671319088138634,0.06433483279913144
2021-03-15,0.037603378221008996,0.02832346031456129,0.036781905921079334,0.04889953106871881,0.2891483560657227,0.11890577710074932,0.09425143723171325,0.13643052917557283,0.14634438667731078,0.06331123822356265
2021-03-16,0.03662305073567969,0.027905015357922124,0.03517247910543333,0.046797603495054546,0.29327954322052996,0.11791490751180658,0.0976113013984925,0.13115091800236364,0.15183618668911433,0.06170899448360323
2021-03-17,0.036844965454421834,0.028045556991312115,0.034956609419197295,0.04657308569567236,0.2924097575996156,0.11857228425366552,0.09958593620338133,0.13109951400333944,0.15033786262882715,0.06157442775056725
2021-03-18,0.03677814349492856,0.028056108584103377,0.03475150800703603,0.046332235319808464,0.2904823362854102,0.119737426724415,0.09940588205360545,0.13122266245257258,0.15104419482839596,0.06218950224972432
2021-03-19,0.03670699729127778,0.028001502240366506,0.03489293721579375,0.04547652134797985,0.2906673131290932,0.11973426878486956,0.09950936613705968,0.1314892313110701,0.15146031152330386,0.06206155101918597
2021-03-22,0.03736725041715209,0.02846736205955225,0.03491327971765112,0.04584700488164051,0.28812052293030305,0.11857440466597344,0.10025663871960525,0.13221348929899304,0.15172980145210846,0.06251024585702057
2021-03-23,0.03741658966547969,0.028531240923453105,0.03493919906881749,0.046285603496696075,0.2862347847652969,0.1181790883523,0.10035552972963621,0.13364538724801395,0.15146915741700612,0.06294341933330043
2021-03-24,0.03750238696464672,0.02859895359154009,0.034929990154934566,0.04592336750145822,0.2847613213439964,0.11804330074877536,0.10112366057463341,0.13472255527757432,0.15153037053651178,0.06286409330592906
2021-03-25,0.03935510635000297,0.029991863002133735,0.03483657318612313,0.045567624843948606,0.2837813604820811,0.11737420494262785,0.10062203960341139,0.13389564450902416,0.1509395071058893,0.06363607597475791
2021-03-26,0.03907846170518116,0.02975373451276656,0.03493469898559525,0.04486527345999504,0.28533566665711524,0.11693805871558616,0.10233194946337108,0.13337323388062328,0.15026650680069117,0.06312241581907505
2021-03-29,0.039221924776239654,0.03008763022647625,0.034839505300015595,0.04465111785581659,0.2847900826396324,0.11741188895787306,0.10255242010727411,0.13328607523215366,0.150083445954395,0.06307590895012355
2021-03-30,0.0380753035375595,0.02919944448488104,0.033830016253573514,0.04321566771933325,0.27664686059529875,0.12138190660085235,0.11542484829108714,0.12967398438351907,0.15152120145893067,0.06103076667496458
2021-03-31,0.03816716169285142,0.029268944652786625,0.03389379341674515,0.043038908503118894,0.27582163094562817,0.12157572564083077,0.11569908341803734,0.12984174675257917,0.15151088556201228,0.061182119415410186
2021-04-01,0.03786100610193716,0.029044523198616532,0.033583104600883915,0.042561736296500834,0.2731423682977882,0.12403808371714002,0.11967375186814132,0.12874826566132702,0.15076849106033416,0.06057866919733071
2021-04-02,0.03801228897637037,0.02918415854738571,0.03346430245173437,0.04243316580812526,0.27149481953613347,0.12320608279438214,0.12117102398597997,0.12816790166662326,0.1525244521675988,0.06034180406566675
2021-04-05,0.0382749341147333,0.029339054235138703,0.03342459496970146,0.042708110527464566,0.27186256628623157,0.12298316564635584,0.12152884253155834,0.12768886219764686,0.15204080471429074,0.06014906477687862
2021-04-06,0.03803636197093541,0.0291435994565435,0.03326606797116234,0.042338165178614336,0.2711353928476478,0.1225377745166553,0.12084907181172012,0.13170050147690168,0.1511549918063094,0.059838072963509965
2021-04-07,0.03845694776752563,0.02938273529946609,0.03337254277574301,0.04223599495989689,0.27054065175817277,0.12212413581967213,0.12117988678792174,0.13186954773448348,0.15099053648527533,0.0598470206118428
2021-04-08,0.03851397030586572,0.02947235187747209,0.033288815407411146,0.042173205696630044,0.27043359146258483,0.12181200249449564,0.12153846228233921,0.13182234693830502,0.15077835026604056,0.060166903268855626
2021-04-09,0.03881868196486785,0.029507603351417427,0.033215935498482584,0.04378810543972139,0.26629517687608456,0.11987449407339895,0.12696866724672626,0.13041191441314073,0.15052652398509925,0.060592897151060976
2021-04-12,0.03901814736836555,0.02962983916016713,0.03315452423960982,0.04414180125790178,0.2652726252432115,0.11967405867200147,0.12676840821202795,0.13019929035048727,0.15071590013631925,0.06142540535990828
2021-04-13,0.038973922852557734,0.029603208411969617,0.03309317924604189,0.04404234901994171,0.26571254140762085,0.1198957411134464,0.1266337330006015,0.13010846311595248,0.15056802503864694,0.06136883679322088
2021-04-14,0.038841374885560546,0.02955739330942802,0.03311729495663518,0.04394842246963509,0.2663839787340071,0.11924337459862193,0.12679767602051303,0.1303998328617333,0.15008980533532687,0.06162084682853897
2021-04-15,0.03900334988928834,0.02962051571793978,0.033198484442093494,0.0437214458886445,0.2660213746361129,0.11951723090491895,0.1267266020045964,0.13024062409269974,0.1501428946149193,0.061807477808786634
2021-04-16,0.03908486416778832,0.02969396299989908,0.03333257347639883,0.04380830154044635,0.26610762622348505,0.1193208305516231,0.12712725328434124,0.12959318686558471,0.14988717014561326,0.06204423074482014
2021-04-19,0.03939533172889818,0.02994934332848012,0.03342983424848139,0.043718781553159794,0.26529500238046144,0.11854799090866099,0.12716758350499743,0.12947328880715173,0.15079616815938549,0.062226675380323525
2021-04-20,0.039311085268499885,0.029884881823919275,0.033307855318265245,0.043877614163545325,0.2655326123203346,0.11795456130887855,0.12697324554751543,0.12922614238814256,0.15190828343215085,0.06202371842874829
2021-04-21,0.03965808468337822,0.03022871119451768,0.03330983226419432,0.04382515843737331,0.26498829689600406,0.11801282507886238,0.12682269122971918,0.12934109496444934,0.15146119046465226,0.062352114786849294
2021-04-22,0.03965379435826272,0.03016925706230835,0.03393232505142948,0.043791412525346816,0.2645015781543288,0.11797240029296839,0.12692380584920773,0.12929924081628758,0.15146412263231013,0.06229206325754992
2021-04-23,0.039615639913536255,0.03007611410499282,0.033874915441865466,0.04420313469493154,0.2638996194504903,0.11763493804464993,0.12728596360676467,0.12896195718503514,0.15238616964732649,0.06206154791040727
2021-04-26,0.03942407054726508,0.02992628196543105,0.03369480932539336,0.04432292195937728,0.26520188029544844,0.11832933584188349,0.12672343532550348,0.12892775214095661,0.15177178388621945,0.06167772871252177
2021-04-27,0.03935555243483889,0.029889118392347445,0.03358655317698455,0.04407644555678125,0.26522439145864973,0.11828412537403152,0.12639834890613172,0.12944793396900492,0.15211007147782826,0.06162745925340171
2021-04-28,0.039510149782109386,0.030006526858827084,0.033708257565422686,0.04404044539984881,0.2645776179945507,0.11880322073222038,0.12636837041111568,0.12942464199989442,0.15181836897475032,0.061742400281260566
2021-04-29,0.039434449085114155,0.02994793460883657,0.03364982222926334,0.04410681341797888,0.2644247690439168,0.11949002403367931,0.1261132032516354,0.1290660754050126,0.15214028663846835,0.06162662228609454
2021-04-30,0.03957787525694478,0.030143273164265773,0.033630287520625635,0.04405360860109306,0.26358664776164503,0.11995709598022707,0.12612564586545624,0.12875382350884454,0.15255597788172537,0.06161576445917258
2021-05-03,0.03963792455077485,0.0302239335670033,0.03339961104547923,0.044335733309165744,0.263607830067711,0.11971481010869586,0.12666948746281947,0.12841614764216708,0.15241959999034338,0.0615749222558402
2021-05-04,0.03957144783870524,0.030216363536861156,0.03337562191109215,0.044352613776520326,0.2628871305474808,0.11959602043693979,0.12760570447667377,0.12797530029048726,0.15262709157326576,0.061792705611973725
2021-05-05,0.0394821624380848,0.030162923856018632,0.033347303753333925,0.04430737868953055,0.26243384799747516,0.11961012218738624,0.12762552486177167,0.1278533252684684,0.153394730783559,0.061782680164371655
2021-05-06,0.03988815668369817,0.03044239527741979,0.033184368329048454,0.044601180076322536,0.2609674837906456,0.11873106164440983,0.12978395550090635,0.1260469114191265,0.15445280491191926,0.061901682366503515
2021-05-07,0.039792547954592895,0.030432547307985006,0.033190098384114186,0.04445258671240318,0.2604209296673003,0.11916018884416167,0.12975836682402844,0.12587578537573343,0.15512849835635248,0.06178845057332836
2021-05-10,0.03962224457264058,0.0303285154610666,0.032965188556286995,0.04407892176909295,0.25883980270047185,0.11988468230633995,0.13031737308171792,0.12502414113382315,0.15745438508108756,0.0614847453374724
2021-05-11,0.039508328151456246,0.030178356873395182,0.03286779442065875,0.04403869237903087,0.25834851132803527,0.11926146022861431,0.13041605698936576,0.12489846685704636,0.15922118910487248,0.06126114366752485
2021-05-12,0.039418971932583646,0.030189057101666486,0.03331757302111156,0.04410966520255632,0.2578198561553728,0.11912302511389322,0.13037870059182757,0.12498417093847103,0.15943586065514417,0.061223119287373166
2021-05-13,0.039368624576618265,0.03006068850223212,0.03342705513646275,0.044356883431666376,0.257685838106057,0.11916998694277035,0.13091888750513345,0.12525340995930384,0.15937634958361166,0.060382276256144035
2021-05-14,0.03936956093013273,0.029973660746801304,0.03322992792653513,0.04335563292800988,0.2571517184701224,0.11863300134908089,0.13372529530554816,0.12482429415212834,0.15990138838024345,0.059835519811397786
2021-05-17,0.03931155252083665,0.029986604709356546,0.033187561519313645,0.04360558722481192,0.2575987258178646,0.1183997687137246,0.13423547828512228,0.12477191910228703,0.1594527370894034,0.05945006501727925
2021-05-18,0.03928434474381632,0.029974293793253278,0.033174169144302455,0.04336171599236538,0.2575033913215534,0.1183219924415631,0.1348777402923637,0.12472446479037548,0.15935782872523513,0.05942005875517169
2021-05-19,0.039250854367759706,0.029918020523771502,0.03301223990562142,0.04348323516075503,0.2577404122216059,0.11879366284971908,0.13477350086110815,0.12455736561690144,0.15923372238573832,0.05923698610701935
2021-05-20,0.03934664220380158,0.029991285178630717,0.03336792035973694,0.04301662347387133,0.25873313622643784,0.1188774810654248,0.13505914587002563,0.12285222686139173,0.15939021221405092,0.059365326546628475
2021-05-21,0.03929269768944463,0.02991719834815117,0.03346641064019952,0.042871218000494385,0.25780071190912474,0.11824540234375473,0.13677352560938996,0.12279146919508895,0.1598668611856388,0.05897450507871305
2021-05-24,0.039137810000549354,0.02970488991433037,0.03339447439138042,0.04243873039886926,0.25810919906850627,0.11701345322162532,0.13908551652652312,0.12200662228947215,0.16074282563879766,0.05836647854994622
2021-05-25,0.039117532016036356,0.029677466560731624,0.033380637108492164,0.04242477278075675,0.25795972702431774,0.11697442987394757,0.13912742019215482,0.12239806319204485,0.16069697433999924,0.05824297691151868
2021-05-26,0.039256482019927916,0.029753032445582812,0.03313422849511867,0.04211955650547142,0.2574750127694265,0.11622508479026625,0.14247422798447223,0.12145065829695291,0.16030377813891508,0.05780793855386619
2021-05-27,0.039191636362751386,0.029735296241533364,0.03303433965944417,0.04199789870071181,0.2570819935555407,0.11616293978775276,0.14245572260068756,0.12083894730872717,0.16187040114366355,0.05763082463918767
2021-05-28,0.03922755758396394,0.02977607241159229,0.03301763066116121,0.0417911277029378,0.2567314003199146,0.11604186670551257,0.14296758107829688,0.12110631550217217,0.16173572157750596,0.05760472645694251
2021-05-31,0.03914068814328194,0.029733675150388043,0.032926449970772056,0.041693399971650294,0.2563484999993365,0.11592832091183826,0.1431144037476091,0.12228670204774186,0.16136791312337007,0.05745994693401195
2021-06-01,0.04093178065672501,0.031086742761162096,0.032244152337627674,0.04089837946162212,0.25619045243057836,0.11295261758256887,0.15126968477585995,0.1192012504024436,0.15906765815729712,0.05615728143411516
2021-06-02,0.04090761684776201,0.031137727046650042,0.03218317121171929,0.040704262926297766,0.25577025056511926,0.11271317892026293,0.15118447462047577,0.12016015758158348,0.15911414728894974,0.05612501299117982
2021-06-03,0.04087600231627504,0.03115865883395934,0.032495665146320574,0.04067670920775512,0.2554204147485124,0.11263471515762187,0.15105055391606856,0.12009113055743352,0.15951161993735788,0.056084530178695774
2021-06-04,0.04086722295853229,0.030865054678699815,0.03235730949227771,0.03983192428965861,0.25168092451642293,0.11170397115790216,0.15924715641991727,0.11773193053846401,0.16047260686584366,0.055241899082281554
2021-06-07,0.0409695438881755,0.030952506641967262,0.03246381511617893,0.03972036773429624,0.25164548137802306,0.11122898419139852,0.15975438796707456,0.11734228653237865,0.16053809555808515,0.055384530992422173
2021-06-08,0.04090101091305127,0.030899038866369567,0.032405207621460104,0.039588119706623605,0.2515764069478108,0.11104651820285565,0.1606466683934933,0.11739139212853508,0.16025415884159286,0.055291478378207796
2021-06-09,0.04094619684573576,0.030956433010623507,0.03244440255689743,0.0396338433847251,0.2509145804987581,0.1109896020541137,0.16082281794242823,0.11751549418784635,0.1602318690156541,0.055544760503217626
2021-06-10,0.04100956316478001,0.03101869452333483,0.032490876695957766,0.03970996516592643,0.25034800245420075,0.11087446246242104,0.1610643009063654,0.11778121672924385,0.15997799071018176,0.0557249271875881
2021-06-11,0.04111284704394134,0.03107032473487676,0.0326595009405926,0.03979092396651253,0.2504073803304042,0.11075974838261712,0.16133207099649796,0.11664205156370779,0.1604042849004895,0.055820867140360164
2021-06-14,0.041627478702125964,0.03143220114896787,0.03252104644745957,0.03997752150837617,0.24897684294193162,0.11028582237146879,0.16329060705203968,0.11572275207697345,0.1597070747112764,0.05645865303938035
2021-06-15,0.04161576262859502,0.03146748826477771,0.032527394887460176,0.039878449283094454,0.24832297093064434,0.10995951337011456,0.1647355902382474,0.11560340478392418,0.15927313996977274,0.056616285643369305
2021-06-16,0.04185930697336698,0.031789449140746474,0.03245041683918468,0.03967471053518579,0.24767428424724044,0.10978166614990939,0.16538431910310342,0.11514706261198512,0.1586613297181886,0.05757745468108914
2021-06-17,0.041955850846255374,0.031944469744277615,0.03249725311431956,0.04001051774175291,0.24768052220772827,0.10981465960256254,0.16807132752478363,0.11082673364545864,0.15888006509549898,0.05831860047736247
2021-06-18,0.042170370001310055,0.032148560396777916,0.03254102798445703,0.038474920661740665,0.2480616734433034,0.10937092719628845,0.16829045985947913,0.11097235887729866,0.15919913252457768,0.058770569054767165
2021-06-21,0.0419322552820393,0.03198115780061445,0.03251877397465605,0.038366565053835414,0.249803302093348,0.10860227828219908,0.16847453533501422,0.1108552624764734,0.15873729973015385,0.058728569971666124
2021-06-22,0.041857012913988224,0.03176438260426036,0.03265717018793333,0.038229088668907896,0.2500347551499027,0.10801013217580088,0.16952530336506458,0.11072011977854625,0.15882200851297237,0.0583800266426235
2021-06-23,0.041885365627104765,0.03179866432126005,0.032741164832588265,0.03828040492995117,0.25031282909986297,0.10813413230332498,0.1697758163739457,0.10957761865025392,0.15904174935279453,0.05845225450891359
2021-06-24,0.04206087628872002,0.03178591696651352,0.03299853128502645,0.0381139727118095,0.24918837429191573,0.10773548837942898,0.17096598389897064,0.10936897427071514,0.15950215369053516,0.05827972821636499
2021-06-25,0.04216040636366001,0.03185941035923787,0.0330291811066069,0.03811990917046211,0.24914382125829038,0.10784384253818922,0.17091583695555615,0.10916774578188167,0.159424894432311,0.05833495203380466
2021-06-28,0.04219929564655611,0.031907378724291086,0.033183507675408494,0.03814734242308551,0.2484559372990834,0.10774818606371145,0.1711675925285161,0.10924263612328969,0.15953401344003104,0.05841411007602705
2021-06-29,0.04223299345596002,0.031946914660570945,0.03323413360089163,0.03819072079895921,0.24805280153824688,0.10775794231210256,0.1714600613350578,0.10920792102223349,0.15947315537402837,0.05844335590194904
2021-06-30,0.04223207635830602,0.03198423369663968,0.03328788816071041,0.038174495638158126,0.2478798372937963,0.10772979705014736,0.17147340989181115,0.1091665765930173,0.15958665068504418,0.05848503463236937
2021-07-01,0.042198365449629335,0.03206595948060546,0.03324990566056419,0.037958920728707504,0.24772709524994097,0.1076076328811428,0.17214183925792537,0.10894564231977653,0.15959630478372108,0.05850833418798669
2021-07-02,0.042162238433636486,0.03211370434305445,0.03328932178713787,0.03794622149654294,0.24821676988682814,0.10753800493261052,0.17195255964006606,0.10879005699149852,0.15949275523253154,0.058498367256093545
2021-07-05,0.04220960621113093,0.032119581494233114,0.03317096046573113,0.03791868929051642,0.24683220314459206,0.10726665538087642,0.17425692737441992,0.10829846316594427,0.15951945782791105,0.058407455644644835
2021-07-06,0.04220992986575297,0.03208100584585761,0.03342967120579692,0.03787047704071836,0.24726284722554817,0.1072412144195363,0.17407844603172948,0.10813740329790897,0.1593877648662257,0.058301240200925475
2021-07-07,0.04238023721037753,0.03220753296663301,0.03357879050444371,0.037352675628408126,0.24589466190946052,0.10707551503149226,0.17475174670885182,0.10804339288212857,0.16017226860316403,0.05854317855504053
2021-07-08,0.04234637081483672,0.032169510200357986,0.03352712058359957,0.03725745244885326,0.24464660297800475,0.10692164311701144,0.17639126397234592,0.1078103454702345,0.16043994727858155,0.05848974313617429
2021-07-09,0.04189766253119658,0.03192406726095266,0.033336112890680676,0.03724574883061293,0.24282256807837113,0.1066117232610254,0.17904699435379906,0.10730052850826688,0.1616608822105978,0.05815371207449686
2021-07-12,0.04182037858999624,0.03186351379542385,0.033402077353663774,0.03721058167211453,0.24203189231634345,0.10615206436909626,0.1797723514676539,0.10735228093534294,0.16219851742507996,0.0581963420752851
2021-07-13,0.041901596418631296,0.03196835853743155,0.03336713397041211,0.037205718979455196,0.24183172370201578,0.10619878657691775,0.1797787010598564,0.10717348884051638,0.16224012594463508,0.05833436597012843
2021-07-14,0.04205005721892319,0.03197575948561687,0.033522088022541446,0.037173014394186625,0.24201750820568455,0.10587532048666433,0.17963355043357793,0.1071385340289578,0.16228663840406957,0.058327529319777686
2021-07-15,0.04213757919972314,0.032043684925071855,0.03365485253562318,0.037227777597487056,0.24189940834292545,0.10550029084715604,0.1797916795259109,0.10708548945687897,0.16220059155627542,0.05845864601294802
2021-07-16,0.04219240514809669,0.032119074593489574,0.033704284861459675,0.0372567269274832,0.24196708417203996,0.10545539504349143,0.17979289818055572,0.1068027489491889,0.16213480531302507,0.058574576811169725
2021-07-19,0.04213242754279515,0.03213514218992365,0.03363130172762532,0.03723953438826102,0.24154598677346303,0.10529661672841092,0.1804527944632291,0.10679698866880356,0.16219382073409827,0.05857538678338996
