gamma,regime_source,rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.02,altdataonly_gmm,2018-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.02,altdataonly_gmm,2018-06-01,RSDR-CVaR,0.12916187474265586,0.0,0.12916187474265586,0.0,0.09586687680140912,0.12916187474265586,0.12916187474265586,0.12916187474265586,0.12916187474265586,0.12916187474265586
0.02,altdataonly_gmm,2018-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.02,altdataonly_gmm,2018-07-01,DR-CVaR,0.13142239050151208,0.0,0.10447147857660555,0.0,0.10699417841432184,0.13142239050151208,0.13142239050151208,0.13142239050151208,0.13142239050151208,0.13142239050151208
0.02,altdataonly_gmm,2018-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.20244667123503973,0.4136831677409133,0.38387016102404703,0.0,0.0
0.02,altdataonly_gmm,2018-07-01,RSDR-CVaR,0.11111111111111135,0.11111111111111135,0.11111111111111119,0.0,0.11111111111111138,0.11111111111111026,0.1111111111111113,0.11111111111110901,0.11111111111111084,0.11111111111111135
0.02,altdataonly_gmm,2018-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.02,altdataonly_gmm,2018-08-01,DR-CVaR,0.1314223905015158,0.0,0.10447147857660585,0.0,0.10699417841431674,0.13142239050151305,0.131422390501514,0.13142239050151322,0.131422390501514,0.131422390501514
0.02,altdataonly_gmm,2018-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.20244667123503973,0.4136831677409133,0.38387016102404703,0.0,0.0
0.02,altdataonly_gmm,2018-08-01,RSDR-CVaR,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
0.02,altdataonly_gmm,2018-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.02,altdataonly_gmm,2018-09-01,DR-CVaR,0.1314223905015158,0.0,0.10447147857660585,0.0,0.10699417841431674,0.13142239050151305,0.131422390501514,0.13142239050151322,0.131422390501514,0.131422390501514
0.02,altdataonly_gmm,2018-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6440931624731082,0.3559068375268918,0.0,0.0
0.02,altdataonly_gmm,2018-09-01,RSDR-CVaR,0.11111111111111077,0.11111111111111115,0.11111111111111067,0.0,0.11111111111111091,0.11111111111110986,0.1111111111111109,0.11111111111111124,0.11111111111111045,0.1111111111111109
