gamma,rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.06,2014-08-01,DR_CVaR_l1,0.09999999999999998,0.1,0.10000000000000024,0.09999999999999999,0.09999999999999991,0.10000000000000013,0.09999999999999998,0.0999999999999998,0.09999999999999998,0.1
0.06,2014-08-01,RSDR_CVaR_l1,0.09999999999999984,0.1000000000000001,0.09999999999999994,0.1000000000000001,0.10000000000000006,0.09999999999999944,0.1000000000000019,0.09999999999999726,0.10000000000000292,0.10000000000000017
0.06,2014-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2014-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2014-09-01,DR_CVaR_l1,0.10000000000000006,0.09999999999999994,0.10000000000000002,0.10000000000000009,0.10000000000000012,0.09999999999999976,0.10000000000000006,0.09999999999999978,0.10000000000000006,0.10000000000000006
0.06,2014-09-01,RSDR_CVaR_l1,0.09999999999999998,0.09999999999999998,0.10000000000000002,0.10000000000000016,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
0.06,2014-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2014-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2014-10-01,DR_CVaR_l1,0.10000000000000006,0.09999999999999994,0.10000000000000002,0.10000000000000009,0.10000000000000012,0.09999999999999976,0.10000000000000006,0.09999999999999978,0.10000000000000006,0.10000000000000006
0.06,2014-10-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2014-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2014-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.06,2014-11-01,DR_CVaR_l1,0.10000000000000006,0.09999999999999994,0.10000000000000002,0.10000000000000009,0.10000000000000012,0.09999999999999976,0.10000000000000006,0.09999999999999978,0.10000000000000006,0.10000000000000006
0.06,2014-11-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1
0.06,2014-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2014-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.06,2014-12-01,DR_CVaR_l1,0.10000000000000006,0.09999999999999994,0.10000000000000002,0.10000000000000009,0.10000000000000012,0.09999999999999976,0.10000000000000006,0.09999999999999978,0.10000000000000006,0.10000000000000006
0.06,2014-12-01,RSDR_CVaR_l1,0.10000000000000009,0.10000000000000012,0.10000000000000024,0.1000000000000002,0.1000000000000002,0.10000000000000017,0.0999999999999955,0.10000000000000026,0.10000000000000188,0.10000000000000196
0.06,2015-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.8189479453931929,0.18105205460680707,0.0,0.0
0.06,2015-01-01,DR_CVaR_l1,0.10000000000000002,0.10000000000000002,0.09999999999999988,0.10000000000000042,0.09999999999999987,0.10000000000000002,0.10000000000000002,0.10000000000000014,0.10000000000000002,0.10000000000000002
0.06,2015-01-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2015-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.06,2015-02-01,DR_CVaR_l1,0.1,0.1,0.10000000000000014,0.10000000000000002,0.1,0.1,0.1,0.09999999999999984,0.1,0.1
0.06,2015-02-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1
0.06,2015-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2015-03-01,DR_CVaR_l1,0.1,0.1,0.10000000000000014,0.10000000000000002,0.1,0.1,0.1,0.09999999999999984,0.1,0.1
0.06,2015-03-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999
0.06,2015-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.06,2015-04-01,DR_CVaR_l1,0.10000000000000002,0.10000000000000002,0.09999999999999988,0.10000000000000042,0.09999999999999987,0.10000000000000002,0.10000000000000002,0.10000000000000014,0.10000000000000002,0.10000000000000002
0.06,2015-04-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2015-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2015-05-01,DR_CVaR_l1,0.1,0.1,0.10000000000000002,0.10000000000000019,0.09999999999999971,0.1,0.1,0.1,0.1,0.1
0.06,2015-05-01,RSDR_CVaR_l1,0.10000000000000024,0.1000000000000001,0.09999999999999988,0.10000000000000013,0.09999999999999999,0.10000000000000038,0.0999999999999995,0.09999999999999934,0.10000000000000045,0.09999999999999988
0.06,2015-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2015-06-01,DR_CVaR_l1,0.1,0.1,0.10000000000000002,0.10000000000000019,0.09999999999999971,0.1,0.1,0.1,0.1,0.1
0.06,2015-06-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2015-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6702701622572137,0.0,0.3297298377427863,0.0
0.06,2015-07-01,DR_CVaR_l1,0.1,0.1,0.10000000000000002,0.10000000000000019,0.09999999999999971,0.1,0.1,0.1,0.1,0.1
0.06,2015-07-01,RSDR_CVaR_l1,0.09999999999999983,0.09999999999999983,0.09999999999999937,0.09999999999999998,0.09999999999999983,0.09999999999999983,0.09999999999999828,0.09999999999999983,0.0999999999999999,0.10000000000000117
0.06,2015-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.510273860012493,0.0,0.489726139987507,0.0
0.06,2015-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2015-08-01,DR_CVaR_l1,0.1,0.1,0.10000000000000006,0.0999999999999999,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2015-08-01,RSDR_CVaR_l1,0.09999999999999987,0.0999999999999995,0.09999999999999898,0.09999999999999987,0.0999999999999999,0.09999999999999987,0.09999999999999987,0.1000000000000009,0.10000000000000119,0.10000000000000014
0.06,2015-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2015-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7267950578199887,0.27320494218001135,0.0,0.0
0.06,2015-09-01,DR_CVaR_l1,0.1,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.06,2015-09-01,RSDR_CVaR_l1,0.09999999999999996,0.10000000000000005,0.09999999999999991,0.10000000000000003,0.1,0.10000000000000002,0.1,0.1,0.1,0.1
0.06,2015-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2015-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
0.06,2015-10-01,DR_CVaR_l1,0.10000000000000012,0.09999999999999998,0.09999999999999995,0.09999999999999992,0.10000000000000006,0.1,0.1,0.1,0.1,0.1
0.06,2015-10-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.06,2015-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2015-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2015-11-01,DR_CVaR_l1,0.10000000000000012,0.09999999999999998,0.09999999999999995,0.09999999999999992,0.10000000000000006,0.1,0.1,0.1,0.1,0.1
0.06,2015-11-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2015-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2015-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.06,2015-12-01,DR_CVaR_l1,0.10000000000000012,0.09999999999999998,0.09999999999999995,0.09999999999999992,0.10000000000000006,0.1,0.1,0.1,0.1,0.1
0.06,2015-12-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2016-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2016-01-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.06,2016-01-01,RSDR_CVaR_l1,0.10000000000000452,0.09999999999999964,0.09999999999999917,0.09999999999999962,0.10000000000000045,0.09999999999999964,0.09999999999999964,0.09999999999999853,0.1000000000000011,0.10000000000001281
0.06,2016-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
0.06,2016-02-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.06,2016-02-01,RSDR_CVaR_l1,0.10000000000000023,0.10000000000000023,0.09999999999999826,0.10000000000000031,0.10000000000000023,0.10000000000000023,0.09999999999999923,0.09999999999999735,0.10000000000000044,0.10000000000000003
0.06,2016-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.06,2016-03-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.06,2016-03-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2016-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.06,2016-04-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.06,2016-04-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1
0.06,2016-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.06,2016-05-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.06,2016-05-01,RSDR_CVaR_l1,0.09999999999999991,0.09999999999999991,0.09999999999999887,0.09999999999999999,0.1000000000000011,0.10000000000000181,0.09999999999999991,0.10000000000000099,0.0999999999999999,0.09999999999999969
0.06,2016-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2016-06-01,DR_CVaR_l1,0.10000000000000024,0.09999999999999998,0.09999999999999996,0.10000000000000006,0.09999999999999999,0.09999999999999948,0.1,0.1000000000000002,0.1,0.1
0.06,2016-06-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2016-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.06,2016-07-01,DR_CVaR_l1,0.09999999999999981,0.09999999999999996,0.10000000000000006,0.10000000000000003,0.10000000000000003,0.09999999999999973,0.10000000000000002,0.10000000000000028,0.10000000000000002,0.10000000000000002
0.06,2016-07-01,RSDR_CVaR_l1,0.09999999999999998,0.10000000000000296,0.09999999999999719,0.10000000000000009,0.09999999999999967,0.10000000000000156,0.0999999999999997,0.09999999999999752,0.09999999999999998,0.09999999999999998
0.06,2016-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.06,2016-08-01,DR_CVaR_l1,0.09999999999999981,0.09999999999999996,0.10000000000000006,0.10000000000000003,0.10000000000000003,0.09999999999999973,0.10000000000000002,0.10000000000000028,0.10000000000000002,0.10000000000000002
0.06,2016-08-01,RSDR_CVaR_l1,0.10000000000000045,0.10000000000000016,0.09999999999999999,0.10000000000000012,0.10000000000000016,0.10000000000000017,0.10000000000000012,0.10000000000000016,0.09999999999999992,0.1000000000000002
0.06,2016-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2016-09-01,DR_CVaR_l1,0.09999999999999981,0.09999999999999996,0.10000000000000006,0.10000000000000003,0.10000000000000003,0.09999999999999973,0.10000000000000002,0.10000000000000028,0.10000000000000002,0.10000000000000002
0.06,2016-09-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1
0.06,2016-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2016-10-01,DR_CVaR_l1,0.1,0.1,0.10000000000000003,0.09999999999999992,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.06,2016-10-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2016-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-11-01,DR_CVaR_l1,0.1,0.1,0.10000000000000003,0.09999999999999992,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.06,2016-11-01,RSDR_CVaR_l1,0.1000000000000002,0.0999999999999993,0.0999999999999995,0.0999999999999998,0.09999999999999976,0.09999999999999958,0.10000000000000073,0.09999999999999977,0.09999999999999992,0.09999999999999977
0.06,2016-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2016-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.16728282661075253,0.0,0.8327171733892474,0.0
0.06,2016-12-01,DR_CVaR_l1,0.1,0.1,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.06,2016-12-01,RSDR_CVaR_l1,0.1,0.09999999999999998,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-01-01,DR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-01-01,RSDR_CVaR_l1,0.09999999999999958,0.09999999999999973,0.09999999999999962,0.09999999999999995,0.10000000000000031,0.09999999999999887,0.1000000000000019,0.0999999999999997,0.09999999999999994,0.09999999999999994
0.06,2017-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-02-01,DR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-02-01,RSDR_CVaR_l1,0.10000000000000021,0.10000000000000021,0.09999999999999727,0.10000000000000014,0.10000000000000019,0.10000000000000017,0.10000000000000021,0.10000000000000042,0.10000000000000021,0.10000000000000074
0.06,2017-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-03-01,DR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-03-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.09999999999999995,0.1,0.1,0.1,0.1,0.1
0.06,2017-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-04-01,DR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-04-01,RSDR_CVaR_l1,0.09999999999999985,0.1,0.09999999999999991,0.0999999999999999,0.09999999999999919,0.09999999999999536,0.10000000000000632,0.09999999999999985,0.09999999999999985,0.09999999999999985
0.06,2017-05-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-05-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-05-01,DR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-05-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-06-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-06-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-06-01,DR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-06-01,RSDR_CVaR_l1,0.09999999999999656,0.10000000000000102,0.10000000000000112,0.09999999999999515,0.10000000000000102,0.1000000000000016,0.10000000000000102,0.10000000000000109,0.10000000000000038,0.10000000000000102
0.06,2017-07-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-07-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6751136363636364,0.3248863636363636,0.0,0.0
0.06,2017-07-01,DR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-07-01,RSDR_CVaR_l1,0.10000000000000167,0.09999999999999894,0.09999999999999909,0.09999999999999759,0.10000000000001291,0.09999999999999935,0.09999999999999935,0.09999999999999752,0.09999999999999894,0.09999999999999894
0.06,2017-08-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-08-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-08-01,DR_CVaR_l1,0.09999999999999995,0.09999999999999992,0.09999999999999998,0.10000000000000002,0.09999999999999992,0.1,0.10000000000000249,0.09999999999999809,0.09999999999999953,0.09999999999999996
0.06,2017-08-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-09-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-09-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7817057271804796,0.1459673187022619,0.07232695411725851,0.0
0.06,2017-09-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-09-01,RSDR_CVaR_l1,0.1,0.1,0.09999999999999998,0.09999999999999995,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-10-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-10-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-10-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-10-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-11-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-11-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2017-11-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-11-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-12-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2017-12-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7267950578199887,0.27320494218001135,0.0,0.0
0.06,2017-12-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2017-12-01,RSDR_CVaR_l1,0.10000000000000027,0.10000000000000027,0.10000000000000027,0.09999999999999781,0.10000000000000027,0.10000000000000045,0.10000000000000027,0.10000000000000013,0.10000000000000027,0.09999999999999955
0.06,2018-01-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.06,2018-01-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.7875893220778258,0.21241067792217416,0.0,0.0
0.06,2018-01-01,DR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.06,2018-01-01,RSDR_CVaR_l1,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.06,2018-02-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.06,2018-02-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6440931624731082,0.3559068375268918,0.0,0.0
0.06,2018-02-01,DR_CVaR_l1,0.1,0.10000000000000006,0.10000000000000159,0.10000000000000005,0.10000000000000002,0.09999999999999756,0.10000000000000059,0.09999999999999905,0.10000000000000002,0.09999999999999999
0.06,2018-02-01,RSDR_CVaR_l1,0.10000000000000049,0.09999999999999949,0.09999999999999956,0.09999999999999948,0.1,0.10000000000000007,0.10000000000000049,0.09999999999999891,0.09999999999999988,0.09999999999999988
0.06,2018-03-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.06,2018-03-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.20321253519322235,0.5691065030512052,0.2276809617555724,0.0,0.0
0.06,2018-03-01,DR_CVaR_l1,0.10000000000000375,0.09999999999999756,0.09999999999999769,0.09999999999999751,0.0999999999999976,0.0999999999999983,0.09999999999999763,0.10000000000000026,0.10000000000000105,0.09999999999999847
0.06,2018-03-01,RSDR_CVaR_l1,0.10000000000000037,0.10000000000000012,0.10000000000000019,0.10000000000000035,0.10000000000000012,0.10000000000000013,0.09999999999999996,0.09999999999999834,0.09999999999999715,0.09999999999999938
0.06,2018-04-01,SAA_CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.06,2018-04-01,RS_CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
