rebalance_month,strategy,var_v,objective,theta_used,max_weight,herfindahl,effective_n_assets,solver,dual_norm,prev_month,prev_hard_regime
2016-12-01,RSDR_CVaR_l1,0.1099919999999998,0.1473750743169053,0.0036941230390474564,0.33333333333333354,0.3333333333333332,3.0000000000000013,linprog-highs,0.33333333333333304,2016-11-01,Crisis
2017-01-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-12-01,Steady_State
2017-01-01,RS_CVaR,0.046378272872005626,0.05733821345508844,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2016-12-01,Steady_State
2017-01-01,DR_CVaR_l1,0.05891810040883784,0.09554902452043632,0.0030977893312706785,0.22153403003322858,0.2039127196660424,4.904058960312764,linprog-highs,0.22153403003322858,2016-12-01,Steady_State
2017-01-01,RSDR_CVaR_l1,0.05839753676805716,0.08045411499093436,0.003396468703027253,0.16571559381386747,0.16480251162306414,6.067868688113184,linprog-highs,0.16571559381386744,2016-12-01,Steady_State
2017-02-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-01-01,Steady_State
2017-02-01,RS_CVaR,0.046378272872005626,0.05748749979783017,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-01-01,Steady_State
2017-02-01,DR_CVaR_l1,0.05891810040883784,0.09554902452043632,0.0030977893312706785,0.22153403003322858,0.2039127196660424,4.904058960312764,linprog-highs,0.22153403003322858,2017-01-01,Steady_State
2017-02-01,RSDR_CVaR_l1,0.058397536768057166,0.08057465287521737,0.003396807295995788,0.1657155938138675,0.16480251162306417,6.067868688113183,linprog-highs,0.16571559381386747,2017-01-01,Steady_State
2017-03-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-02-01,Steady_State
2017-03-01,RS_CVaR,0.046378272872005626,0.05750231609647599,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-02-01,Steady_State
2017-03-01,DR_CVaR_l1,0.05891810040883784,0.09554902452043632,0.0030977893312706785,0.22153403003322858,0.2039127196660424,4.904058960312764,linprog-highs,0.22153403003322858,2017-02-01,Steady_State
2017-03-01,RSDR_CVaR_l1,0.05839753676805714,0.08048651177627078,0.0033949805540714876,0.16571559381386744,0.16480251162306414,6.067868688113184,linprog-highs,0.16571559381386744,2017-02-01,Steady_State
2017-04-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-03-01,Steady_State
2017-04-01,RS_CVaR,0.046378272872005626,0.057469201512863735,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-03-01,Steady_State
2017-04-01,DR_CVaR_l1,0.05891810040883784,0.09554902452043632,0.0030977893312706785,0.22153403003322858,0.2039127196660424,4.904058960312764,linprog-highs,0.22153403003322858,2017-03-01,Steady_State
2017-04-01,RSDR_CVaR_l1,0.05839753676805714,0.08045992279958636,0.0033948992291713592,0.16571559381386744,0.16480251162306414,6.067868688113184,linprog-highs,0.16571559381386744,2017-03-01,Steady_State
2017-05-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-04-01,Steady_State
2017-05-01,RS_CVaR,0.046378272872005626,0.057398432887319384,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-04-01,Steady_State
2017-05-01,DR_CVaR_l1,0.05891810040883784,0.09554902452043632,0.0030977893312706785,0.22153403003322858,0.2039127196660424,4.904058960312764,linprog-highs,0.22153403003322858,2017-04-01,Steady_State
2017-05-01,RSDR_CVaR_l1,0.05839753676805715,0.08040310183005031,0.0033947254345318813,0.16571559381386747,0.16480251162306414,6.067868688113184,linprog-highs,0.1657155938138674,2017-04-01,Steady_State
2017-06-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-05-01,Steady_State
2017-06-01,RS_CVaR,0.046378272872005626,0.057377795706191,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-05-01,Steady_State
2017-06-01,DR_CVaR_l1,0.05891810040883792,0.09554902452043637,0.0030977893312706785,0.22153403003322844,0.20391271966604277,4.904058960312756,linprog-highs,0.22153403003322844,2017-05-01,Steady_State
2017-06-01,RSDR_CVaR_l1,0.05839753676805716,0.0803865324247707,0.0033946747542262074,0.16571559381386744,0.1648025116230641,6.067868688113185,linprog-highs,0.16571559381386744,2017-05-01,Steady_State
2017-07-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-06-01,Steady_State
2017-07-01,RS_CVaR,0.049206117613636365,0.0612321569469371,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2017-06-01,Steady_State
2017-07-01,DR_CVaR_l1,0.058918100408838006,0.09554902452043666,0.0030977893312706785,0.2215340300332278,0.20391271966604185,4.904058960312777,linprog-highs,0.2215340300332263,2017-06-01,Steady_State
2017-07-01,RSDR_CVaR_l1,0.058558895149044075,0.08370255561387979,0.0034049334456926704,0.1721808377076053,0.16757884913472806,5.967340181433229,linprog-highs,0.17218083770760456,2017-06-01,Steady_State
2017-08-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-07-01,Steady_State
2017-08-01,RS_CVaR,0.046378272872005626,0.057854668457345146,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-07-01,Steady_State
2017-08-01,DR_CVaR_l1,0.058918100408837874,0.09554902452043623,0.0030977893312706785,0.2215340300332308,0.20391271966604338,4.9040589603127405,linprog-highs,0.22153403003322747,2017-07-01,Steady_State
2017-08-01,RSDR_CVaR_l1,0.05839753676805715,0.08072250334160144,0.0033935546893233293,0.16571559381386744,0.1648025116230641,6.067868688113185,linprog-highs,0.16571559381386744,2017-07-01,Steady_State
2017-09-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-08-01,WOI
2017-09-01,RS_CVaR,0.05745048208422443,0.07432873152764152,0.0,0.7817057271804796,0.63760149032777,1.5683777644339143,linprog-highs,0.7817057271804796,2017-08-01,WOI
2017-09-01,DR_CVaR_l1,0.05891810040883792,0.09554902452043637,0.0030977893312706785,0.22153403003322844,0.2039127196660428,4.904058960312755,linprog-highs,0.22153403003322844,2017-08-01,WOI
2017-09-01,RSDR_CVaR_l1,0.0612398,0.09518614722885803,0.003443994884701041,0.2,0.20000000000000004,4.999999999999999,linprog-highs,0.2,2017-08-01,WOI
2017-10-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-09-01,Steady_State
2017-10-01,RS_CVaR,0.046378272872005626,0.05757952393741257,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-09-01,Steady_State
2017-10-01,DR_CVaR_l1,0.05891810040883792,0.09554902452043637,0.0030977893312706785,0.22153403003322844,0.2039127196660428,4.904058960312755,linprog-highs,0.22153403003322844,2017-09-01,Steady_State
2017-10-01,RSDR_CVaR_l1,0.05839753676805715,0.08044656882184116,0.003393326086161249,0.16571559381386752,0.16480251162306417,6.067868688113183,linprog-highs,0.16571559381386744,2017-09-01,Steady_State
2017-11-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-10-01,Steady_State
2017-11-01,RS_CVaR,0.046378272872005626,0.057844182030497224,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-10-01,Steady_State
2017-11-01,DR_CVaR_l1,0.05891810040883792,0.09554902452043637,0.0030977893312706785,0.22153403003322844,0.2039127196660428,4.904058960312755,linprog-highs,0.22153403003322844,2017-10-01,Steady_State
2017-11-01,RSDR_CVaR_l1,0.05839753676805715,0.08055629943731313,0.0033921961445486054,0.1657155938138674,0.1648025116230641,6.067868688113185,linprog-highs,0.1657155938138674,2017-10-01,Steady_State
2017-12-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-11-01,WOI
2017-12-01,RS_CVaR,0.052841130391768895,0.07240052895686103,0.0,0.7267950578199887,0.6028719965031439,1.6587269035555297,linprog-highs,0.7267950578199887,2017-11-01,WOI
2017-12-01,DR_CVaR_l1,0.05891810040883792,0.09554902452043637,0.0030977893312706785,0.22153403003322844,0.2039127196660428,4.904058960312755,linprog-highs,0.22153403003322844,2017-11-01,WOI
2017-12-01,RSDR_CVaR_l1,0.06123979999999982,0.09306092507666079,0.003438249509177958,0.20000000000000087,0.20000000000000046,4.9999999999999885,linprog-highs,0.20000000000000018,2017-11-01,WOI
2018-01-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-12-01,Steady_State
2018-01-01,RS_CVaR,0.046378272872005626,0.05782079642450584,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-12-01,Steady_State
2018-01-01,DR_CVaR_l1,0.05891810040883792,0.09554902452043637,0.0030977893312706785,0.22153403003322844,0.2039127196660428,4.904058960312755,linprog-highs,0.22153403003322844,2017-12-01,Steady_State
2018-01-01,RSDR_CVaR_l1,0.05839753676805711,0.08053451097308713,0.0033921596270476626,0.1657155938138677,0.16480251162306436,6.067868688113176,linprog-highs,0.16571559381386752,2017-12-01,Steady_State
2018-02-01,SAA_CVaR,0.04702250493628684,0.06974023683387101,0.0,0.6444902407181623,0.541754859325585,1.8458533094559986,linprog-highs,0.6444902407181623,2018-01-01,Steady_State
2018-02-01,RS_CVaR,0.04702429258254607,0.056166013670316706,0.0,0.6440931624731082,0.5415256789430031,1.8466344974662827,linprog-highs,0.6440931624731082,2018-01-01,Steady_State
2018-02-01,DR_CVaR_l1,0.050035500000000004,0.0943071549896868,0.0030977893312706785,0.2500000000000022,0.24999999999999944,4.000000000000009,linprog-highs,0.25000000000000033,2018-01-01,Steady_State
2018-02-01,RSDR_CVaR_l1,0.03815109076521875,0.0787942349626291,0.003391267356224709,0.21355750064461737,0.203676116474576,4.909755828562381,linprog-highs,0.21355750064461737,2018-01-01,Steady_State
2018-03-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-02-01,Steady_State
2018-03-01,RS_CVaR,0.05307009212507787,0.05977962843698284,0.0,0.5691065030512052,0.41701616662077057,2.3979885674537598,linprog-highs,0.5691065030512052,2018-02-01,Steady_State
2018-03-01,DR_CVaR_l1,0.05003550000000021,0.09430715498968625,0.0030977893312706785,0.25000000000001177,0.24999999999999648,4.000000000000057,linprog-highs,0.2499999999999965,2018-02-01,Steady_State
2018-03-01,RSDR_CVaR_l1,0.04510087665978066,0.0811774707588376,0.00339377642355009,0.23486841000319109,0.22431612032301274,4.457994363311968,linprog-highs,0.23486841000319109,2018-02-01,Steady_State
2018-04-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-03-01,Inflation
2018-04-01,RS_CVaR,0.05274957014937769,0.07091419590144755,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-03-01,Inflation
2018-04-01,DR_CVaR_l1,0.05003550000000021,0.09430715498968625,0.0030977893312706785,0.25000000000001177,0.24999999999999648,4.000000000000057,linprog-highs,0.2499999999999965,2018-03-01,Inflation
2018-04-01,RSDR_CVaR_l1,0.040351999925204274,0.09290773650735698,0.003407737500426344,0.21388769423512033,0.2038573610233633,4.905390685820729,linprog-highs,0.21388769423512002,2018-03-01,Inflation
2018-05-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-04-01,Steady_State
2018-05-01,RS_CVaR,0.0422845549001379,0.05612036187857237,0.0,0.444321224179712,0.36342967443777663,2.7515639760209276,linprog-highs,0.444321224179712,2018-04-01,Steady_State
2018-05-01,DR_CVaR_l1,0.05003550000000021,0.09430715498968625,0.0030977893312706785,0.25000000000001177,0.24999999999999648,4.000000000000057,linprog-highs,0.2499999999999965,2018-04-01,Steady_State
2018-05-01,RSDR_CVaR_l1,0.04305818611790511,0.07604796726511436,0.0033826003238153148,0.18629672500695302,0.17590387276808006,5.684923158675688,linprog-highs,0.18629672500695302,2018-04-01,Steady_State
2018-06-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-05-01,Steady_State
2018-06-01,RS_CVaR,0.0422845549001379,0.05621554063426227,0.0,0.444321224179712,0.36342967443777663,2.7515639760209276,linprog-highs,0.444321224179712,2018-05-01,Steady_State
2018-06-01,DR_CVaR_l1,0.05003550000000021,0.09430715498968625,0.0030977893312706785,0.25000000000001177,0.24999999999999648,4.000000000000057,linprog-highs,0.2499999999999965,2018-05-01,Steady_State
2018-06-01,RSDR_CVaR_l1,0.04305818611790528,0.07614977064242454,0.0033829093471397257,0.18629672500695357,0.17590387276808106,5.684923158675655,linprog-highs,0.18629672500695355,2018-05-01,Steady_State
2018-07-01,SAA_CVaR,0.05402610775339991,0.07171887092306853,0.0,0.6048548471414883,0.44447692590590876,2.2498355746180847,linprog-highs,0.6048548471414883,2018-06-01,Steady_State
2018-07-01,RS_CVaR,0.03982753960058237,0.055640692025762904,0.0,0.3436514367697522,0.3334988859007769,2.99851076653228,linprog-highs,0.3436514367697522,2018-06-01,Steady_State
2018-07-01,DR_CVaR_l1,0.040408097537878586,0.0921954652353268,0.0030977893312706785,0.2256155303030422,0.21312310785411645,4.692123768599056,linprog-highs,0.22561553030303463,2018-06-01,Steady_State
2018-07-01,RSDR_CVaR_l1,0.0344374256231939,0.07271665165795972,0.0033827708409980835,0.18917421589207065,0.18186435983068616,5.49860346981118,linprog-highs,0.18917421589207065,2018-06-01,Steady_State
2018-08-01,SAA_CVaR,0.05402610775339991,0.07171887092306853,0.0,0.6048548471414883,0.44447692590590876,2.2498355746180847,linprog-highs,0.6048548471414883,2018-07-01,Steady_State
2018-08-01,RS_CVaR,0.04381597240102751,0.060158573030588414,0.0,0.40707898604011317,0.3414958511118659,2.9282932625510107,linprog-highs,0.40707898604011317,2018-07-01,Steady_State
2018-08-01,DR_CVaR_l1,0.04040809753787884,0.0921954652353263,0.0030977893312706785,0.22561553030302997,0.21312310785410812,4.69212376859924,linprog-highs,0.22561553030302994,2018-07-01,Steady_State
2018-08-01,RSDR_CVaR_l1,0.04040809753787873,0.07880101441129532,0.003398069684152049,0.22561553030303955,0.2131231078541129,4.692123768599134,linprog-highs,0.22561553030303275,2018-07-01,Steady_State
2018-09-01,SAA_CVaR,0.05402610775339991,0.07171887092306853,0.0,0.6048548471414883,0.44447692590590876,2.2498355746180847,linprog-highs,0.6048548471414883,2018-08-01,Steady_State
2018-09-01,RS_CVaR,0.04381597240102751,0.0559530146542401,0.0,0.40707898604011317,0.3414958511118659,2.9282932625510107,linprog-highs,0.40707898604011317,2018-08-01,Steady_State
2018-09-01,DR_CVaR_l1,0.04040809753787884,0.0921954652353263,0.0030977893312706785,0.22561553030302997,0.21312310785410812,4.69212376859924,linprog-highs,0.22561553030302994,2018-08-01,Steady_State
2018-09-01,RSDR_CVaR_l1,0.03928580250546285,0.07328134110740464,0.0033808169206298337,0.17447606277314254,0.1684962666931018,5.934849594153885,linprog-highs,0.17447606277314254,2018-08-01,Steady_State
2018-10-01,SAA_CVaR,0.04381597240102751,0.06916566945018322,0.0,0.40707898604011317,0.3414958511118659,2.9282932625510107,linprog-highs,0.40707898604011317,2018-09-01,Steady_State
2018-10-01,RS_CVaR,0.03982753960058237,0.055677894296058926,0.0,0.3436514367697522,0.3334988859007769,2.99851076653228,linprog-highs,0.3436514367697522,2018-09-01,Steady_State
2018-10-01,DR_CVaR_l1,0.03506613007258102,0.08512608414693326,0.0030977893312706785,0.2409597337155009,0.2335539957208948,4.281665132353527,linprog-highs,0.2409597337155009,2018-09-01,Steady_State
2018-10-01,RSDR_CVaR_l1,0.03414511171075797,0.07290459737076911,0.003378266740447893,0.20292518113329366,0.18292059036521943,5.466853119178103,linprog-highs,0.20292518113329255,2018-09-01,Steady_State
2018-11-01,SAA_CVaR,0.03413249387157904,0.0525353040531299,0.0,0.373632687979145,0.2724371179735884,3.670571790797412,linprog-highs,0.373632687979145,2018-10-01,WOI
2018-11-01,RS_CVaR,0.056098929063741206,0.05719157686507459,0.0,0.5972423623274752,0.5055926180854797,1.9778769788741883,linprog-highs,0.5972423623274752,2018-10-01,WOI
2018-11-01,DR_CVaR_l1,0.034721481725980094,0.06828852085248736,0.0030977893312706785,0.20422144509066886,0.20035641197307064,4.991105551113619,linprog-highs,0.20422144509066886,2018-10-01,WOI
2018-11-01,RSDR_CVaR_l1,0.041681772253408834,0.078708098572303,0.0034549718191959357,0.21118379043887536,0.1907962648362662,5.2411927500685636,linprog-highs,0.21118379043887536,2018-10-01,WOI
2018-12-01,SAA_CVaR,0.03413249387157904,0.0525353040531299,0.0,0.373632687979145,0.2724371179735884,3.670571790797412,linprog-highs,0.373632687979145,2018-11-01,Steady_State
2018-12-01,RS_CVaR,0.03982753960058237,0.05394787869647337,0.0,0.3436514367697522,0.3334988859007769,2.99851076653228,linprog-highs,0.3436514367697522,2018-11-01,Steady_State
2018-12-01,DR_CVaR_l1,0.03472148172598032,0.06828852085248739,0.0030977893312706785,0.20422144509067303,0.20035641197307008,4.991105551113633,linprog-highs,0.20422144509066786,2018-11-01,Steady_State
2018-12-01,RSDR_CVaR_l1,0.0347214817259801,0.07105641179336321,0.0033740484924371012,0.2042214450906687,0.20035641197307064,4.991105551113619,linprog-highs,0.2042214450906687,2018-11-01,Steady_State
2019-01-01,SAA_CVaR,0.042555452124904795,0.0580373100856964,0.0,0.46545128870945984,0.3630183657323439,2.7546815654426346,linprog-highs,0.46545128870945984,2018-12-01,Steady_State
2019-01-01,RS_CVaR,0.04369058950880239,0.05877566080942725,0.0,0.4691964544736662,0.36766746469357214,2.7198490375900883,linprog-highs,0.4691964544736662,2018-12-01,Steady_State
2019-01-01,DR_CVaR_l1,0.04168177225340875,0.07512943812887578,0.0030977893312706785,0.21118379043887425,0.19079626483626522,5.24119275006859,linprog-highs,0.21118379043887425,2018-12-01,Steady_State
2019-01-01,RSDR_CVaR_l1,0.04095392794978232,0.07815434938425618,0.0033720718078235263,0.20088890249124564,0.18293379242395302,5.466458584548875,linprog-highs,0.20088890249124564,2018-12-01,Steady_State
2019-02-01,SAA_CVaR,0.042555452124904795,0.0580373100856964,0.0,0.46545128870945984,0.3630183657323439,2.7546815654426346,linprog-highs,0.46545128870945984,2019-01-01,WOI
2019-02-01,RS_CVaR,0.04403427233890102,0.05957553214687382,0.0,0.553384210846509,0.5056997479354091,1.9774579759682338,linprog-highs,0.553384210846509,2019-01-01,WOI
2019-02-01,DR_CVaR_l1,0.03923419505070665,0.07377738215166384,0.0030977893312706785,0.19859556820804913,0.17634112740038477,5.670826849878799,linprog-highs,0.19859556820804913,2019-01-01,WOI
2019-02-01,RSDR_CVaR_l1,0.048480813498959746,0.08029959515585323,0.0034597775823278767,0.18601966303594053,0.17790282072074012,5.621046344002227,linprog-highs,0.18601966303594022,2019-01-01,WOI
2019-03-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-02-01,Steady_State
2019-03-01,RS_CVaR,0.04034560274347832,0.05138028595524441,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-02-01,Steady_State
2019-03-01,DR_CVaR_l1,0.034744114260244076,0.06430965950198556,0.0030977893312706785,0.20137099996926006,0.20003759281831424,4.999060356161444,linprog-highs,0.20137099996926006,2019-02-01,Steady_State
2019-03-01,RSDR_CVaR_l1,0.039285802505462784,0.0698372473102542,0.003370448299247983,0.17447606277314268,0.16849626669310164,5.934849594153891,linprog-highs,0.1744760627731426,2019-02-01,Steady_State
2019-04-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-03-01,Steady_State
2019-04-01,RS_CVaR,0.04034560274347832,0.051319298037640265,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-03-01,Steady_State
2019-04-01,DR_CVaR_l1,0.034744114260244076,0.06430965950198556,0.0030977893312706785,0.20137099996926006,0.20003759281831424,4.999060356161444,linprog-highs,0.20137099996926006,2019-03-01,Steady_State
2019-04-01,RSDR_CVaR_l1,0.03928580250546287,0.06979793836889729,0.0033709864168096335,0.17447606277314257,0.1684962666931019,5.934849594153882,linprog-highs,0.17447606277314257,2019-03-01,Steady_State
2019-05-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-04-01,Steady_State
2019-05-01,RS_CVaR,0.04034560274347832,0.05087788204301057,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-04-01,Steady_State
2019-05-01,DR_CVaR_l1,0.034744114260244055,0.06430965950198547,0.0030977893312706785,0.20137099996926083,0.2000375928183143,4.9990603561614435,linprog-highs,0.20137099996926006,2019-04-01,Steady_State
2019-05-01,RSDR_CVaR_l1,0.034978000000000016,0.06917992278319841,0.0033726520093253763,0.20000000000000162,0.19999999999999984,5.0000000000000036,linprog-highs,0.1999999999999988,2019-04-01,Steady_State
2019-06-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-05-01,WOI
2019-06-01,RS_CVaR,0.036695912304675546,0.047042290651310166,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-05-01,WOI
2019-06-01,DR_CVaR_l1,0.03472148172598007,0.06571495354125859,0.0030977893312706785,0.20422144509067305,0.2003564119730738,4.99110555111354,linprog-highs,0.20422144509066856,2019-05-01,WOI
2019-06-01,RSDR_CVaR_l1,0.0354322,0.06700810839204425,0.003473796820085297,0.19999999999999998,0.19999999999999996,5.000000000000001,linprog-highs,0.19999999999999998,2019-05-01,WOI
2019-07-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-06-01,Steady_State
2019-07-01,RS_CVaR,0.04034560274347832,0.051182416835207696,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-06-01,Steady_State
2019-07-01,DR_CVaR_l1,0.03472148172598007,0.06571495354125859,0.0030977893312706785,0.20422144509067305,0.2003564119730738,4.99110555111354,linprog-highs,0.20422144509066856,2019-06-01,Steady_State
2019-07-01,RSDR_CVaR_l1,0.039738096772739255,0.07053587169420834,0.003367870070167194,0.1868672210277765,0.1789085385615496,5.589448150659236,linprog-highs,0.18686722102777487,2019-06-01,Steady_State
2019-08-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-07-01,Steady_State
2019-08-01,RS_CVaR,0.04034560274347832,0.05121718351882664,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-07-01,Steady_State
2019-08-01,DR_CVaR_l1,0.03472148172598007,0.06571495354125859,0.0030977893312706785,0.20422144509067305,0.2003564119730738,4.99110555111354,linprog-highs,0.20422144509066856,2019-07-01,Steady_State
2019-08-01,RSDR_CVaR_l1,0.03973809677273924,0.07059190720286566,0.003366254042774904,0.1868672210277775,0.17890853856155006,5.589448150659221,linprog-highs,0.18686722102777426,2019-07-01,Steady_State
2019-09-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-08-01,Steady_State
2019-09-01,RS_CVaR,0.04034560274347832,0.05123074391666402,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-08-01,Steady_State
2019-09-01,DR_CVaR_l1,0.03472148172598007,0.06571495354125859,0.0030977893312706785,0.20422144509067305,0.2003564119730738,4.99110555111354,linprog-highs,0.20422144509066856,2019-08-01,Steady_State
2019-09-01,RSDR_CVaR_l1,0.03973809677273926,0.07060257815989866,0.0033658453998515548,0.18686722102777564,0.17890853856154929,5.589448150659246,linprog-highs,0.18686722102777475,2019-08-01,Steady_State
2019-10-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-09-01,Steady_State
2019-10-01,RS_CVaR,0.04034560274347832,0.051008702334270725,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-09-01,Steady_State
2019-10-01,DR_CVaR_l1,0.03472148172598007,0.06571495354125859,0.0030977893312706785,0.20422144509067305,0.2003564119730738,4.99110555111354,linprog-highs,0.20422144509066856,2019-09-01,Steady_State
2019-10-01,RSDR_CVaR_l1,0.03973809677273919,0.07046851400951104,0.0033724522038356217,0.18686722102777534,0.17890853856154984,5.589448150659228,linprog-highs,0.18686722102777534,2019-09-01,Steady_State
2019-11-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-10-01,Steady_State
2019-11-01,RS_CVaR,0.04034560274347832,0.0512435459737734,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-10-01,Steady_State
2019-11-01,DR_CVaR_l1,0.03472148172598009,0.06571495354125863,0.0030977893312706785,0.2042214450906688,0.20035641197307064,4.991105551113619,linprog-highs,0.2042214450906688,2019-10-01,Steady_State
2019-11-01,RSDR_CVaR_l1,0.03973809677273919,0.07068297077739708,0.003364688052994449,0.1868672210277757,0.17890853856154992,5.5894481506592255,linprog-highs,0.18686722102777528,2019-10-01,Steady_State
2019-12-01,SAA_CVaR,0.036695912304675546,0.04794800374561432,0.0,0.5220744254238905,0.3530084647752735,2.8327932607412225,linprog-highs,0.5220744254238905,2019-11-01,Steady_State
2019-12-01,RS_CVaR,0.04034560274347832,0.051122121485461657,0.0,0.5082014545076102,0.33290583525534195,3.003852423412736,linprog-highs,0.5082014545076102,2019-11-01,Steady_State
