month,strategy,return,realized_loss
2022-01-01,SAA_CVaR,-0.05237184775454187,0.05237184775454187
2022-01-01,RS_CVaR,-0.05548309369560742,0.05548309369560742
2022-01-01,DR_CVaR_l1,-0.05540266666666669,0.05540266666666669
2022-01-01,RSDR_CVaR_l1,-0.05336187071659858,0.05336187071659858
2022-02-01,SAA_CVaR,-0.02244145219276708,0.02244145219276708
2022-02-01,RS_CVaR,-0.012127545752500472,0.012127545752500472
2022-02-01,DR_CVaR_l1,-0.022953106225807103,0.022953106225807103
2022-02-01,RSDR_CVaR_l1,-0.025252473815884614,0.025252473815884614
2022-03-01,SAA_CVaR,0.06697414349423027,-0.06697414349423027
2022-03-01,RS_CVaR,0.04646039921611787,-0.04646039921611787
2022-03-01,DR_CVaR_l1,0.05037861665851018,-0.05037861665851018
2022-03-01,RSDR_CVaR_l1,0.03645458408936235,-0.03645458408936235
2022-04-01,SAA_CVaR,-0.04329804055912386,0.04329804055912386
2022-04-01,RS_CVaR,-0.021788261846119112,0.021788261846119112
2022-04-01,DR_CVaR_l1,-0.05286555620146975,0.05286555620146975
2022-04-01,RSDR_CVaR_l1,-0.057500706590894124,0.057500706590894124
2022-05-01,SAA_CVaR,0.01747110802983797,-0.01747110802983797
2022-05-01,RS_CVaR,0.004718962820853929,-0.004718962820853929
2022-05-01,DR_CVaR_l1,0.003934094540999614,-0.003934094540999614
2022-05-01,RSDR_CVaR_l1,-0.007997739011097174,0.007997739011097174
2022-06-01,SAA_CVaR,-0.045671384007944286,0.045671384007944286
2022-06-01,RS_CVaR,-0.0449462365524389,0.0449462365524389
2022-06-01,DR_CVaR_l1,-0.06786680235262339,0.06786680235262339
2022-06-01,RSDR_CVaR_l1,-0.07091305223866189,0.07091305223866189
2022-07-01,SAA_CVaR,0.051277109135448286,-0.051277109135448286
2022-07-01,RS_CVaR,0.07053384950976117,-0.07053384950976117
2022-07-01,DR_CVaR_l1,0.06335774999999996,-0.06335774999999996
2022-07-01,RSDR_CVaR_l1,0.07205385977513173,-0.07205385977513173
2022-08-01,SAA_CVaR,-0.02038683109152667,0.02038683109152667
2022-08-01,RS_CVaR,-0.04481696418419144,0.04481696418419144
2022-08-01,DR_CVaR_l1,-0.03327075,0.03327075
2022-08-01,RSDR_CVaR_l1,-0.03430160177282068,0.03430160177282068
2022-09-01,SAA_CVaR,-0.08429470842938735,0.08429470842938735
2022-09-01,RS_CVaR,-0.09820407609758694,0.09820407609758694
2022-09-01,DR_CVaR_l1,-0.08442524999999992,0.08442524999999992
2022-09-01,RSDR_CVaR_l1,-0.08581192246057004,0.08581192246057004
2022-10-01,SAA_CVaR,0.08297520717519348,-0.08297520717519348
2022-10-01,RS_CVaR,0.08350698478616429,-0.08350698478616429
2022-10-01,DR_CVaR_l1,0.07199418656457707,-0.07199418656457707
2022-10-01,RSDR_CVaR_l1,0.06860927783106702,-0.06860927783106702
2022-11-01,SAA_CVaR,0.05379046566344735,-0.05379046566344735
2022-11-01,RS_CVaR,0.05409387564743276,-0.05409387564743276
2022-11-01,DR_CVaR_l1,0.059678889375029895,-0.059678889375029895
2022-11-01,RSDR_CVaR_l1,0.05644199901909269,-0.05644199901909269
2022-12-01,SAA_CVaR,-0.018582958813709027,0.018582958813709027
2022-12-01,RS_CVaR,-0.030573316738958432,0.030573316738958432
2022-12-01,DR_CVaR_l1,-0.03661087392411412,0.03661087392411412
2022-12-01,RSDR_CVaR_l1,-0.04601882540932433,0.04601882540932433
