gamma,rebalance_month,strategy,var_v,objective,theta_used,max_weight,herfindahl,effective_n_assets,solver,dual_norm,prev_month,prev_hard_regime
0.06,2015-11-01,DR_CVaR_l1,0.07577530000000002,0.1764253439504962,0.03717347197524814,0.10000000000000012,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-10-01,Steady_State
0.06,2015-11-01,RSDR_CVaR_l1,0.0579398,0.16374314481123606,0.04068656980442359,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-10-01,Steady_State
0.06,2015-12-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2015-11-01,Steady_State
0.06,2015-12-01,RS_CVaR,0.049206117613636365,0.060615478513989955,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2015-11-01,Steady_State
0.06,2015-12-01,DR_CVaR_l1,0.07577530000000002,0.1764253439504962,0.03717347197524814,0.10000000000000012,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-11-01,Steady_State
0.06,2015-12-01,RSDR_CVaR_l1,0.0718618,0.1672617484612862,0.040786279331997445,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2015-11-01,Steady_State
0.06,2016-01-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2015-12-01,Steady_State
0.06,2016-01-01,RS_CVaR,0.046378272872005626,0.05816407614749109,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2015-12-01,Steady_State
0.06,2016-01-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2015-12-01,Steady_State
0.06,2016-01-01,RSDR_CVaR_l1,0.057939799999999715,0.16421030658338723,0.040698325481842546,0.10000000000001281,0.10000000000000302,9.999999999999698,linprog-highs,0.09999999999999964,2015-12-01,Steady_State
0.06,2016-02-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-01-01,WOI
0.06,2016-02-01,RS_CVaR,0.05745048208422443,0.08909353493047224,0.0,0.7817057271804796,0.63760149032777,1.5683777644339143,linprog-highs,0.7817057271804796,2016-01-01,WOI
0.06,2016-02-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2016-01-01,WOI
0.06,2016-02-01,RSDR_CVaR_l1,0.07951210000000049,0.20850937471295033,0.0420675792004907,0.10000000000000044,0.09999999999999931,10.00000000000007,linprog-highs,0.10000000000000023,2016-01-01,WOI
0.06,2016-03-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-02-01,WOI
0.06,2016-03-01,RS_CVaR,0.049206117613636365,0.07289133716816323,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2016-02-01,WOI
0.06,2016-03-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2016-02-01,WOI
0.06,2016-03-01,RSDR_CVaR_l1,0.07577529999999999,0.1815264459317417,0.04119976004719845,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2016-02-01,WOI
0.06,2016-04-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-03-01,Steady_State
0.06,2016-04-01,RS_CVaR,0.049206117613636365,0.0604568486532778,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2016-03-01,Steady_State
0.06,2016-04-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2016-03-01,Steady_State
0.06,2016-04-01,RSDR_CVaR_l1,0.0718618,0.16726911482770424,0.04080970947121754,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2016-03-01,Steady_State
0.06,2016-05-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-04-01,WOI
0.06,2016-05-01,RS_CVaR,0.049206117613636365,0.0691447555294138,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2016-04-01,WOI
0.06,2016-05-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2016-04-01,WOI
0.06,2016-05-01,RSDR_CVaR_l1,0.07186180000000017,0.17747236489818133,0.04107560493738362,0.10000000000000181,0.10000000000000041,9.99999999999996,linprog-highs,0.09999999999999991,2016-04-01,WOI
0.06,2016-06-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-05-01,Steady_State
0.06,2016-06-01,RS_CVaR,0.046378272872005626,0.05704543669701051,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2016-05-01,Steady_State
0.06,2016-06-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.10000000000000024,0.1,10.0,linprog-highs,0.1,2016-05-01,Steady_State
0.06,2016-06-01,RSDR_CVaR_l1,0.0579398,0.16318291034047538,0.040731348480361015,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2016-05-01,Steady_State
0.06,2016-07-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-06-01,Steady_State
0.06,2016-07-01,RS_CVaR,0.049206117613636365,0.061282674419747406,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2016-06-01,Steady_State
0.06,2016-07-01,DR_CVaR_l1,0.07577530000000002,0.17642534395049622,0.03717347197524814,0.10000000000000028,0.1,10.0,linprog-highs,0.10000000000000002,2016-06-01,Steady_State
0.06,2016-07-01,RSDR_CVaR_l1,0.07186180000000006,0.16823090325622703,0.04083561001495415,0.10000000000000296,0.09999999999999973,10.000000000000027,linprog-highs,0.09999999999999998,2016-06-01,Steady_State
0.06,2016-08-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-07-01,Steady_State
0.06,2016-08-01,RS_CVaR,0.04702250493628684,0.058591369890053716,0.0,0.6444902407181623,0.541754859325585,1.8458533094559986,linprog-highs,0.6444902407181623,2016-07-01,Steady_State
0.06,2016-08-01,DR_CVaR_l1,0.07577530000000002,0.17642534395049622,0.03717347197524814,0.10000000000000028,0.1,10.0,linprog-highs,0.10000000000000002,2016-07-01,Steady_State
0.06,2016-08-01,RSDR_CVaR_l1,0.0579397999999997,0.1650366827828828,0.040751928514212124,0.10000000000000045,0.10000000000000028,9.999999999999972,linprog-highs,0.10000000000000016,2016-07-01,Steady_State
0.06,2016-09-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-08-01,Steady_State
0.06,2016-09-01,RS_CVaR,0.046378272872005626,0.057310483616558314,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2016-08-01,Steady_State
0.06,2016-09-01,DR_CVaR_l1,0.07577530000000002,0.17642534395049622,0.03717347197524814,0.10000000000000028,0.1,10.0,linprog-highs,0.10000000000000002,2016-08-01,Steady_State
0.06,2016-09-01,RSDR_CVaR_l1,0.0579398,0.16338522134186312,0.04071562158677372,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2016-08-01,Steady_State
0.06,2016-10-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-09-01,Steady_State
0.06,2016-10-01,RS_CVaR,0.046378272872005626,0.058247757130369275,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2016-09-01,Steady_State
0.06,2016-10-01,DR_CVaR_l1,0.07577529999999999,0.1764253439504962,0.03717347197524814,0.10000000000000003,0.1,10.0,linprog-highs,0.1,2016-09-01,Steady_State
0.06,2016-10-01,RSDR_CVaR_l1,0.0579398,0.1645899005389729,0.040742107393751,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2016-09-01,Steady_State
0.06,2016-11-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-10-01,Steady_State
0.06,2016-11-01,RS_CVaR,0.04703974430210485,0.0591646219696962,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-10-01,Steady_State
0.06,2016-11-01,DR_CVaR_l1,0.07577529999999999,0.1764253439504962,0.03717347197524814,0.10000000000000003,0.1,10.0,linprog-highs,0.1,2016-10-01,Steady_State
0.06,2016-11-01,RSDR_CVaR_l1,0.06810920000000052,0.16571365352466944,0.04076922456042414,0.10000000000000073,0.09999999999999966,10.000000000000034,linprog-highs,0.09999999999999977,2016-10-01,Steady_State
0.06,2016-12-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-11-01,Crisis
0.06,2016-12-01,RS_CVaR,0.11669561571851605,0.11669561571851605,0.0,0.8327171733892474,0.7214014349362612,1.3861907553432495,linprog-highs,0.8327171733892474,2016-11-01,Crisis
0.06,2016-12-01,DR_CVaR_l1,0.07577529999999996,0.1764253439504962,0.03717347197524814,0.1,0.1,10.0,linprog-highs,0.1,2016-11-01,Crisis
0.06,2016-12-01,RSDR_CVaR_l1,0.11176980000000002,0.25368793561723185,0.044329476468569474,0.1,0.1,10.0,linprog-highs,0.1,2016-11-01,Crisis
0.06,2017-01-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2016-12-01,Steady_State
0.06,2017-01-01,RS_CVaR,0.046378272872005626,0.05733821345508844,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2016-12-01,Steady_State
0.06,2017-01-01,DR_CVaR_l1,0.07577529999999996,0.1764253439504962,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2016-12-01,Steady_State
0.06,2017-01-01,RSDR_CVaR_l1,0.05793979999999988,0.16343016349530673,0.040757624436327036,0.1000000000000019,0.0999999999999999,10.00000000000001,linprog-highs,0.09999999999999994,2016-12-01,Steady_State
0.06,2017-02-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-01-01,Steady_State
0.06,2017-02-01,RS_CVaR,0.046378272872005626,0.05748749979783017,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-01-01,Steady_State
0.06,2017-02-01,DR_CVaR_l1,0.07577529999999996,0.1764253439504962,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-01-01,Steady_State
0.06,2017-02-01,RSDR_CVaR_l1,0.057939799999999785,0.16361433162115116,0.04076168755194946,0.10000000000000074,0.09999999999999995,10.000000000000005,linprog-highs,0.10000000000000021,2017-01-01,Steady_State
0.06,2017-03-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-02-01,Steady_State
0.06,2017-03-01,RS_CVaR,0.046378272872005626,0.05750231609647599,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-02-01,Steady_State
0.06,2017-03-01,DR_CVaR_l1,0.07577529999999996,0.1764253439504962,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-02-01,Steady_State
0.06,2017-03-01,RSDR_CVaR_l1,0.05793980000000001,0.16350428422888247,0.04073976664885784,0.1,0.1,10.0,linprog-highs,0.1,2017-02-01,Steady_State
0.06,2017-04-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-03-01,Steady_State
0.06,2017-04-01,RS_CVaR,0.046378272872005626,0.057469201512863735,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-03-01,Steady_State
0.06,2017-04-01,DR_CVaR_l1,0.07577529999999996,0.1764253439504962,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-03-01,Steady_State
0.06,2017-04-01,RSDR_CVaR_l1,0.05793979999999968,0.1634633304561176,0.040738790750056306,0.10000000000000632,0.10000000000000002,9.999999999999998,linprog-highs,0.09999999999999985,2017-03-01,Steady_State
0.06,2017-05-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-04-01,Steady_State
0.06,2017-05-01,RS_CVaR,0.046378272872005626,0.057398432887319384,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-04-01,Steady_State
0.06,2017-05-01,DR_CVaR_l1,0.07577529999999996,0.1764253439504962,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-04-01,Steady_State
0.06,2017-05-01,RSDR_CVaR_l1,0.057939800000000014,0.16337581116131106,0.040736705214382565,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-04-01,Steady_State
0.06,2017-06-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-05-01,Steady_State
0.06,2017-06-01,RS_CVaR,0.046378272872005626,0.057377795706191,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-05-01,Steady_State
0.06,2017-06-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-05-01,Steady_State
0.06,2017-06-01,RSDR_CVaR_l1,0.057939800000000444,0.16335028976992755,0.04073609705071449,0.1000000000000016,0.09999999999999999,10.0,linprog-highs,0.10000000000000102,2017-05-01,Steady_State
0.06,2017-07-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-06-01,Steady_State
0.06,2017-07-01,RS_CVaR,0.049206117613636365,0.0612321569469371,0.0,0.6751136363636364,0.5613295712809918,1.781484623583847,linprog-highs,0.6751136363636364,2017-06-01,Steady_State
0.06,2017-07-01,DR_CVaR_l1,0.07577529999999996,0.1764253439504962,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-06-01,Steady_State
0.06,2017-07-01,RSDR_CVaR_l1,0.07186180000000113,0.1679945040709181,0.040859201348312044,0.10000000000001291,0.10000000000000087,9.999999999999913,linprog-highs,0.09999999999999894,2017-06-01,Steady_State
0.06,2017-08-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-07-01,Steady_State
0.06,2017-08-01,RS_CVaR,0.046378272872005626,0.057854668457345146,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-07-01,Steady_State
0.06,2017-08-01,DR_CVaR_l1,0.07577529999999998,0.17642534395049614,0.03717347197524814,0.10000000000000249,0.09999999999999998,10.000000000000002,linprog-highs,0.09999999999999995,2017-07-01,Steady_State
0.06,2017-08-01,RSDR_CVaR_l1,0.05793980000000001,0.16382983805133705,0.04072265627187995,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-07-01,Steady_State
0.06,2017-09-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-08-01,WOI
0.06,2017-09-01,RS_CVaR,0.05745048208422443,0.07432873152764152,0.0,0.7817057271804796,0.63760149032777,1.5683777644339143,linprog-highs,0.7817057271804796,2017-08-01,WOI
0.06,2017-09-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-08-01,WOI
0.06,2017-09-01,RSDR_CVaR_l1,0.07577529999999995,0.18302930256342353,0.04132793861641249,0.1,0.1,10.0,linprog-highs,0.1,2017-08-01,WOI
0.06,2017-10-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-09-01,Steady_State
0.06,2017-10-01,RS_CVaR,0.046378272872005626,0.05757952393741257,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-09-01,Steady_State
0.06,2017-10-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-09-01,Steady_State
0.06,2017-10-01,RSDR_CVaR_l1,0.0579398,0.16347171861467985,0.04071991303393499,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-09-01,Steady_State
0.06,2017-11-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-10-01,Steady_State
0.06,2017-11-01,RS_CVaR,0.046378272872005626,0.057844182030497224,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-10-01,Steady_State
0.06,2017-11-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-10-01,Steady_State
0.06,2017-11-01,RSDR_CVaR_l1,0.05793979999999998,0.16367322312823201,0.04070635373458326,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-10-01,Steady_State
0.06,2017-12-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-11-01,WOI
0.06,2017-12-01,RS_CVaR,0.052841130391768895,0.07240052895686103,0.0,0.7267950578199887,0.6028719965031439,1.6587269035555297,linprog-highs,0.7267950578199887,2017-11-01,WOI
0.06,2017-12-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-11-01,WOI
0.06,2017-12-01,RSDR_CVaR_l1,0.07577529999999982,0.18040859703567003,0.0412589941101355,0.10000000000000045,0.09999999999999991,10.000000000000009,linprog-highs,0.10000000000000027,2017-11-01,WOI
0.06,2018-01-01,SAA_CVaR,0.04703974430210485,0.07222332707529935,0.0,0.6443128499623921,0.5416523973285358,1.8462024813922433,linprog-highs,0.6443128499623921,2017-12-01,Steady_State
0.06,2018-01-01,RS_CVaR,0.046378272872005626,0.05782079642450584,0.0,0.7875893220778258,0.6654152363463668,1.5028210136737428,linprog-highs,0.7875893220778258,2017-12-01,Steady_State
0.06,2018-01-01,DR_CVaR_l1,0.0757753,0.17642534395049622,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-12-01,Steady_State
0.06,2018-01-01,RSDR_CVaR_l1,0.0579398,0.16364321917109953,0.04070591552457195,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2017-12-01,Steady_State
0.06,2018-02-01,SAA_CVaR,0.04702250493628684,0.06974023683387101,0.0,0.6444902407181623,0.541754859325585,1.8458533094559986,linprog-highs,0.6444902407181623,2018-01-01,Steady_State
0.06,2018-02-01,RS_CVaR,0.04702429258254607,0.056166013670316706,0.0,0.6440931624731082,0.5415256789430031,1.8466344974662827,linprog-highs,0.6440931624731082,2018-01-01,Steady_State
0.06,2018-02-01,DR_CVaR_l1,0.07577530000000028,0.17642534395049633,0.03717347197524814,0.10000000000000159,0.0999999999999998,10.00000000000002,linprog-highs,0.10000000000000002,2018-01-01,Steady_State
0.06,2018-02-01,RSDR_CVaR_l1,0.05790469999999994,0.16389687806562553,0.04069520827469651,0.10000000000000049,0.09999999999999967,10.000000000000032,linprog-highs,0.09999999999999988,2018-01-01,Steady_State
0.06,2018-03-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-02-01,Steady_State
0.06,2018-03-01,RS_CVaR,0.05307009212507787,0.05977962843698284,0.0,0.5691065030512052,0.41701616662077057,2.3979885674537598,linprog-highs,0.5691065030512052,2018-02-01,Steady_State
0.06,2018-03-01,DR_CVaR_l1,0.0757752999999988,0.17642534395049383,0.03717347197524814,0.10000000000000375,0.09999999999999797,10.000000000000204,linprog-highs,0.0999999999999976,2018-02-01,Steady_State
0.06,2018-03-01,RSDR_CVaR_l1,0.06810919999999995,0.16612964784193554,0.040725317082601076,0.10000000000000037,0.09999999999999923,10.000000000000076,linprog-highs,0.10000000000000013,2018-02-01,Steady_State
0.06,2018-04-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-03-01,Inflation
0.06,2018-04-01,RS_CVaR,0.05274957014937769,0.07091419590144755,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-03-01,Inflation
0.06,2018-04-01,DR_CVaR_l1,0.0757752999999988,0.17642534395049383,0.03717347197524814,0.10000000000000375,0.09999999999999797,10.000000000000204,linprog-highs,0.0999999999999976,2018-03-01,Inflation
0.06,2018-04-01,RSDR_CVaR_l1,0.07186179999999973,0.18181406665373828,0.04089285000511613,0.10000000000000513,0.10000000000000021,9.999999999999979,linprog-highs,0.09999999999999976,2018-03-01,Inflation
0.06,2018-05-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-04-01,Steady_State
0.06,2018-05-01,RS_CVaR,0.0422845549001379,0.05612036187857237,0.0,0.444321224179712,0.36342967443777663,2.7515639760209276,linprog-highs,0.444321224179712,2018-04-01,Steady_State
0.06,2018-05-01,DR_CVaR_l1,0.0757752999999988,0.17642534395049383,0.03717347197524814,0.10000000000000375,0.09999999999999797,10.000000000000204,linprog-highs,0.0999999999999976,2018-04-01,Steady_State
0.06,2018-05-01,RSDR_CVaR_l1,0.0560616,0.16057481087237035,0.04059120388578377,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2018-04-01,Steady_State
0.06,2018-06-01,SAA_CVaR,0.05274957014937769,0.07184157659159408,0.0,0.6120209534336584,0.4505675465292723,2.2194230536642356,linprog-highs,0.6120209534336584,2018-05-01,Steady_State
0.06,2018-06-01,RS_CVaR,0.0422845549001379,0.05621554063426227,0.0,0.444321224179712,0.36342967443777663,2.7515639760209276,linprog-highs,0.444321224179712,2018-05-01,Steady_State
0.06,2018-06-01,DR_CVaR_l1,0.0757752999999988,0.17642534395049383,0.03717347197524814,0.10000000000000375,0.09999999999999797,10.000000000000204,linprog-highs,0.0999999999999976,2018-05-01,Steady_State
0.06,2018-06-01,RSDR_CVaR_l1,0.0560616,0.16071398470021434,0.04059491216567671,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2018-05-01,Steady_State
0.06,2018-07-01,SAA_CVaR,0.05402610775339991,0.07171887092306853,0.0,0.6048548471414883,0.44447692590590876,2.2498355746180847,linprog-highs,0.6048548471414883,2018-06-01,Steady_State
0.06,2018-07-01,RS_CVaR,0.03982753960058237,0.055640692025762904,0.0,0.3436514367697522,0.3334988859007769,2.99851076653228,linprog-highs,0.3436514367697522,2018-06-01,Steady_State
0.06,2018-07-01,DR_CVaR_l1,0.07577529999999999,0.1764253439504962,0.03717347197524814,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2018-06-01,Steady_State
0.06,2018-07-01,RSDR_CVaR_l1,0.050844900000000005,0.15731737654301786,0.040593250091977,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2018-06-01,Steady_State
0.06,2018-08-01,SAA_CVaR,0.05402610775339991,0.07171887092306853,0.0,0.6048548471414883,0.44447692590590876,2.2498355746180847,linprog-highs,0.6048548471414883,2018-07-01,Steady_State
0.06,2018-08-01,RS_CVaR,0.04381597240102751,0.060158573030588414,0.0,0.40707898604011317,0.3414958511118659,2.9282932625510107,linprog-highs,0.40707898604011317,2018-07-01,Steady_State
0.06,2018-08-01,DR_CVaR_l1,0.07577530000000121,0.1764253439504975,0.03717347197524814,0.10000000000000743,0.1000000000000025,9.99999999999975,linprog-highs,0.10000000000000095,2018-07-01,Steady_State
0.06,2018-08-01,RSDR_CVaR_l1,0.0560616,0.16506865224738732,0.0407768362098246,0.1,0.10000000000000003,9.999999999999996,linprog-highs,0.1,2018-07-01,Steady_State
0.06,2018-09-01,SAA_CVaR,0.05402610775339991,0.07171887092306853,0.0,0.6048548471414883,0.44447692590590876,2.2498355746180847,linprog-highs,0.6048548471414883,2018-08-01,Steady_State
0.06,2018-09-01,RS_CVaR,0.04381597240102751,0.0559530146542401,0.0,0.40707898604011317,0.3414958511118659,2.9282932625510107,linprog-highs,0.40707898604011317,2018-08-01,Steady_State
0.06,2018-09-01,DR_CVaR_l1,0.07577530000000121,0.1764253439504975,0.03717347197524814,0.10000000000000743,0.1000000000000025,9.99999999999975,linprog-highs,0.10000000000000095,2018-08-01,Steady_State
0.06,2018-09-01,RSDR_CVaR_l1,0.05084490000000028,0.15784087680169526,0.04056980304755801,0.1000000000000021,0.10000000000000064,9.999999999999936,linprog-highs,0.10000000000000038,2018-08-01,Steady_State
0.06,2018-10-01,SAA_CVaR,0.04381597240102751,0.06916566945018322,0.0,0.40707898604011317,0.3414958511118659,2.9282932625510107,linprog-highs,0.40707898604011317,2018-09-01,Steady_State
0.06,2018-10-01,RS_CVaR,0.03982753960058237,0.055677894296058926,0.0,0.3436514367697522,0.3334988859007769,2.99851076653228,linprog-highs,0.3436514367697522,2018-09-01,Steady_State
0.06,2018-10-01,DR_CVaR_l1,0.05665825799360535,0.1710609493301422,0.03717347197524814,0.10981272687934218,0.1086660647927708,9.202504957799178,linprog-highs,0.10981272687934218,2018-09-01,Steady_State
0.06,2018-10-01,RSDR_CVaR_l1,0.05084490000000006,0.15751507599262965,0.04053920088537472,0.10000000000000311,0.09999999999999967,10.000000000000032,linprog-highs,0.10000000000000005,2018-09-01,Steady_State
0.06,2018-11-01,SAA_CVaR,0.03413249387157904,0.0525353040531299,0.0,0.373632687979145,0.2724371179735884,3.670571790797412,linprog-highs,0.373632687979145,2018-10-01,WOI
0.06,2018-11-01,RS_CVaR,0.056098929063741206,0.05719157686507459,0.0,0.5972423623274752,0.5055926180854797,1.9778769788741883,linprog-highs,0.5972423623274752,2018-10-01,WOI
