date,state,crisis,p_crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
1990-04-01,4,0,2.6029038879632737e-06,0.00565573607868666,1.465116998892028e-05,5.238233928297011e-07,1.0265055709259977e-17,0.9943264860241406,2.6029038879632737e-06
1990-05-01,4,0,3.6648633708590613e-07,0.0004132443582770002,0.004406743262081422,1.0182223472369412e-05,2.2664919192957286e-14,0.9951694636697229,3.6648633708590613e-07
1990-06-01,4,0,5.763288467895301e-07,0.0003057683398269325,0.001720451431464308,7.577687632747544e-08,2.231061721122835e-15,0.9979731281230868,5.763288467895301e-07
1990-07-01,4,0,7.977788679737218e-08,0.0006721595301484632,0.00011489728371308418,1.0555688692293345e-07,1.5626143899364783e-19,0.9992127578513613,7.977788679737218e-08
1990-08-01,4,0,6.436056448440093e-08,0.08169987604878692,1.1002457584582496e-09,3.8055139178994705e-05,4.639951500705971e-25,0.9182620033512081,6.436056448440093e-08
1990-09-01,4,0,3.006834011373235e-07,0.0025870139287049905,0.00019184870685553347,1.821039957820836e-05,2.2968304181899796e-17,0.9972026262814891,3.006834011373235e-07
1990-10-01,4,0,9.99697994168879e-07,0.006942680471730475,4.7442046816884365e-05,5.018526238397162e-06,2.637597389944671e-18,0.9930038592572042,9.99697994168879e-07
1990-11-01,4,0,2.115476099987495e-05,0.00037649191774775145,0.06960468499238451,4.965940390972813e-05,2.8852702033417365e-11,0.929948008896136,2.115476099987495e-05
1990-12-01,4,0,4.621062011812131e-05,0.0017890014067683845,0.008126949752817508,3.8855803102492196e-05,7.311520463867796e-18,0.9899989824170976,4.621062011812131e-05
1991-01-01,1,0,0.0012736728133160384,0.0008305443284454042,0.0632025191218048,0.00010467402507959984,5.524850104860076e-11,0.9345885896560221,0.0012736728133160384
1991-02-01,1,0,0.0005627575689977798,6.779081878544297e-05,0.4779315404681027,4.157706054574532e-06,3.5117484591441014e-06,0.5214302416896096,0.0005627575689977798
1991-03-01,1,0,0.00030252294508833127,1.6271292913269436e-05,0.901645161762874,5.057734165556436e-06,8.321246414108187e-08,0.09803090305245314,0.00030252294508833127
1991-04-01,1,0,0.0007001626189212014,1.6619869068827277e-05,0.9511484553237546,2.683267766937595e-05,3.3487002668923956e-10,0.04810792917567894,0.0007001626189212014
1991-05-01,1,0,0.000655081324176121,3.115493219616602e-06,0.9905310803651128,5.076813230789792e-06,1.2726290092175968e-07,0.008805518741449681,0.000655081324176121
1991-06-01,1,0,0.0015056038097250753,2.9414527428465276e-07,0.9969960196733728,5.062182626121762e-06,1.6210566747230117e-07,0.0014928580833239904,0.0015056038097250753
1991-07-01,1,0,0.0003511336740859197,2.7056477905215668e-08,0.997835560858814,2.5783098177801655e-06,1.947898082408829e-07,0.001810505311081041,0.0003511336740859197
1991-08-01,1,0,0.00034890082356162143,5.4802502515217026e-08,0.996346263422226,1.2698075585607185e-05,8.555621972685756e-10,0.0032920820206322867,0.00034890082356162143
1991-09-01,1,0,0.0011187105185208799,9.214458281588727e-07,0.986255476461711,8.08600595605516e-05,1.0209678610168627e-09,0.012544030493474505,0.0011187105185208799
1991-10-01,1,0,0.000936998785133671,9.381271371073507e-07,0.9912955141509301,6.012618412624655e-05,3.401501182793557e-10,0.007706422412634101,0.000936998785133671
1991-11-01,1,0,0.001981606044928201,1.5811032978210369e-06,0.9905456858065433,0.00023441484967739757,2.368767202720066e-11,0.007236712171793242,0.001981606044928201
1991-12-01,5,1,0.7677046541341037,4.5071604210625145e-06,0.0007261502453258538,0.23071257723138555,4.99693965335734e-12,0.0008521112237168916,0.7677046541341037
1992-01-01,1,0,0.9255231718711935,9.439740845402811e-07,0.058454045334206485,0.001311172774052432,0.0012158520167382767,0.013494814029621535,0.9255231718711935
1992-02-01,1,0,0.3785427157152271,7.747284533570734e-07,0.17639882441559582,3.9940832220128104e-05,0.44242324979397235,0.002594494514544717,0.3785427157152271
1992-03-01,1,0,0.06598684253791182,2.456312905774035e-07,0.9185445720298786,8.30874215887406e-06,0.013751271733852776,0.0017087593248732173,0.06598684253791182
1992-04-01,1,0,0.008204988105648152,9.384628783990306e-08,0.9905468019498148,4.85485703661602e-05,2.140239276737714e-05,0.0011781651351269692,0.008204988105648152
1992-05-01,1,0,0.0012393015824631534,5.9038851704075186e-09,0.9979719208629861,4.153307665722693e-06,0.00021280923455346267,0.0005718091083697249,0.0012393015824631534
1992-06-01,1,0,0.0006482868745415033,7.548942059141491e-09,0.9982587874979159,8.694636933641373e-06,3.805722882454664e-07,0.0010838428693805678,0.0006482868745415033
1992-07-01,1,0,0.010122228319005527,7.96382370207807e-08,0.9860352380349923,0.00022714857530123212,3.3332705659561615e-07,0.0036149721053444707,0.010122228319005527
1992-08-01,1,0,0.026471378693890837,1.8265777611517719e-07,0.9727747147129926,0.00011458168570804363,0.0001228529850624338,0.0005162892644947892,0.026471378693890837
1992-09-01,1,0,0.017671746949877335,3.7313423406995245e-08,0.9799056037219902,0.00021365151550768616,4.3014042968273084e-06,0.00220465909499406,0.017671746949877335
1992-10-01,1,0,0.003423744327023451,6.915858312107709e-08,0.9953441571567067,9.43070134686035e-07,1.958858607071026e-06,0.0012291274290463778,0.003423744327023451
1992-11-01,1,0,0.004457350168447351,6.235444656192561e-09,0.9950502868110522,2.0749291075866373e-06,1.537874953207964e-05,0.0004749031065167646,0.004457350168447351
1992-12-01,1,0,0.0036717041682024693,8.094890824184813e-09,0.9949947357885738,2.1360743192232716e-05,0.00021629571019178673,0.0010958954949457256,0.0036717041682024693
1993-01-01,5,1,0.5663853371386134,1.6421114813916527e-06,0.41607537177933196,0.01104945691625668,0.00038871779769254934,0.006099474256597692,0.5663853371386134
1993-02-01,3,0,0.4480278850575201,2.2676827809261107e-07,0.07091312444438755,0.00016697053094665997,0.48039160403339376,0.0005001891655236177,0.4480278850575201
1993-03-01,3,0,0.03267639075248151,2.090722513965124e-09,0.016067864533605137,5.322185113986164e-06,0.9512307575324634,1.966290563097468e-05,0.03267639075248151
1993-04-01,5,1,0.9318042808423027,1.6053722008321583e-08,0.021943352340087395,0.00035790129577930604,0.04578610121403038,0.0001083482541897327,0.9318042808423027
1993-05-01,5,1,0.7758407694066671,7.240544952527307e-09,0.17357581362627017,3.774442535104152e-05,0.05043587138679242,0.00010979391444732302,0.7758407694066671
1993-06-01,3,0,0.3258161711544201,5.669723692361755e-09,0.1304551244308058,0.00015046588746566684,0.5433538812435952,0.00022435161404701622,0.3258161711544201
1993-07-01,3,0,0.08045480609103607,4.602762311598167e-09,0.17824504897772608,1.3813904976721743e-05,0.7411417159453785,0.00014461047818870528,0.08045480609103607
1993-08-01,3,0,0.013487953057429015,3.012832039181387e-10,0.039012825174729954,4.383015761830174e-06,0.9474693028728531,2.5535577907832996e-05,0.013487953057429015
1993-09-01,3,0,0.0035473595361446664,9.847307605121514e-11,0.024073990889044425,1.6320784077711926e-07,0.972368003641099,1.0482627446379818e-05,0.0035473595361446664
1993-10-01,3,0,0.0016105304552255983,1.0677786075868801e-11,0.0035583897538476847,1.3526037965431987e-08,0.9948294726370711,1.593617127259782e-06,0.0016105304552255983
1993-11-01,1,0,0.7372014944470257,8.227987289162009e-09,0.17024023504600247,1.8801725975641166e-05,0.09246152245592398,7.793809715506676e-05,0.7372014944470257
1993-12-01,1,0,0.08622246711748825,4.122428572714152e-10,0.13679429234283993,1.2304716107757712e-05,0.7769109079390326,6.0027472312534426e-05,0.08622246711748825
1994-01-01,1,0,0.01509259817922814,2.4902017205348556e-10,0.05904864353458063,3.5192876786875272e-06,0.9258132174481359,4.202130133283266e-05,0.01509259817922814
1994-02-01,1,0,0.20936964776599087,7.717503939223029e-08,0.7888146615281202,5.727057700354822e-06,0.00040342259506433094,0.0014064638780365531,0.20936964776599087
1994-03-01,1,0,0.06523413212344446,6.811266602083724e-07,0.9299944021304415,4.926014065757789e-05,6.223535523031157e-06,0.004715300943319017,0.06523413212344446
1994-04-01,1,0,0.0045029103954651595,2.445808147678001e-07,0.9927727603726691,7.804954927085551e-07,2.9690405324918937e-08,0.0027232744652539555,0.0045029103954651595
1994-05-01,1,0,0.0004384798338784543,2.8623246562506722e-08,0.998479034027245,2.6577589438317253e-07,7.929801909100757e-07,0.0010813987595182193,0.0004384798338784543
1994-06-01,1,0,0.0006144601390087241,8.490853389770202e-09,0.9988150363947536,1.2744634648070886e-06,2.272603144870781e-06,0.0005669479088786279,0.0006144601390087241
1994-07-01,1,0,0.0014146511055889805,1.260668595669339e-09,0.9982856995139634,4.224739826601171e-06,3.596883100079688e-05,0.00025945454895840174,0.0014146511055889805
1994-08-01,1,0,0.0013085159948982342,2.1714400171024477e-09,0.9981137950832462,1.8483797024975626e-06,1.0701584492604354e-06,0.0005747682122794128,0.0013085159948982342
1994-09-01,1,0,0.0011099982062309102,4.975484032582323e-08,0.9972679025588,1.6848217237656647e-06,3.6238081420178905e-08,0.0016203284202902534,0.0011099982062309102
1994-10-01,1,0,0.0005174413057175064,2.3509151766338286e-08,0.9984810700581954,1.1456557951954517e-06,4.6871412294491606e-08,0.001000272599804655,0.0005174413057175064
1994-11-01,1,0,0.018573770770939465,4.1166953034424644e-05,0.7479272765120069,0.0001422011608563747,3.3513350631150225e-16,0.23331558460312488,0.018573770770939465
1994-12-01,1,0,0.006001949884532647,4.813663845868395e-05,0.849884310028456,1.1009432055159334e-05,1.5328014105277514e-07,0.14405444073632842,0.006001949884532647
1995-01-01,1,0,0.004405259815506342,6.179706674664455e-05,0.9356565485539786,0.00014245493673544532,5.178804580505421e-07,0.059733421746535814,0.004405259815506342
1995-02-01,1,0,0.0007935007037612979,9.793070640675846e-07,0.9895662627523513,1.3313345909754502e-05,3.7382807204270655e-07,0.009625570062744074,0.0007935007037612979
1995-03-01,1,0,0.00014390890503671256,6.826894937401649e-08,0.9979823480748229,7.036004247724389e-07,2.333310437552042e-07,0.0018727378196966762,0.00014390890503671256
1995-04-01,1,0,0.00016489303690444743,1.3018374495742288e-08,0.9986971103227945,1.2258234553500406e-06,2.762443859326242e-08,0.001136730174072933,0.00016489303690444743
1995-05-01,1,0,0.0031799417234329892,2.0505264759334063e-06,0.9687645040809675,0.0005502583441581068,1.7667329061127874e-10,0.027503245148285827,0.0031799417234329892
1995-06-01,1,0,0.00022560515483991826,3.3243167830292716e-07,0.9949686898499237,2.5738297215412743e-06,2.799476714202641e-07,0.0048025187861196516,0.00022560515483991826
1995-07-01,1,0,0.00030544177127011206,8.915676561659295e-08,0.9981823819841759,2.107094280775046e-06,5.366712374184075e-08,0.0015099263263706319,0.00030544177127011206
1995-08-01,1,0,0.0005796513396033316,1.2119433213197118e-07,0.9956608648731015,7.498073975999993e-06,8.523736022195534e-08,0.003751779281543979,0.0005796513396033316
1995-09-01,1,0,0.00046667836780028366,4.550717177559287e-08,0.998061753371766,1.4843691767911785e-06,3.17660993777834e-06,0.0014668617741348368,0.00046667836780028366
1995-10-01,1,0,0.0007880644420409004,1.648250799497498e-07,0.9949171257972879,1.0299520872860005e-05,1.1935508537516117e-08,0.0042843334791720904,0.0007880644420409004
1995-11-01,1,0,0.00043963588603502537,1.1704106932551672e-08,0.9989479317766808,3.493725158287577e-06,3.9522873880935835e-07,0.0006085316792893943,0.00043963588603502537
1995-12-01,1,0,0.0005485630955392765,6.713154735026144e-08,0.9942825048203151,2.901346147524322e-05,1.94252399022358e-09,0.00513984954861663,0.0005485630955392765
1996-01-01,1,0,0.0009580976325050914,2.434149480394478e-07,0.996034554516063,2.0187885709205084e-05,1.4126365854304742e-08,0.0029869024244685515,0.0009580976325050914
1996-02-01,1,0,0.0006683018212314274,2.0971454171794105e-07,0.997693536981968,2.2035444165000196e-06,1.9507124986165426e-07,0.001635552866587392,0.0006683018212314274
1996-03-01,1,0,0.0003891180549088758,2.0346694270349668e-08,0.9987314894098331,4.2610711830954954e-07,7.782615642408439e-07,0.0008781678197875115,0.0003891180549088758
1996-04-01,1,0,0.00026313177579277355,2.542201389016894e-08,0.9979900615200741,1.3127633794245196e-06,2.4276146488618277e-08,0.0017454442425974502,0.00026313177579277355
1996-05-01,1,0,0.000263483458652996,2.0487398088211194e-08,0.9986627414926535,6.29860140815802e-07,3.4151852103865613e-07,0.0010727831827247235,0.000263483458652996
1996-06-01,1,0,0.002785198338213052,1.1648747034611063e-08,0.9969426652500261,8.129031740897455e-06,1.2591301547974701e-06,0.00026273660102961937,0.002785198338213052
1996-07-01,1,0,0.007741957550053376,1.2200353358478664e-07,0.9860127375165098,5.3716063786869286e-05,4.354258457792312e-08,0.006191423323492704,0.007741957550053376
1996-08-01,1,0,0.0002485616881620085,2.7653148810785572e-08,0.9989119785075635,6.716448891762314e-07,6.384757355478043e-06,0.000832375748907705,0.0002485616881620085
1996-09-01,1,0,0.000849989874204114,1.6021228977273072e-08,0.997372393702028,1.0456469871421332e-05,1.128623071634751e-07,0.0017670310703326885,0.000849989874204114
1996-10-01,1,0,0.001213823010160401,7.071887666159484e-08,0.9970305581462358,8.522862518117862e-06,2.3899776740438417e-06,0.0017446352844526915,0.001213823010160401
1996-11-01,1,0,0.006621101785916599,7.42264735081303e-08,0.990165553676254,2.7046284340620488e-05,3.5340410850027905e-05,0.0031508836160658604,0.006621101785916599
1996-12-01,1,0,0.0005590194106807196,2.416200631269749e-07,0.9952706802921544,2.233486060194403e-06,2.367420858331086e-07,0.004167588448867445,0.0005590194106807196
1997-01-01,1,0,0.0009113098158004156,1.444307041182357e-07,0.996971633112499,4.919172195611187e-06,1.9310307034104018e-06,0.0021100624380587384,0.0009113098158004156
1997-02-01,1,0,0.001999299350892035,5.900552019280791e-08,0.9970725866828406,3.845764244036332e-06,7.884508223490986e-06,0.0009163246881826694,0.001999299350892035
1997-03-01,1,0,0.0019028365136532154,2.2134909566543666e-07,0.9923936261743346,7.669856327746135e-06,1.8338249511117136e-08,0.005695627768549692,0.0019028365136532154
1997-04-01,1,0,0.009325516389755489,6.906588218170333e-07,0.9862680393699196,4.9838663878405035e-05,2.5918771698313783e-06,0.0043533230405634225,0.009325516389755489
1997-05-01,1,0,0.0020793104686187788,2.5359642499603136e-08,0.9973609870770214,3.270483789391577e-05,3.055464638395171e-07,0.0005266667105745861,0.0020793104686187788
1997-06-01,1,0,0.010602606363483754,3.7614316771127555e-08,0.98585422065335,4.975769968306309e-05,0.0003023240004102458,0.0031910536689658217,0.010602606363483754
1997-07-01,1,0,0.008491848941855494,1.021951010139591e-07,0.9883074524830074,6.128597928206705e-05,0.00013740875780639651,0.0030019016430955277,0.008491848941855494
1997-08-01,1,0,0.0023025558015906783,6.774766521018035e-07,0.9875326755454474,1.666503424622899e-05,3.133917538360998e-07,0.010147112750337707,0.0023025558015906783
1997-09-01,1,0,0.11346622249854585,4.4370186455284233e-05,0.8358835793047136,0.005692318599019843,1.0708985337823625e-05,0.04490280042570145,0.11346622249854585
1997-10-01,1,0,0.02628071260213681,7.328167780364664e-06,0.9641060076457196,4.1524558990340165e-05,0.00024106045116580646,0.009323366573987581,0.02628071260213681
1997-11-01,1,0,0.006428678240258718,3.4731203431644566e-07,0.9911813536323257,4.478711475735679e-06,0.00038808285985001946,0.0019970592439783608,0.006428678240258718
1997-12-01,1,0,0.002729905930889602,1.2285000836817104e-07,0.9948902791486217,1.2398534206606624e-05,1.4608515217911325e-05,0.002352685020922966,0.002729905930889602
1998-01-01,1,0,0.0004104618137493055,5.7026915891662625e-08,0.9969554036247981,9.06319330517991e-06,1.2463732805784308e-08,0.0026250018774920747,0.0004104618137493055
1998-02-01,1,0,0.0013032758017420365,8.245064578304672e-09,0.9982316077825596,2.4318104905208807e-06,2.14765637448879e-06,0.0004605287035574545,0.0013032758017420365
1998-03-01,1,0,0.0012757952302164578,9.807829210266959e-09,0.9975667454987984,7.54788997236344e-06,1.3955098874235276e-05,0.0011359464744167124,0.0012757952302164578
1998-04-01,1,0,0.0005020319777960902,3.247804924552452e-08,0.9974059847123299,4.745967966393917e-06,3.440853008054332e-07,0.0020868607783332787,0.0005020319777960902
1998-05-01,1,0,0.0004333946163379395,3.632054140828875e-08,0.998199917836778,1.614479384342609e-06,3.0914284231031196e-07,0.0013647276042157094,0.0004333946163379395
1998-06-01,1,0,0.00035103878428853643,3.3339370350969773e-09,0.9991788477150253,1.3111696057426067e-06,6.042398971523848e-07,0.00046819475704821135,0.00035103878428853643
1998-07-01,1,0,0.0004932228860371822,1.1562751212633024e-08,0.9979651097173039,2.901604902980927e-06,6.032630683118004e-08,0.0015386939024893554,0.0004932228860371822
1998-08-01,2,0,0.041801863514299986,1.975569951395475e-06,9.88941295759506e-06,0.9581210111745543,8.294145841626877e-18,6.526032829063367e-05,0.041801863514299986
1998-09-01,5,1,0.8454803114182079,2.016341476603964e-09,0.002889066534598042,0.14377370433607065,1.926098188797673e-10,0.00785691550238975,0.8454803114182079
1998-10-01,5,1,0.9554402451635061,2.2593373031860594e-08,5.1824959577791626e-05,0.04450733360378152,8.715508381790615e-09,5.649642258561431e-07,0.9554402451635061
1998-11-01,1,0,0.9402649089983517,3.1211955264926304e-12,0.05933072216458817,8.767259945801353e-05,0.0002399263251124444,7.676990923487596e-05,0.9402649089983517
1998-12-01,1,0,0.4653860935931445,2.4704463410651427e-10,0.5129416312857278,0.00013177379931508102,0.02151195631191908,2.8544762766990408e-05,0.4653860935931445
1999-01-01,1,0,0.1252426594559165,6.773104785650709e-12,0.8737692855741772,7.355648539821802e-05,0.0008970728320015761,1.7425645758054333e-05,0.1252426594559165
1999-02-01,1,0,0.025735347529085274,1.0001742053717567e-08,0.9640697546411734,2.8685865782031758e-05,5.749571863296339e-07,0.01016562700482551,0.025735347529085274
1999-03-01,1,0,0.43369334969621626,2.9347412577010616e-09,0.5493015907456629,0.01698726874798336,2.8302812880837455e-08,1.775957253485949e-05,0.43369334969621626
1999-04-01,1,0,0.023410498284911634,2.134707572804599e-11,0.975431905630494,8.62809770183597e-06,0.0010025798734107716,0.00014638809223062134,0.023410498284911634
1999-05-01,1,0,0.0019096647661187203,2.0732887645084208e-09,0.9975205239740625,1.1718976815875727e-06,6.403275458713002e-05,0.0005046045341771859,0.0019096647661187203
1999-06-01,1,0,0.0006076576900004643,4.689258507237679e-09,0.9988327826741703,1.6718839350981886e-06,1.93008636921772e-06,0.0005559529764003336,0.0006076576900004643
1999-07-01,1,0,0.000434514799579618,1.0910723375027603e-08,0.9975999331649907,3.0044791330404532e-06,1.3810106617352844e-07,0.0019623985444078354,0.000434514799579618
1999-08-01,1,0,0.0008400401141068944,1.0840051828422936e-07,0.9954237315876974,4.25675511220965e-06,5.0295173218595945e-09,0.003731858112972877,0.0008400401141068944
1999-09-01,1,0,0.006917724474933957,3.443163605633463e-07,0.9841574452958217,0.0003457376480401911,6.231790366626374e-09,0.008578742033244487,0.006917724474933957
1999-10-01,1,0,0.00171239624920881,4.8897073423194754e-09,0.998169063465677,2.94516244035348e-06,1.3443914327704098e-06,0.00011424584175520058,0.00171239624920881
1999-11-01,5,1,0.9608387002673946,1.691213621329864e-13,0.0016581599618987531,0.03750313694967522,4.920171604918376e-12,2.816014463767426e-09,0.9608387002673946
1999-12-01,5,1,0.9919418238015336,6.754117333278063e-26,8.511825435277225e-10,0.008058175347384632,6.949894271386367e-14,3.0655324514009643e-18,0.9919418238015336
2000-01-01,5,1,0.9892387061278416,8.189486314769004e-21,0.00014106789517644904,0.010441542391748567,2.4751444037911883e-10,0.00017868333766226258,0.9892387061278416
2000-02-01,2,0,0.00011519738305055505,6.6740327767811615e-40,6.931518470202824e-39,0.9998848026171437,7.440955957594168e-43,6.135453782097459e-49,0.00011519738305055505
2000-03-01,5,1,0.9810323821497139,1.3663285052643525e-23,1.4698963303519053e-18,0.018967617816201984,3.1814283720809128e-18,3.4177386620131904e-11,0.9810323821497139
2000-04-01,5,1,0.9997269431580917,1.7057674633654682e-20,3.236082882394077e-06,0.00026895898241378305,8.617726721212581e-07,4.096447140432098e-12,0.9997269431580917
2000-05-01,5,1,0.9727536113135491,8.300565585749625e-17,0.026758099111625112,0.00037448304483317363,0.00011365322095807674,1.5330905288798722e-07,0.9727536113135491
2000-06-01,5,1,0.9264963937195574,1.9800734264421488e-21,1.8585070449410938e-09,0.07350360442132076,4.850739488062086e-13,1.9621381080371785e-17,0.9264963937195574
2000-07-01,5,1,0.9976818005506277,6.865514273864492e-23,0.001804925748812189,0.0004450091785842844,6.717651545440218e-05,1.0880063164059639e-06,0.9976818005506277
2000-08-01,5,1,0.9785121914116617,2.419297652568634e-13,0.020534329258678007,0.0009297240978110778,2.368679483028447e-05,6.843694419657144e-08,0.9785121914116617
2000-09-01,5,1,0.9925369902979878,8.864008189486131e-13,0.00563785209298325,0.001823789498792675,8.315259754413596e-07,5.365831931578862e-07,0.9925369902979878
2000-10-01,5,1,0.9982868040967131,3.6486847329279773e-13,2.398901421664853e-07,0.0017129555853196354,3.545508600170555e-10,7.291531870089202e-11,0.9982868040967131
2000-11-01,5,1,0.9992253970070242,1.2769055732449885e-35,3.791849633898142e-18,0.0007746029928179234,5.82583664711588e-17,1.3055678221021606e-33,0.9992253970070242
2000-12-01,5,1,0.9498273468497755,7.559228971164449e-23,0.03789005320249606,0.012252216187617395,7.127663924646051e-08,3.03124833328062e-05,0.9498273468497755
2001-01-01,2,0,0.00022729310108491674,5.992263573902034e-20,1.3170088005828176e-18,0.9997727068988513,4.880635447987987e-40,1.0851784058999637e-19,0.00022729310108491674
2001-02-01,5,1,0.9978593322436432,2.5089820444835936e-36,6.585002185562e-18,0.0021406677563603105,9.84343337492649e-15,4.9046638893562115e-24,0.9978593322436432
2001-03-01,5,1,0.9847197569727538,9.636441854235415e-26,1.7172677337348923e-05,0.01526307001005786,9.143044084698091e-11,2.4864389774731927e-10,0.9847197569727538
2001-04-01,5,1,0.9898767861973412,3.673056955910859e-17,0.0025680133260148844,0.007554208701421538,9.178955832635454e-07,7.387956044062558e-08,0.9898767861973412
2001-05-01,5,1,0.9366959718604009,1.6606950779751567e-11,0.060010410218143274,0.0016280886543285058,0.0014704369752236912,0.00019509227521268728,0.9366959718604009
2001-06-01,5,1,0.27497957920541777,3.84289762224413e-09,0.36453265697867576,2.649261146209374e-05,0.3603694464844273,9.182087717485052e-05,0.27497957920541777
2001-07-01,5,1,0.9991307002606045,9.70575346802285e-13,4.388571082346156e-05,0.0006131112153920052,0.00021230231651188798,4.956642453747079e-10,0.9991307002606045
2001-08-01,5,1,0.9942151713003742,1.1212699512306455e-16,0.0011434041568578021,0.00028158588665396834,0.0043598356314757366,3.0248125511366736e-09,0.9942151713003742
2001-09-01,2,0,0.1645085561037011,2.646671107770561e-14,8.957287071363003e-07,0.835490547502582,5.470622881331756e-26,6.650350360890534e-10,0.1645085561037011
2001-10-01,5,1,0.9573065605228532,2.2256815673311e-17,0.001110661101434423,0.041566325299368746,1.241837503548068e-07,1.632889240589393e-05,0.9573065605228532
2001-11-01,5,1,0.9982252673472547,2.0295990368950997e-15,0.00014683952553540717,0.0007946338041633578,0.0008332590919100766,2.3112655089915176e-10,0.9982252673472547
2001-12-01,3,0,0.10560296040974954,6.856927801914951e-16,0.010298043002585378,9.46942086528065e-06,0.884088636337982,8.908286753061582e-07,0.10560296040974954
2002-01-01,3,0,0.05518232278761425,8.536037744230168e-14,9.412136564137693e-06,1.7690526094347056e-06,0.9448064943308564,1.692049680274812e-09,0.05518232278761425
2002-02-01,5,1,0.9966126137907596,3.441445304864059e-20,3.7305065584775146e-11,5.929065638306848e-05,0.0033280955156322276,3.730179473258939e-18,0.9966126137907596
2002-03-01,5,1,0.9811804670327848,2.1302958385702584e-22,0.0025509282721455956,0.00012363567097936463,0.016144879529136562,8.949500251848222e-08,0.9811804670327848
2002-04-01,5,1,0.9992309589076162,9.864941047171864e-19,5.153198936198352e-10,0.0007680800346032147,9.605425198205057e-07,4.539228738171254e-16,0.9992309589076162
2002-05-01,5,1,0.4482131391730047,1.966305694346047e-22,0.00011085487961697903,4.348797500071147e-05,0.5516325043971172,1.3575171475835979e-08,0.4482131391730047
2002-06-01,5,1,0.9860385597767968,1.2879801275771862e-16,4.872747246050587e-06,0.0002883160485184504,0.013668251425301516,2.2716339846179977e-12,0.9860385597767968
2002-07-01,5,1,0.9763744754352536,2.444408636416132e-16,9.252036841930863e-05,0.023532653954694685,3.062494662631639e-07,4.399224356724589e-08,0.9763744754352536
2002-08-01,5,1,0.20838332548885938,1.488644532500662e-13,0.00015247686279354288,3.5482721439155225e-05,0.7914206580009222,8.05692592477676e-06,0.20838332548885938
2002-09-01,5,1,0.984816563723515,2.262010574047417e-12,1.3200735011617175e-05,0.0008761618195576178,0.014294073595863674,1.2380574769093294e-10,0.984816563723515
2002-10-01,5,1,0.9971551888906852,2.1419388338570925e-21,1.0337623801253324e-05,0.002831164960956715,3.3085245964501947e-06,9.022301890192847e-14,0.9971551888906852
2002-11-01,5,1,0.9929517590008567,5.702940427424788e-37,4.2337865426769775e-13,0.007048240998245389,3.169712140064516e-13,1.0608219578701844e-26,0.9929517590008567
2002-12-01,5,1,0.9996472331492025,2.7094867825962443e-31,1.7024924843974724e-11,0.0003494638265339809,3.303007027230347e-06,5.562748340301217e-17,0.9996472331492025
2003-01-01,3,0,0.23279694175638055,2.0745996462175269e-22,0.020188605394863092,3.744636397746696e-05,0.7469760797229216,9.26761726521997e-07,0.23279694175638055
2003-02-01,3,0,0.004799397054209805,1.7961141342905596e-13,0.00010767291185769515,5.349482316356277e-07,0.9950922944203866,1.0066503870243967e-07,0.004799397054209805
2003-03-01,3,0,0.002138644405443775,3.802210347710287e-14,8.500695671848333e-05,2.1506974173879132e-08,0.9977763263415661,7.891370979847977e-10,0.002138644405443775
2003-04-01,5,1,0.13644892437088016,5.705458580957739e-20,9.267469587248561e-05,7.126319416300109e-07,0.8634576883013029,1.744896485624567e-13,0.13644892437088016
2003-05-01,5,1,0.9965144219584244,4.663701238920227e-25,1.2039270765892012e-07,0.0014908532608813127,0.001994604387944197,8.39263050697497e-17,0.9965144219584244
2003-06-01,5,1,0.29086718225920055,4.308857589264557e-22,0.005264047706533762,7.428382129025182e-05,0.7037929915117396,1.4947011531071345e-06,0.29086718225920055
2003-07-01,5,1,0.9971659495977576,7.448509023215694e-12,2.2384382293877217e-05,0.0013145191326416885,0.0014971435449054637,3.3350540746258584e-09,0.9971659495977576
2003-08-01,3,0,0.1547372605591342,5.65459909352885e-16,0.0008285768577776326,1.541472211540983e-05,0.844418640850896,1.0700996714042907e-07,0.1547372605591342
2003-09-01,3,0,0.013011484975679645,7.993361703269349e-14,5.854711280795032e-05,2.8245838464411683e-06,0.9869271315769108,1.1750791850285895e-08,0.013011484975679645
2003-10-01,3,0,0.0027317247727778405,2.5794190990640506e-16,1.1711210431921713e-05,3.82424819229488e-08,0.9972565257437525,3.0717538790495255e-11,0.0027317247727778405
2003-11-01,3,0,0.001725374519857694,6.6242197422184285e-18,1.1927984781880297e-06,6.776630676016234e-09,0.998273425888242,1.6882831826458872e-11,0.001725374519857694
2003-12-01,3,0,0.013140420844639664,1.268308374708737e-17,1.9718045381146295e-06,9.905303595983035e-08,0.9868575082924514,5.550535139013559e-12,0.013140420844639664
2004-01-01,3,0,0.00684609326557921,4.6939943333635086e-20,9.006684599502058e-05,1.954480671636818e-07,0.9930636444391693,1.3979575566484113e-12,0.00684609326557921
2004-02-01,3,0,0.003331069960006323,8.062485670933097e-20,2.1236372270659e-07,3.736284511068357e-08,0.9966686802915542,2.1675325074899885e-11,0.003331069960006323
2004-03-01,3,0,0.0014074456662525093,1.0760147563718707e-18,2.403184302853467e-06,5.560351028813485e-09,0.9985901455888757,2.8543754334522574e-13,0.0014074456662525093
2004-04-01,3,0,0.4572542783235954,9.940392632394514e-17,0.001003008840172191,1.0246937620565745e-06,0.5417416874666015,6.757693487843579e-10,0.4572542783235954
