,state,crisis,p_crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
2009-01-01,2,0,2.850715853943683e-13,4.089405222599221e-59,7.084318682946355e-09,0.999999992915491,2.850715853943683e-13,2.077626909789985e-40,6.731163574219805e-25
2009-02-01,2,0,1.0042645107915992e-12,2.452819421748367e-47,3.1485558232970314e-07,0.999999685143443,1.0042645107915992e-12,5.3592426837028406e-34,1.3170552080851282e-21
2009-03-01,2,0,3.5329017566026464e-10,1.7346255265593521e-40,2.857972938691547e-06,0.9999971416736949,3.5329017566026464e-10,2.120487748743857e-34,1.0584460781443546e-19
2009-04-01,2,0,1.1997014131875528e-08,2.705487240668115e-41,5.066462875820677e-08,0.9999999373385455,1.1997014131875528e-08,2.2757498900100766e-31,3.8458191706419914e-20
2009-05-01,2,0,1.263595024059572e-37,1.263595024059572e-37,4.208727514068177e-07,0.999999578173263,9.541751816172842e-10,1.2044737719861381e-29,3.869676546848721e-17
2009-06-01,2,0,1.659945479201013e-10,2.5590112137071215e-35,6.881161182111999e-05,0.9999311882222597,1.659945479201013e-10,4.762234150759943e-27,7.244976820675542e-16
2009-07-01,2,0,1.3110001966155023e-33,1.3110001966155023e-33,9.910190234251318e-06,0.9999900672275901,2.258202404677671e-08,2.2673363841737796e-27,2.3378579433420624e-16
2009-08-01,2,0,1.5789600699595436e-09,1.1933056266425032e-33,1.4916446852241875e-05,0.9999850819743624,1.5789600699595436e-09,5.105820735868386e-28,5.0344200661910614e-17
2009-09-01,2,0,2.33624638109919e-09,3.552299928550773e-34,0.00019959039892473085,0.9998004072646653,2.33624638109919e-09,3.332754642872904e-27,1.0177520773938395e-14
2009-10-01,2,0,7.319901919037275e-08,3.1120156000975634e-34,4.287256454261158e-06,0.9999956395444796,7.319901919037275e-08,1.911989360190926e-24,7.427828616135051e-15
2009-11-01,2,0,1.3405306429298012e-09,1.088348429038214e-30,8.763904412882025e-05,0.9999123596151835,1.3405306429298012e-09,1.5324676101755244e-25,1.1473859895937369e-15
2009-12-01,2,0,1.3876130302745282e-08,3.939158404202623e-31,0.00026631560944250806,0.9997336705144987,1.3876130302745282e-08,2.152025183494754e-24,1.3208595719446664e-13
2010-01-01,2,0,1.256565708334648e-08,1.5974423079130786e-30,1.0851057109388248e-06,0.9999989023287184,1.256565708334648e-08,2.280269465268177e-24,3.372471876503685e-16
2010-02-01,2,0,2.535707664861738e-10,1.918464340839146e-30,0.00031608842482061403,0.9996839113217075,2.535707664861738e-10,2.4380499868977036e-26,1.90059946685981e-15
2010-03-01,2,0,5.986472545693433e-08,4.5320125448655835e-32,0.0002779473429666839,0.999721992791736,5.986472545693433e-08,2.0573726491022236e-25,4.148632927251508e-13
2010-04-01,2,0,3.2133445185988464e-08,1.691788785037044e-31,0.0003905581231911502,0.9996094097427928,3.2133445185988464e-08,4.253024135920261e-23,7.372379443903988e-13
2010-05-01,2,0,6.553579544294777e-09,1.2833820035846693e-30,2.1964470860334405e-10,0.999999993226993,6.553579544294777e-09,9.290400839224112e-24,2.025608300455777e-20
2010-06-01,2,0,2.0438464914504213e-11,9.97534209835786e-30,3.568141796632523e-05,0.9999643185614755,2.0438464914504213e-11,5.0725465038071785e-30,2.562548481952788e-20
2010-07-01,2,0,1.4021127511460731e-08,6.080115975344326e-36,2.6850881952345365e-05,0.9999731350970056,1.4021127511460731e-08,2.155154100285208e-31,1.962465240123125e-15
2010-08-01,2,0,7.556666104061859e-10,4.4038347987051053e-38,1.7768946348163006e-06,0.9999982223496202,7.556666104061859e-10,6.854220803269907e-26,4.0747507891295244e-17
2010-09-01,2,0,1.4762303573514636e-09,2.4526123481507716e-32,7.629828748127459e-06,0.9999923686950899,1.4762303573514636e-09,2.4979197309385274e-28,4.5535228027931786e-17
2010-10-01,2,0,8.98844894278274e-10,1.8375859780893252e-34,0.00022914429001080655,0.99977085481098,8.98844894278274e-10,3.431639430745206e-27,1.872855799049969e-14
2010-11-01,2,0,1.8211290447513665e-08,1.4890133003145681e-33,0.00013254609417720487,0.9998674356942275,1.8211290447513665e-08,2.3921963157425862e-24,1.0194412417130746e-13
2010-12-01,2,0,1.2232196723913676e-07,1.5476367300073496e-30,5.913644009810092e-06,0.9999939640338464,1.2232196723913676e-07,1.6958805649520297e-25,6.902524574574602e-16
2011-01-01,2,0,9.892598523993074e-10,1.8113452694942892e-31,0.0003802215357598011,0.9996197774747934,9.892598523993074e-10,3.815932502172784e-26,2.2623891022845525e-14
2011-02-01,2,0,7.527323876699807e-08,3.10876016054244e-32,0.00016825956273090536,0.9998316651640092,7.527323876699807e-08,4.894935030650577e-25,2.381791989110415e-13
2011-03-01,2,0,3.1778924247625865e-08,8.548660249257891e-32,8.225311347977596e-05,0.999917715107579,3.1778924247625865e-08,3.1449213047987576e-23,9.620977779849239e-14
2011-04-01,2,0,1.5880275110603808e-08,1.0670104408335254e-29,8.867971927290675e-05,0.999911304400607,1.5880275110603808e-08,2.2438318252983945e-24,5.4148029865242794e-14
2011-05-01,2,0,5.388190261989236e-09,2.8493230965322882e-31,8.460273576016007e-07,0.9999991485846281,5.388190261989236e-09,1.0933196626394657e-24,5.489955749754251e-17
2011-06-01,2,0,4.605506425855648e-11,7.883448315036742e-32,7.20764092738308e-07,0.9999992791897836,4.605506425855648e-11,1.3351787621316843e-27,4.143960039639309e-19
