Date,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLRE,XLB,XLC
2018-10-05,34.272483825683594,24.166364669799805,27.415210723876953,82.56367492675781,69.41795349121094,52.18185806274414,43.40947723388672,21.089733123779297,24.470924377441406,24.64012336730957,44.344688415527344
2018-10-08,33.886085510253906,24.330347061157227,27.393884658813477,82.52864074707031,69.59384155273438,52.316688537597656,44.01059341430664,21.266695022583008,24.78693199157715,24.627296447753906,44.19632339477539
2018-10-09,34.00714111328125,24.235410690307617,27.639047622680664,82.66874694824219,68.52085876464844,52.16325759887695,43.913108825683594,21.35320281982422,24.871715545654297,23.810808181762695,44.16849136352539
2018-10-10,32.359153747558594,23.484527587890625,26.77210807800293,80.71607208251953,66.31333923339844,50.40589904785156,43.38511657714844,21.235233306884766,24.47863006591797,23.186674118041992,42.42512512207031
2018-10-11,31.949481964111328,22.785429000854492,25.8660831451416,78.5357437133789,64.56317901611328,49.51791000366211,42.3128776550293,20.845918655395508,23.7618465423584,22.9173641204834,42.06346893310547
2018-10-12,32.97365188598633,22.811323165893555,25.93714714050293,79.74411010742188,64.99413299560547,50.43378448486328,42.54843521118164,20.82232093811035,23.746427536010742,22.981483459472656,43.00007247924805
2018-10-15,32.433624267578125,22.70774269104004,25.72041130065918,79.19247436523438,65.11725616455078,50.31755447387695,42.80836868286133,20.920637130737305,23.892868041992188,22.904539108276367,42.83316421508789
2018-10-16,33.41123580932617,23.087507247924805,25.93359375,81.36404418945312,66.21662902832031,51.326412200927734,43.287635803222656,21.136920928955078,24.339902877807617,23.272171020507812,43.96449279785156
2018-10-17,33.25762939453125,23.320539474487305,25.770151138305664,81.7931137084961,65.73287963867188,50.903343200683594,43.4907112121582,21.09759521484375,24.27053451538086,23.122560501098633,44.14068603515625
2018-10-18,32.60588073730469,22.932157516479492,25.642250061035156,80.86493682861328,64.59833526611328,49.927024841308594,43.4338493347168,21.129056930541992,24.278244018554688,22.86178970336914,43.33389663696289
2018-10-19,32.5919075012207,23.01845932006836,25.414852142333984,80.12939453125,64.36089324951172,49.438865661621094,44.424861907958984,21.45938491821289,24.524879455566406,22.69934844970703,43.324642181396484
2018-10-22,32.86191940307617,22.52650260925293,25.134157180786133,79.4726791381836,64.14102172851562,49.63877487182617,44.09181213378906,21.321744918823242,24.178041458129883,22.519807815551758,43.29682159423828
2018-10-23,32.736228942871094,22.34525489807129,24.476848602294922,79.04360961914062,63.08565139770508,49.648094177246094,44.286766052246094,21.20376968383789,24.332195281982422,22.297513961791992,43.2040901184082
2018-10-24,31.269807815551758,21.78424835205078,23.510421752929688,76.43421173095703,60.9484748840332,48.16500473022461,44.47358703613281,21.71892547607422,24.61736297607422,21.592172622680664,41.14542007446289
2018-10-25,32.345184326171875,22.120853424072266,23.7982234954834,77.42366027832031,61.379425048828125,49.62018585205078,44.57918930053711,21.3807373046875,24.91024398803711,21.87002944946289,42.50858688354492
2018-10-26,31.69809341430664,21.801513671875,23.62057113647461,76.54805755615234,60.7725715637207,48.0766716003418,43.726280212402344,20.987491607666016,24.2628231048584,21.741792678833008,41.35870361328125
2018-10-29,31.16273307800293,21.991390228271484,23.179994583129883,76.7406997680664,59.761173248291016,47.65360641479492,44.22991180419922,21.28242301940918,24.66360855102539,21.690486907958984,40.71886444091797
2018-10-30,31.511869430541992,22.371143341064453,23.71650505065918,77.56378173828125,60.992462158203125,48.36956787109375,45.10719299316406,21.365001678466797,25.07210350036621,22.186370849609375,41.831634521484375
2018-10-31,32.26137924194336,22.681856155395508,23.862180709838867,77.66886901855469,61.458580017089844,48.99256134033203,44.68478775024414,21.113330841064453,24.73297691345215,22.489877700805664,42.69404983520508
2018-11-01,32.63845443725586,22.785429000854492,24.064697265625,78.64957427978516,62.54035186767578,49.99211502075195,45.001609802246094,21.018945693969727,24.825464248657227,23.122560501098633,42.94443130493164
2018-11-02,32.00067901611328,22.768163681030273,24.004301071166992,78.15921020507812,62.434814453125,50.196678161621094,44.76603698730469,20.90097999572754,24.61736297607422,23.066986083984375,42.50858688354492
2018-11-05,31.96810531616211,23.130659103393555,24.40579605102539,78.8509750366211,62.760223388671875,50.266414642333984,45.32651138305664,21.19590950012207,25.025863647460938,23.135377883911133,42.33240509033203
2018-11-06,32.16827392578125,23.251493453979492,24.519485473632812,79.25377655029297,63.41985321044922,50.48957443237305,45.602691650390625,21.33747673034668,25.164588928222656,23.515838623046875,42.5827751159668
