sasdate,state,crisis,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
1990-10-01,2,0,0.10951863996989257,0.17075130351080908,0.19660325355745692,0.15756979594082038,0.18871142339570368,0.1768455836244268
1990-11-01,2,0,0.10799453568031903,0.15209894626599194,0.2008260500322379,0.17893432348961463,0.18462509456460663,0.1755210499663378
1990-12-01,2,0,0.07326725806682684,0.18107664997792697,0.22581234984794743,0.17556826603218445,0.18551778079784026,0.15875769527634734
1991-01-01,0,1,0.20333798623237787,0.1396619145301367,0.17938738999620485,0.15615217522933034,0.1697827434820493,0.1516777905291042
1991-02-01,2,0,0.022455568839394407,0.17095551925869118,0.22821572205976076,0.20622820384532184,0.1867352066929832,0.18540977930287086
1991-03-01,2,0,0.008880310365198492,0.18774500421253879,0.237616737443804,0.20749255535998945,0.1842939482269224,0.1739714443905556
1991-04-01,2,0,0.011289829835857178,0.20791187094055824,0.2334957919351834,0.17610651996985718,0.19578300042141045,0.17541298689614465
1991-05-01,2,0,0.007058660772065315,0.1934453312443024,0.2103583208214407,0.1844829775468818,0.19580065876663347,0.20885405084768316
1991-06-01,4,0,0.011091647864494342,0.2138354415730107,0.18189120364501843,0.15819588478255273,0.22433663456455105,0.21064918756938386
1991-07-01,2,0,0.00786580226242032,0.19887138709787552,0.2243552462693728,0.20632299805510493,0.16713057927161515,0.19545398704261902
1991-08-01,2,0,0.007153803340407785,0.1988302329979239,0.24599044605763623,0.1917611354476984,0.1940209759572593,0.16224340619808147
1991-09-01,2,0,0.017036883122219227,0.19367321002459556,0.23215199669594486,0.18981641894630344,0.19795027395996803,0.16937121724998594
1991-10-01,2,0,0.013121267785868898,0.1926113727723582,0.23703976048454808,0.20265999480994557,0.1889770741395825,0.16559053000670962
1991-11-01,2,0,0.021745811530965345,0.20270187328817157,0.22828984119861606,0.1724003163205131,0.21328938095964378,0.16157277670111184
1991-12-01,0,1,0.35456387587313465,0.12151332640732986,0.15325231633885864,0.13030944711370446,0.13018664290954726,0.11017439135677971
1992-01-01,5,0,0.018161158947707017,0.20529437283456614,0.17547462887520296,0.19894840235652725,0.19037524285831245,0.21174619412670215
1992-02-01,5,0,0.006243776863280472,0.20858137944943242,0.17103980040368436,0.19186646698439994,0.21103273673883313,0.21123583955937578
1992-03-01,5,0,0.008541836513673375,0.21622296864958546,0.15824422336246058,0.18541014464713493,0.203056358928382,0.228524467897772
1992-04-01,2,0,0.013319670102465755,0.20896979236329985,0.22866900474854018,0.20123645050351302,0.18541254160823217,0.16239254067296235
1992-05-01,2,0,0.004344403803845733,0.19883603243332434,0.21888943898012486,0.21460579671486119,0.19626400122228432,0.16706032684456376
1992-06-01,2,0,0.00532088147296316,0.20723508528606813,0.22846612564287586,0.18216802423947107,0.21591395021710527,0.1608959331405218
1992-07-01,2,0,0.012886410248097916,0.19447060655428114,0.2409135429590808,0.19546365226027784,0.20162506568736405,0.154640722289911
1992-08-01,1,0,0.017028146271312994,0.22789826303295788,0.20176495526716473,0.1712201512260337,0.2077974024890368,0.1742910817125107
1992-09-01,2,0,0.013060818109769756,0.2067537707080526,0.23607660969162667,0.1932346363631001,0.19920154389844977,0.1516726212280141
1992-10-01,5,0,0.012987425022368009,0.19580731964599896,0.14939313825635428,0.19913285610619158,0.20684997095070154,0.23582929001739866
