date,state,p_state0,p_state1,p_state2,p_state3,p_state4,p_state5
1986-10-01,3,0.00026715427470756255,0.03649873569971727,2.560963347654083e-10,0.9631116674010953,0.00012156542592762527,8.769423831927946e-07
1986-11-01,3,5.8802604452256826e-05,0.0011319577003136955,2.2864175341603095e-10,0.9987263922523416,8.276201766850477e-05,8.519668861249851e-08
1986-12-01,3,0.00015239722451312467,0.0027889739120675753,1.1019095966578894e-08,0.9967794274661997,0.00027919002947921943,3.485919262412006e-10
1987-01-01,3,0.0006166027199802188,0.07812961357866785,3.352112301228957e-09,0.9180197579854132,0.003234022190499716,1.7324285818629312e-10
1987-02-01,3,0.00012079258614815178,0.005137142617482236,2.6566788755769112e-08,0.9946113265473724,0.00013061394005113708,9.774211413251353e-08
1987-03-01,3,3.123906624330626e-05,0.0015291147635027801,4.771965137968091e-09,0.9967889313363572,0.0016507100435830028,1.826681764090138e-11
1987-04-01,3,0.0003085736352266242,0.005429843401113927,3.497989021479701e-06,0.9904860607864242,0.0037720241881522526,1.2953946867222023e-13
1987-05-01,3,4.0939160794468664e-05,0.0003098077855625328,7.0878807242272826e-09,0.9995815578299451,6.765974569483955e-05,2.8390131100656062e-08
1987-06-01,3,1.4976758843214748e-05,0.000752647330303024,2.5695806905138255e-10,0.9987177543581024,0.0005146212105824937,8.524941402300376e-11
1987-07-01,3,1.0301254447491612e-05,0.0006597758164558329,6.694945083977207e-09,0.998267611182172,0.001062305042020462,9.853576440282898e-12
1987-08-01,3,4.238407502868703e-05,0.0009141695242536553,1.708785932726052e-08,0.9987825987694957,0.0002608304959263184,4.752023103081428e-11
1987-09-01,3,0.00011579140128265477,0.0008777637817536018,6.521002819089434e-08,0.9982503382094833,0.0007560413973532055,2.44942915219831e-15
1987-10-01,1,7.207437866622918e-05,0.9999278122640621,1.1335720151836955e-07,8.123929149399109e-21,2.7660925255931413e-19,1.1914471757698442e-52
1987-11-01,1,0.006975828332418969,0.781120911115777,1.4454611364124662e-10,0.21190303064574545,1.4432699680043544e-10,2.296172324335793e-07
1987-12-01,1,0.002126531727676547,0.9977996129986397,7.460813581315302e-16,7.383917156886389e-05,1.1889527762223273e-08,4.212491709292406e-09
1988-01-01,3,0.002965251000750258,0.2854876860084974,2.9960954984083845e-14,0.7115468548901775,6.268445786052949e-08,1.454161463541623e-07
1988-02-01,3,8.939218803960071e-05,0.011683244738450347,2.0384261992067263e-13,0.988101888023349,0.0001253634983544756,1.1155169394286787e-07
1988-03-01,3,3.4231995626301535e-05,0.0018767605889597647,6.190598155379899e-09,0.99762282136098,0.00046617970972627314,1.5409486992100083e-10
1988-04-01,3,9.833691754729047e-06,0.00023940912814451157,6.134976324144178e-09,0.9992532509752838,0.0004975000661690297,3.691861662470748e-12
1988-05-01,3,1.692575424767419e-05,0.0004810006634651575,1.0290302771556566e-07,0.9960178598897081,0.0034841107895538766,2.6992202470764256e-16
1988-06-01,3,3.882478521144532e-05,0.001939568993856679,2.6315792901277254e-08,0.9976653150922412,0.00035626468005410544,1.3274479973041972e-10
1988-07-01,3,1.7137932090001172e-05,0.0004707281673122114,5.137727774380629e-08,0.998287216992979,0.0012248655302597269,1.5794685358830952e-13
1988-08-01,3,1.971678704085686e-05,0.0012018011062772305,2.0692430071353617e-06,0.9948233556636586,0.0039530572000430406,1.4605375535801837e-14
1988-09-01,3,2.4805405211903383e-05,0.004582837944582282,8.140793395199175e-07,0.9930998414110296,0.0022917011584026813,1.3244213411019738e-12
1988-10-01,3,8.198765432042868e-06,0.0016222221121349003,5.391984761985244e-07,0.9903201205558932,0.008048919367647305,4.627541597644627e-13
1988-11-01,3,8.59872571578475e-05,0.00441631917489707,3.570510461080272e-05,0.9735725446349455,0.021889443828296305,2.6002945233148156e-18
1988-12-01,3,2.350743492978428e-05,0.005471131821341256,2.8857691330125252e-05,0.9541031643674736,0.04037333868489984,2.2379807863814172e-14
1989-01-01,3,1.0379295372222512e-05,0.0019868723509510076,1.364496997665398e-06,0.985488834118949,0.012512549735023479,2.6782886482319244e-12
1989-02-01,3,9.003266204181865e-06,0.0009267737702323755,1.9621996909123043e-05,0.981934639923781,0.01710996104284665,9.234841079486842e-16
1989-03-01,4,4.18166645710235e-06,0.0011460706320360664,5.1199626831470914e-05,0.8093775865643184,0.18942096151025745,1.5763848798982463e-16
1989-04-01,4,5.45054069003399e-06,0.001534320998528247,0.00018745675047277408,0.18351164357743374,0.8147611281328635,1.4348167479101806e-21
1989-05-01,4,1.134843728808303e-07,0.00011951791472896753,0.0021302289044875826,0.004575893756427133,0.9931742459399686,2.461028706580862e-19
1989-06-01,4,5.9557006597094736e-09,2.4460010696685008e-06,0.0015420662578924883,0.0002502057532788656,0.9982052760320139,8.42315723525657e-30
1989-07-01,4,1.520239230753991e-09,1.4043091829493703e-06,0.0007994763022464769,0.003649595632145641,0.9955495222362557,1.7646812805574032e-22
1989-08-01,4,2.780399728108002e-10,5.670009097869311e-08,0.006284307816828837,4.745899182575646e-05,0.9936681762131041,2.4902128081372142e-28
1989-09-01,4,4.420106356921768e-10,1.0714727152226731e-07,0.001502472018892534,0.02990972307159185,0.9685876973202783,1.1878263786014609e-18
1989-10-01,4,2.582602543580778e-07,5.295061086141714e-05,0.0038583374097889466,0.0039034421888701626,0.9921850115301128,4.301889488190602e-24
1989-11-01,4,7.086417609161203e-09,3.163386929997314e-06,0.000707747492382911,0.015444763465804,0.9838443185683897,2.357717606981862e-17
1989-12-01,3,2.660177441700076e-07,7.403453083024887e-05,0.0005086262955328493,0.05413471658404633,0.9452823565717365,5.27757351745627e-17
1990-01-01,3,0.0007846782854968701,0.017505435189183013,0.06786955842613661,0.7254796000169921,0.1883607280809758,1.1967963913018787e-12
1990-02-01,3,1.0584742988677388e-05,0.0009419416822025914,2.8751006069770876e-05,0.9868458478003489,0.012172873355649039,1.4126516097824288e-09
1990-03-01,3,7.91697065072505e-06,0.0013725630461704234,8.057522883407724e-06,0.9859348162705347,0.012676646189616966,1.2765533118912217e-13
1990-04-01,3,0.00010100774768093632,0.013889605147809637,0.00018562432688117714,0.980635799766667,0.0051879630106323096,3.1626797853768085e-13
1990-05-01,3,6.37763993863588e-05,0.07377132301256155,9.267146741490112e-06,0.8689124371971367,0.05724319624415365,9.5637175275403e-16
1990-06-01,3,1.0643209686425727e-05,0.004509507043412252,3.6142448342387054e-05,0.971579846978355,0.023863860318870337,1.2770108634488413e-12
1990-07-01,3,2.3748026940774607e-05,0.013090908327830846,0.00023191492796413693,0.7932501870463494,0.19340324167086378,2.5691212671492643e-17
1990-08-01,1,0.00013284557843062374,0.9351513917891832,0.05291094833431981,0.004384027068960236,0.007420787229055355,2.7957763057079707e-18
1990-09-01,1,2.8103446645595202e-05,0.9994887265006543,0.0003651825705470006,5.2585863880175076e-05,6.54016183714681e-05,1.385003467035541e-18
1990-10-01,1,0.0006892031365334223,0.9850305371093373,5.3690728755593144e-06,0.014272243004567739,2.6476760309501306e-06,5.698963037924699e-13
1990-11-01,1,0.0010032753220734344,0.950017519488575,1.926870183434201e-09,0.048978218835114905,9.840888083534013e-07,3.3852275560953006e-10
1990-12-01,1,0.0010571737399839266,0.8219712692564245,4.774041109597753e-09,0.1759110766118505,0.0010604756177970307,8.069987924983298e-17
1991-01-01,1,0.004899376552754643,0.9886854382511042,4.0830955203503437e-08,0.0064143556765013255,7.885260252791279e-07,1.6265879261034143e-10
1991-02-01,3,0.00033614502552093946,0.17548325608701268,3.4564213135456535e-11,0.8241583327024224,2.224233329800299e-05,2.3817077763899227e-08
1991-03-01,3,3.734249846947843e-05,0.004662109983103014,1.4825775442357884e-10,0.9949378617918931,0.0003626848493658176,7.289862454523256e-10
1991-04-01,3,1.5810318537923397e-05,0.0014444696631255415,2.5419225914041032e-08,0.9969859972468348,0.0015536973497464156,2.5274996917518167e-12
1991-05-01,3,1.6655775231630754e-05,0.0005844898677093285,7.339129760275098e-09,0.9991674312096331,0.00023141541431247065,3.939395579144855e-10
